TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932023037	1.369163	115.171547	-0.606257	0.739637	0.005975	0.003029	0.672972	0.000000	-0.500000	0.000000	1	0	3450.562500	10.393499	img__0_1545932023035326000.png
1545932023114	1.472430	115.852104	-0.605882	0.753764	0.007261	0.004269	0.657092	0.000000	-0.500000	0.000000	1	0	3076.197266	10.289090	img__0_1545932023111208600.png
1545932023157	1.534563	116.190475	-0.606009	0.760759	0.007291	0.005355	0.648971	0.000000	-0.500000	0.000000	1	0	2911.518799	10.133004	img__0_1545932023152422100.png
1545932023231	1.678243	116.850945	-0.605882	0.774705	0.008327	0.006052	0.632239	0.000000	-0.500000	0.000000	1	0	2623.340820	9.986389	img__0_1545932023228083500.png
1545932023271	1.759048	117.172195	-0.605275	0.781357	0.009403	0.005416	0.623990	0.000000	-0.500000	0.000000	1	0	2499.105469	9.993067	img__0_1545932023268520800.png
1545932023312	1.847829	117.494118	-0.605564	0.788239	0.009329	0.006205	0.615267	0.000000	-0.500000	0.000000	1	0	2384.202881	9.807740	img__0_1545932023309396700.png
1545932023394	2.042655	118.117523	-0.605498	0.801267	0.010173	0.006291	0.598187	0.000000	-0.500000	0.000000	1	0	2182.182373	9.612615	img__0_1545932023391042500.png
1545932023432	2.148120	118.418510	-0.605309	0.807479	0.011056	0.005598	0.589766	0.000000	-0.500000	0.000000	1	0	2094.084717	9.610105	img__0_1545932023429541800.png
1545932023516	2.500386	119.297546	-0.605428	0.826100	0.011400	0.006095	0.563375	0.000000	-0.500000	0.000000	1	0	1866.948486	9.189543	img__0_1545932023511967100.png
1545932023594	2.759737	119.852242	-0.606672	0.837928	0.011069	0.006137	0.545634	0.000000	-0.500000	0.000000	1	0	1744.815308	8.950474	img__0_1545932023591402100.png
1545932023676	3.037310	120.380196	-0.607717	0.849279	0.011126	0.006145	0.527791	0.000000	-0.500000	0.000000	1	0	1640.227539	8.724245	img__0_1545932023671745000.png
