TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452571647	17.272306	-0.850853	-0.586898	0.999817	0.000011	0.000042	-0.019130	1.000000	0.000000	0.000000	1	0	343.067932	0.001645	img__0_1546452571641561500.png
1546452571742	17.273144	-0.850710	-0.586992	0.999818	0.000003	0.000027	-0.019067	1.000000	0.000000	0.000000	1	0	630.789734	0.007976	img__0_1546452571739164900.png
1546452571841	17.276405	-0.851105	-0.587664	0.999813	0.000024	0.000084	-0.019334	1.000000	0.000000	0.000000	1	0	851.163025	0.156878	img__0_1546452571838049100.png
1546452571939	17.291698	-0.851801	-0.588477	0.999815	0.000040	0.000486	-0.019252	1.000000	0.000000	0.000000	1	0	1030.548462	0.372139	img__0_1546452571935771500.png
1546452572039	17.321180	-0.852932	-0.589184	0.999815	0.000048	0.000877	-0.019230	1.000000	0.000000	0.000000	1	0	1212.321289	0.579905	img__0_1546452572036301300.png
1546452572129	17.364300	-0.854586	-0.589741	0.999814	0.000054	0.001185	-0.019225	1.000000	0.000000	0.000000	1	0	1392.432617	0.780490	img__0_1546452572127351600.png
1546452572232	17.419855	-0.856721	-0.590356	0.999814	0.000059	0.001421	-0.019223	1.000000	0.000000	0.000000	1	0	1555.244629	0.962880	img__0_1546452572227796900.png
1546452572330	17.480938	-0.857689	-0.591671	0.999825	-0.000019	0.001609	-0.018631	1.000000	0.500000	0.000000	1	0	1716.499756	1.131939	img__0_1546452572324061600.png
1546452572424	17.551191	-0.858582	-0.592146	0.999838	-0.000051	0.001723	-0.017891	1.000000	0.000000	0.000000	1	0	1878.239136	1.301790	img__0_1546452572421274100.png
1546452572523	17.631548	-0.861434	-0.592239	0.999838	0.000014	0.001801	-0.017882	1.000000	0.000000	0.000000	1	0	2038.471802	1.472750	img__0_1546452572520301400.png
1546452572626	17.722128	-0.864656	-0.592212	0.999838	0.000053	0.001857	-0.017878	1.000000	0.000000	0.000000	1	0	2200.415283	1.644567	img__0_1546452572622344700.png
1546452572722	17.824364	-0.868298	-0.592064	0.999838	0.000076	0.001896	-0.017874	1.000000	0.000000	0.000000	1	0	2359.742188	1.814638	img__0_1546452572719061500.png
1546452572821	17.935581	-0.872266	-0.592076	0.999838	0.000087	0.001926	-0.017871	1.000000	0.000000	0.000000	1	0	2518.475830	1.983567	img__0_1546452572818165600.png
1546452572908	18.057066	-0.876600	-0.592046	0.999838	0.000090	0.001946	-0.017867	1.000000	0.000000	0.000000	1	0	2679.505615	2.154340	img__0_1546452572905957300.png
1546452573006	18.191410	-0.881398	-0.591872	0.999839	0.000090	0.001956	-0.017864	1.000000	0.000000	0.000000	1	0	2836.829590	2.323241	img__0_1546452573002941600.png
1546452573107	18.333654	-0.886478	-0.591946	0.999839	0.000087	0.001967	-0.017860	1.000000	0.000000	0.000000	1	0	2993.465088	2.490978	img__0_1546452573103426200.png
