TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932053284	128.635666	17.749386	-0.594995	0.708624	-0.000171	-0.000607	-0.705586	0.000000	0.000000	0.000000	2	0	1819.641724	14.467655	img__0_1545932053276476100.png
1545932053373	128.637833	16.787802	-0.595015	0.708085	-0.000266	-0.000836	-0.706127	0.000000	-0.500000	0.000000	2	0	1745.128052	14.312705	img__0_1545932053369945500.png
1545932053464	128.627808	15.836706	-0.595025	0.704340	0.000154	-0.001549	-0.709861	1.000000	-0.500000	0.000000	2	0	1728.030273	14.148100	img__0_1545932053459145400.png
1545932053566	128.596939	14.897079	-0.595034	0.696292	0.001107	-0.002791	-0.717752	1.000000	-0.500000	0.000000	2	0	1893.061890	13.982878	img__0_1545932053559057100.png
1545932053649	128.537613	13.969500	-0.595060	0.683986	0.002490	-0.004448	-0.729477	1.000000	-0.500000	0.000000	2	0	2231.026123	13.844358	img__0_1545932053646264700.png
1545932053750	128.447845	13.052860	-0.595116	0.669318	0.003974	-0.006146	-0.742941	1.000000	-0.500000	0.000000	2	0	2569.556641	13.751275	img__0_1545932053747096200.png
1545932053843	128.324814	12.145674	-0.595191	0.653383	0.005410	-0.007793	-0.756968	1.000000	-0.500000	1.000000	2	0	2801.947021	13.650935	img__0_1545932053840699800.png
1545932053947	128.167236	11.252386	-0.595192	0.636635	0.006460	-0.009511	-0.771079	1.000000	-0.500000	1.000000	2	0	2929.402588	13.474745	img__0_1545932053943638400.png
1545932054043	127.975479	10.379734	-0.595129	0.619112	0.007097	-0.011186	-0.785191	1.000000	-0.500000	1.000000	2	0	2984.703613	13.216091	img__0_1545932054041167700.png
1545932054144	127.750504	9.533208	-0.595062	0.600847	0.007477	-0.012655	-0.799229	1.000000	-0.500000	1.000000	2	0	3026.594971	12.963562	img__0_1545932054141523200.png
