TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452950004	-89.622383	-1.819314	-0.592427	0.001897	-0.002424	-0.000059	-0.999995	0.000000	0.000000	0.000000	2	0	1492.280762	16.988005	img__0_1546452950002595000.png
1546452950084	-90.749962	-1.823655	-0.593910	0.001875	-0.003012	-0.000061	-0.999994	0.000000	0.000000	0.000000	2	0	1525.940918	16.762625	img__0_1546452950079000400.png
1546452950158	-92.415138	-1.829960	-0.594253	0.001853	-0.002914	-0.000061	-0.999994	0.000000	0.000000	0.000000	2	0	1559.710693	16.435083	img__0_1546452950154742800.png
1546452950200	-92.962906	-1.832011	-0.594327	0.001847	-0.002841	-0.000061	-0.999994	0.000000	0.000000	0.000000	2	0	1567.155884	16.330700	img__0_1546452950195712300.png
1546452950278	-94.048126	-1.836048	-0.594458	0.001836	-0.002697	-0.000059	-0.999995	0.000000	0.000000	0.000000	2	0	1577.715210	16.122259	img__0_1546452950275235800.png
1546452950356	-95.119484	-1.840002	-0.594561	0.001825	-0.002573	-0.000057	-0.999995	0.000000	0.000000	0.000000	2	0	1583.490845	15.917723	img__0_1546452950352380900.png
1546452950434	-96.177246	-1.842123	-0.594642	0.001092	-0.002467	-0.000196	-0.999996	0.000000	-0.500000	0.000000	0	0	1565.699951	15.716693	img__0_1546452950429473900.png
1546452950508	-97.227165	-1.831791	-0.594875	0.004287	0.001783	0.001077	0.999989	0.000000	-0.500000	0.000000	0	0	1529.796997	15.716520	img__0_1546452950505388600.png
1546452950584	-98.274734	-1.799181	-0.595008	0.016015	0.001487	0.002775	0.999867	1.000000	-0.500000	0.000000	0	0	1494.717041	15.681683	img__0_1546452950580026700.png
1546452950662	-99.318436	-1.738209	-0.595123	0.032713	0.001310	0.004921	0.999452	1.000000	0.000000	0.000000	1	0	1580.347656	15.515964	img__0_1546452950658331600.png
1546452950734	-100.344093	-1.666353	-0.594967	0.044083	0.002010	0.005854	0.999009	1.000000	0.000000	0.000000	1	0	1984.947510	15.206118	img__0_1546452950730267300.png
1546452950810	-101.350624	-1.586197	-0.594929	0.050728	0.002243	0.006117	0.998691	1.000000	0.000000	0.000000	1	0	2405.736816	14.954697	img__0_1546452950807402100.png
1546452950885	-102.339684	-1.496255	-0.594893	0.051929	0.002414	0.006170	0.998629	1.000000	0.000000	0.000000	1	0	2807.704590	14.732328	img__0_1546452950881478100.png
1546452950963	-103.317993	-1.399637	-0.601962	0.053998	-0.001109	0.005930	0.998523	1.000000	0.000000	0.000000	1	0	3165.828613	14.580594	img__0_1546452950960987600.png
1546452951031	-104.280426	-1.299675	-0.600540	0.054053	-0.000326	0.005201	0.998524	1.000000	0.000000	0.000000	1	0	3544.967285	14.380527	img__0_1546452951028493300.png
1546452951104	-105.228806	-1.200933	-0.603794	0.052392	0.001491	0.003155	0.998620	1.000000	0.000000	0.000000	1	0	3907.885742	14.205363	img__0_1546452951100856000.png
1546452951184	-106.168015	-1.100468	-0.605831	0.051477	0.001839	0.002758	0.998669	1.000000	0.000000	0.000000	1	0	4251.417480	14.056954	img__0_1546452951180810600.png
1546452951258	-107.098885	-1.003269	-0.605811	0.051141	0.001737	0.002003	0.998688	1.000000	0.000000	0.000000	1	0	4575.942383	13.935365	img__0_1546452951254651900.png
1546452951333	-108.022720	-0.907732	-0.605748	0.051032	0.001506	0.001334	0.998695	1.000000	0.000000	0.000000	1	0	4881.771484	13.841031	img__0_1546452951329065100.png
1546452951408	-108.941147	-0.813141	-0.605722	0.050998	0.001236	0.000843	0.998698	1.000000	0.000000	0.000000	1	0	5169.692383	13.773769	img__0_1546452951403737200.png
1546452951480	-109.855583	-0.717113	-0.605723	0.051828	0.000969	0.000676	0.998655	1.000000	-0.500000	0.000000	1	0	5439.891113	13.731141	img__0_1546452951477768900.png
1546452951554	-110.766197	-0.608997	-0.605739	0.057346	0.000772	0.001351	0.998353	1.000000	-0.500000	0.000000	1	0	5694.644531	13.704617	img__0_1546452951551844500.png
1546452951623	-111.672379	-0.479890	-0.605762	0.068958	0.000692	0.002858	0.997615	1.000000	-0.500000	0.000000	0	0	5943.603516	13.687551	img__0_1546452951621676000.png
1546452951701	-112.571915	-0.322390	-0.605764	0.086239	0.000851	0.004978	0.996262	1.000000	-0.500000	0.000000	0	0	5807.310059	13.653151	img__0_1546452951697694900.png
1546452951771	-113.463005	-0.134854	-0.605772	0.106285	0.001114	0.007197	0.994309	1.000000	-0.500000	0.000000	0	0	5674.143066	13.618011	img__0_1546452951769629800.png
1546452951844	-114.343895	0.084911	-0.605778	0.127434	0.001486	0.009321	0.991802	1.000000	-0.500000	0.000000	2	0	5251.839844	13.669376	img__0_1546452951841737000.png
1546452951914	-115.222076	0.341542	-0.605931	0.149010	0.001421	0.011339	0.988770	1.000000	-0.500000	0.000000	2	0	5299.531738	13.812675	img__0_1546452951911001000.png
1546452951987	-116.097588	0.636721	-0.606030	0.170496	0.001588	0.013066	0.985270	1.000000	-0.500000	0.000000	2	0	5347.918457	13.952604	img__0_1546452951985028200.png
1546452952053	-116.968399	0.971256	-0.606098	0.191932	0.001886	0.014484	0.981299	1.000000	-0.500000	0.000000	2	0	5396.626953	14.090035	img__0_1546452952050029700.png
