TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546453117315	2.875096	-10.875322	-0.600393	0.810219	-0.002831	0.001471	-0.586119	1.000000	-0.500000	0.000000	0	0	5393.921875	-4.078992	img__0_1546453117312910400.png
1546453117423	2.795804	-10.471440	-0.600616	0.823681	-0.001283	0.000392	-0.567052	1.000000	-0.500000	0.000000	0	0	5780.121582	-4.043632	img__0_1546453117417881600.png
1546453117520	2.733293	-10.205168	-0.600726	0.832414	-0.000229	-0.000274	-0.554154	1.000000	-0.500000	0.000000	0	0	6034.391602	-4.036617	img__0_1546453117518017200.png
1546453117621	2.662857	-9.941355	-0.600807	0.840943	0.000695	-0.000830	-0.541123	1.000000	-0.500000	0.000000	0	0	6286.135254	-4.030030	img__0_1546453117618894800.png
1546453117723	2.584478	-9.680264	-0.600867	0.849261	0.001456	-0.001255	-0.527970	1.000000	-0.500000	0.000000	0	0	6141.436035	-4.023705	img__0_1546453117721144800.png
1546453117829	2.498194	-9.422143	-0.600911	0.857368	0.002052	-0.001556	-0.514698	1.000000	-0.500000	0.000000	0	0	6000.067383	-4.017535	img__0_1546453117824174200.png
1546453117929	2.404736	-9.168747	-0.600986	0.865222	0.002590	-0.001625	-0.501380	1.000000	-0.500000	0.000000	1	0	5571.583008	-3.845471	img__0_1546453117925335400.png
1546453118031	2.308623	-8.933002	-0.601128	0.872234	0.003250	-0.001454	-0.489075	1.000000	-0.500000	0.000000	1	0	5672.970703	-3.572527	img__0_1546453118027814700.png
1546453118128	2.212975	-8.717197	-0.601273	0.878512	0.003806	-0.001176	-0.477705	1.000000	-0.500000	0.000000	1	0	5774.781250	-3.300555	img__0_1546453118124017900.png
1546453118227	2.119613	-8.520398	-0.601396	0.884224	0.004158	-0.000851	-0.467044	1.000000	-0.500000	0.000000	1	0	5877.094727	-3.030562	img__0_1546453118222657200.png
1546453118327	2.029877	-8.341562	-0.602045	0.889453	0.003994	-0.000623	-0.457010	1.000000	-0.500000	0.000000	1	0	5979.950195	-2.758808	img__0_1546453118319984900.png
1546453118419	1.944746	-8.180649	-0.602716	0.894235	0.003480	-0.000304	-0.447584	1.000000	-0.500000	0.000000	1	0	6083.348145	-2.494624	img__0_1546453118416636500.png
1546453118518	1.865110	-8.037197	-0.602827	0.898536	0.003171	0.000083	-0.438888	1.000000	-0.500000	0.000000	1	0	6187.280273	-2.232552	img__0_1546453118514821300.png
1546453118620	1.791783	-7.910310	-0.602876	0.902381	0.002885	0.000405	-0.430930	1.000000	-0.500000	0.000000	1	0	6291.646484	-1.972954	img__0_1546453118618083300.png
1546453118715	1.725406	-7.799475	-0.602925	0.905780	0.002620	0.000656	-0.423739	1.000000	-0.500000	0.000000	1	0	6396.393066	-1.715609	img__0_1546453118712574500.png
1546453118815	1.666541	-7.704224	-0.603000	0.908736	0.002388	0.000836	-0.417364	1.000000	-0.500000	0.000000	1	0	6501.467773	-1.461209	img__0_1546453118810674400.png
1546453118913	1.615684	-7.624104	-0.603025	0.911243	0.002173	0.000998	-0.411861	1.000000	-0.500000	0.000000	1	0	6606.818848	-1.209639	img__0_1546453118909227500.png
1546453119013	1.573168	-7.558703	-0.603037	0.913298	0.001969	0.001132	-0.407286	1.000000	-0.500000	0.000000	1	0	6712.402344	-0.960494	img__0_1546453119008218800.png
1546453119113	1.539269	-7.507683	-0.603043	0.914894	0.001779	0.001244	-0.403688	1.000000	-0.500000	0.000000	1	0	6818.171875	-0.713707	img__0_1546453119110621700.png
1546453119211	1.514163	-7.470754	-0.603044	0.916025	0.001607	0.001334	-0.401115	1.000000	-0.500000	0.000000	0	0	6993.055664	-0.468765	img__0_1546453119206226000.png
1546453119304	1.496760	-7.444004	-0.602980	0.916973	0.001266	0.001246	-0.398945	1.000000	-0.500000	0.000000	0	0	6832.084473	-0.442289	img__0_1546453119301830700.png
1546453119402	1.479965	-7.417370	-0.602869	0.918012	0.000807	0.001014	-0.396549	1.000000	-0.500000	0.000000	0	0	6674.818359	-0.438581	img__0_1546453119398335400.png
1546453119502	1.463629	-7.392317	-0.602798	0.918940	0.000480	0.000880	-0.394395	1.000000	-0.500000	0.000000	2	0	5954.726563	-0.298496	img__0_1546453119498625500.png
1546453119604	1.453432	-7.379209	-0.602804	0.919233	0.000454	0.000920	-0.393713	1.000000	-0.500000	0.000000	2	0	5937.702148	-0.057132	img__0_1546453119600705200.png
1546453119698	1.452272	-7.379734	-0.602839	0.919035	0.000524	0.001031	-0.394175	1.000000	-0.500000	0.000000	2	0	5922.030762	0.181281	img__0_1546453119694533500.png
1546453119793	1.459682	-7.393901	-0.602875	0.918291	0.000635	0.001133	-0.395903	1.000000	-0.500000	0.000000	2	0	5907.444336	0.416194	img__0_1546453119788686200.png
1546453119886	1.475429	-7.421682	-0.602906	0.916999	0.000752	0.001212	-0.398887	1.000000	-0.500000	0.000000	2	0	5893.970703	0.650208	img__0_1546453119883250800.png
1546453119984	1.499290	-7.463093	-0.602929	0.915162	0.000860	0.001267	-0.403084	1.000000	-0.500000	0.000000	2	0	5881.747559	0.883816	img__0_1546453119980235900.png
1546453120086	1.531013	-7.518186	-0.602944	0.912794	0.000958	0.001300	-0.408418	1.000000	-0.500000	0.000000	2	0	5870.774414	1.116793	img__0_1546453120082545900.png
1546453120188	1.570256	-7.587063	-0.602950	0.909902	0.001047	0.001314	-0.414819	1.000000	-0.500000	0.000000	2	0	5861.021484	1.349042	img__0_1546453120184629200.png
1546453120282	1.616590	-7.669875	-0.602949	0.906494	0.001132	0.001314	-0.422215	1.000000	-0.500000	0.000000	2	0	5852.468262	1.580520	img__0_1546453120280318000.png
1546453120382	1.669503	-7.766807	-0.602938	0.902573	0.001219	0.001299	-0.430533	1.000000	-0.500000	0.000000	2	0	5845.090820	1.811359	img__0_1546453120378558600.png
1546453120481	1.728465	-7.878078	-0.602875	0.898139	0.001302	0.001300	-0.439708	1.000000	-0.500000	0.000000	2	0	5838.863770	2.041432	img__0_1546453120478586900.png
1546453120578	1.792746	-8.003903	-0.602840	0.893191	0.001388	0.001274	-0.449673	1.000000	-0.500000	0.000000	2	0	5833.792969	2.270185	img__0_1546453120573769000.png
1546453120679	1.861627	-8.144480	-0.602847	0.887730	0.001501	0.001205	-0.460360	1.000000	-0.500000	0.000000	2	0	5829.854004	2.497958	img__0_1546453120672837800.png
1546453120773	1.934332	-8.300066	-0.602851	0.881766	0.001637	0.001118	-0.471683	1.000000	-0.500000	0.000000	0	0	5955.525879	2.724442	img__0_1546453120769709000.png
