TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799245182	85.217232	-1.866254	-0.606537	0.209920	0.000071	0.007218	-0.977692	0.000000	0.500000	0.000000	0	0	2515.108643	9.431811	img__0_1545799245178909000.png
1545799245329	84.660744	-2.164949	-0.607118	0.231607	-0.000403	0.009007	-0.972768	0.000000	0.500000	0.000000	0	0	2457.434570	9.394879	img__0_1545799245325423300.png
1545799245458	84.119148	-2.485659	-0.607881	0.252876	-0.000818	0.010463	-0.967442	0.000000	0.500000	0.000000	1	0	2325.353271	9.375472	img__0_1545799245455713200.png
1545799245581	83.598610	-2.823349	-0.607754	0.273365	-0.002110	0.010942	-0.961846	0.000000	0.500000	0.000000	1	0	2127.496826	9.192507	img__0_1545799245580000200.png
1545799245712	83.104034	-3.177306	-0.607447	0.293808	-0.003246	0.011350	-0.955792	0.000000	0.500000	0.000000	1	0	1961.601929	8.985399	img__0_1545799245709753500.png
1545799245844	82.637314	-3.544837	-0.608170	0.314067	-0.004624	0.011702	-0.949317	0.000000	0.500000	0.000000	1	0	1821.346924	8.776662	img__0_1545799245837860800.png
1545799245975	82.197723	-3.923330	-0.608898	0.334189	-0.005744	0.011719	-0.942416	0.000000	0.500000	0.000000	1	0	1702.692383	8.555421	img__0_1545799245971968100.png
1545799246086	81.785690	-4.311349	-0.608719	0.354073	-0.006268	0.011549	-0.935125	0.000000	0.500000	0.000000	1	0	1601.994873	8.326154	img__0_1545799246084231400.png
1545799246195	81.402290	-4.707082	-0.608926	0.373603	-0.006483	0.011331	-0.927497	0.000000	0.500000	0.000000	1	0	1516.052490	8.094759	img__0_1545799246192438000.png
1545799246307	81.047371	-5.107955	-0.608769	0.392717	-0.006798	0.010868	-0.919570	0.000000	0.500000	0.000000	1	0	1442.748047	7.858414	img__0_1545799246303843000.png
1545799246415	80.720596	-5.512148	-0.608621	0.411579	-0.007025	0.010336	-0.911288	0.000000	0.500000	0.000000	1	0	1378.124268	7.626520	img__0_1545799246413435100.png
1545799246525	80.420837	-5.918113	-0.607875	0.430915	-0.007296	0.009452	-0.902314	0.000000	0.500000	0.000000	1	0	1306.901001	7.427546	img__0_1545799246519749600.png
1545799246634	80.146713	-6.326394	-0.607709	0.448874	-0.007268	0.008631	-0.893524	0.000000	0.500000	0.000000	1	0	1228.233398	7.260392	img__0_1545799246631553000.png
1545799246749	79.895691	-6.736303	-0.607958	0.466155	-0.007162	0.007825	-0.884640	0.000000	0.500000	0.000000	1	0	1161.997925	7.078650	img__0_1545799246746040600.png
1545799246864	79.667915	-7.145319	-0.607049	0.482801	-0.007597	0.007388	-0.875666	0.000000	0.500000	0.000000	1	0	1099.448730	6.915967	img__0_1545799246861482100.png
1545799246979	79.461441	-7.553574	-0.607019	0.499431	-0.007631	0.006895	-0.866292	0.000000	0.500000	0.000000	1	0	1050.495361	6.725031	img__0_1545799246976719300.png
1545799247091	79.275711	-7.956152	-0.602825	0.515614	-0.008214	0.004645	-0.856769	0.000000	0.500000	0.000000	1	0	1034.879150	6.501502	img__0_1545799247087670500.png
1545799247202	79.113724	-8.357336	-0.603199	0.531953	-0.006980	0.003628	-0.846737	0.000000	0.500000	0.000000	1	0	993.711914	6.308176	img__0_1545799247199384100.png
1545799247313	78.970947	-8.751643	-0.599847	0.546731	-0.007450	0.003786	-0.837266	0.000000	0.500000	0.000000	1	0	932.731262	6.236426	img__0_1545799247309932100.png
1545799247421	78.844536	-9.141176	-0.599584	0.561121	-0.008119	0.003584	-0.827686	0.000000	0.500000	0.000000	1	0	923.422302	5.925965	img__0_1545799247417689400.png
1545799247526	78.737511	-9.524716	-0.599827	0.576904	-0.007712	0.003823	-0.816767	0.000000	0.500000	0.000000	1	0	874.807983	5.835611	img__0_1545799247518941400.png
1545799247624	78.647194	-9.901489	-0.599853	0.590811	-0.007800	0.003464	-0.806765	0.000000	0.500000	0.000000	1	0	836.846436	5.683180	img__0_1545799247617433200.png
1545799247714	78.571655	-10.274267	-0.597231	0.604710	-0.005932	0.002543	-0.796419	0.000000	0.500000	0.000000	1	0	807.708374	5.541352	img__0_1545799247711705900.png
1545799247815	78.514404	-10.636603	-0.593656	0.619056	-0.004791	0.003348	-0.785325	0.000000	0.500000	0.000000	1	0	773.241272	5.487516	img__0_1545799247812302700.png
1545799247919	78.470627	-10.993213	-0.594359	0.631105	-0.005540	0.003314	-0.775671	0.000000	0.500000	0.000000	1	0	749.507080	5.189500	img__0_1545799247916412100.png
1545799248010	78.440880	-11.342082	-0.594713	0.645198	-0.005075	0.003751	-0.763989	0.000000	0.500000	0.000000	1	0	722.437866	5.072368	img__0_1545799248007404000.png
1545799248111	78.423431	-11.677419	-0.594693	0.657495	-0.005292	0.003280	-0.753433	0.000000	0.500000	0.000000	1	0	708.898071	5.020929	img__0_1545799248107938900.png
1545799248212	78.418213	-12.007980	-0.595949	0.670314	-0.005303	0.003036	-0.742052	0.000000	0.500000	0.000000	1	0	727.709900	4.804727	img__0_1545799248208038000.png
1545799248302	78.422379	-12.326494	-0.589173	0.682138	-0.005056	0.002728	-0.731201	0.000000	0.500000	0.000000	1	0	729.656006	4.628330	img__0_1545799248299205100.png
1545799248400	78.434586	-12.633696	-0.587535	0.693361	-0.004717	0.002414	-0.720571	0.000000	0.500000	0.000000	1	0	714.470947	4.479396	img__0_1545799248396565300.png
1545799248489	78.455719	-12.930613	-0.587556	0.703975	-0.004475	0.002153	-0.710207	0.000000	0.500000	0.000000	1	0	697.864990	4.331633	img__0_1545799248485618800.png
1545799248575	78.484962	-13.216743	-0.588021	0.713656	-0.004294	0.001917	-0.700480	1.000000	0.500000	0.000000	1	0	721.328003	4.180440	img__0_1545799248571097200.png
1545799248658	78.518906	-13.492861	-0.588536	0.722414	-0.003999	0.001597	-0.691448	1.000000	0.000000	0.000000	1	0	890.591003	4.067654	img__0_1545799248656348500.png
1545799248749	78.543533	-13.761516	-0.588990	0.726154	-0.003144	0.000833	-0.687525	1.000000	0.000000	0.000000	1	0	1212.344482	3.949770	img__0_1545799248747040800.png
1545799248857	78.560341	-14.023738	-0.589376	0.726881	-0.002162	0.000076	-0.686760	1.000000	0.000000	0.000000	1	0	1538.715332	3.894974	img__0_1545799248852213200.png
1545799248932	78.575768	-14.283867	-0.589723	0.726991	-0.001353	-0.000302	-0.686645	1.000000	0.000000	0.000000	1	0	1821.315063	3.912294	img__0_1545799248930135100.png
1545799249026	78.591110	-14.546143	-0.590027	0.727008	-0.000722	-0.000388	-0.686628	1.000000	0.000000	0.000000	1	0	2075.249023	3.975107	img__0_1545799249019615600.png
1545799249118	78.606628	-14.813106	-0.590282	0.727012	-0.000250	-0.000311	-0.686625	1.000000	0.000000	0.000000	1	0	2311.292480	4.065134	img__0_1545799249113949100.png
