TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546453008179	-86.456787	-2.045250	-0.605618	0.000245	0.000467	-0.001166	0.999999	0.000000	0.000000	0.000000	0	0	1490.000488	20.108135	img__0_1546453008176079900.png
1546453008253	-87.794662	-2.044225	-0.600527	0.000258	0.002121	-0.000882	0.999997	0.000000	0.000000	0.000000	3	0	1475.851685	20.081182	img__0_1546453008251053600.png
1546453008294	-88.462944	-2.043796	-0.600058	0.000264	0.002935	-0.000757	0.999995	0.000000	0.000000	0.000000	3	0	1510.993652	19.977503	img__0_1546453008291842500.png
1546453008371	-89.796127	-2.043031	-0.593250	0.000271	-0.000447	-0.000543	1.000000	0.000000	0.000000	0.000000	3	0	1559.308350	19.787636	img__0_1546453008368736500.png
1546453008407	-90.453232	-2.042682	-0.594695	0.000276	0.001410	-0.000455	0.999999	0.000000	0.000000	0.000000	3	0	1579.282715	19.698053	img__0_1546453008404687000.png
1546453008447	-91.110802	-2.042342	-0.594566	0.000281	0.000678	-0.000377	1.000000	0.000000	0.000000	0.000000	3	0	1593.586182	19.606119	img__0_1546453008443019300.png
1546453008522	-92.414429	-2.041678	-0.594691	0.000289	0.001077	-0.000251	0.999999	0.000000	0.000000	0.000000	3	0	1617.496948	19.430037	img__0_1546453008519547400.png
1546453008564	-93.061844	-2.041346	-0.594710	0.000293	0.001265	-0.000201	0.999999	0.000000	0.000000	0.000000	3	0	1626.239014	19.345024	img__0_1546453008559899900.png
1546453008601	-93.706688	-2.041011	-0.594764	0.000298	0.001263	-0.000158	0.999999	0.000000	0.000000	0.000000	3	0	1632.892456	19.258507	img__0_1546453008598304400.png
1546453008639	-94.348511	-2.040671	-0.594789	0.000302	0.001350	-0.000122	0.999999	0.000000	0.000000	0.000000	3	0	1638.140625	19.174826	img__0_1546453008637089300.png
1546453008716	-95.623924	-2.039976	-0.594849	0.000310	0.001419	-0.000066	0.999999	0.000000	0.000000	0.000000	3	0	1644.637817	19.008015	img__0_1546453008712849800.png
1546453008753	-96.257500	-2.039619	-0.594875	0.000314	0.001439	-0.000045	0.999999	1.000000	0.000000	0.000000	3	0	1692.097290	18.925739	img__0_1546453008750600000.png
1546453008791	-96.888306	-2.039257	-0.594895	0.000318	0.001467	-0.000028	0.999999	1.000000	0.000000	0.000000	3	0	1780.566162	18.847452	img__0_1546453008788474100.png
1546453008868	-98.142372	-2.038514	-0.594942	0.000326	0.001461	-0.000002	0.999999	1.000000	-0.500000	0.000000	3	0	2070.987549	18.710260	img__0_1546453008865884700.png
1546453008908	-98.766083	-2.036327	-0.594972	0.001074	0.001424	0.000153	0.999998	1.000000	-0.500000	0.000000	3	0	2270.961914	18.655426	img__0_1546453008906128000.png
1546453008948	-99.387978	-2.030973	-0.595005	0.003036	0.001368	0.000500	0.999994	1.000000	-0.500000	0.000000	3	0	2451.353027	18.611553	img__0_1546453008944053800.png
1546453009024	-100.627480	-2.005519	-0.595086	0.011659	0.001212	0.001839	0.999930	1.000000	-0.500000	0.000000	3	0	2762.596680	18.545475	img__0_1546453009021253900.png
1546453009068	-101.245323	-1.982638	-0.595130	0.018559	0.001143	0.002847	0.999823	1.000000	-0.500000	0.000000	3	0	2897.285645	18.518745	img__0_1546453009065848400.png
