TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452969493	-127.202362	109.035660	-0.606556	0.714866	-0.002200	-0.003235	0.699251	1.000000	0.000000	0.000000	2	0	4501.102539	10.158400	img__0_1546452969490281800.png
1546452969561	-127.187798	109.662437	-0.606168	0.714886	-0.002337	-0.002369	0.699234	1.000000	0.000000	0.000000	2	0	4513.471191	10.354960	img__0_1546452969557963800.png
1546452969630	-127.173515	110.301903	-0.605874	0.714862	-0.002432	-0.001555	0.699259	1.000000	0.000000	0.000000	2	0	4527.350098	10.550112	img__0_1546452969627038900.png
1546452969689	-127.159027	110.952682	-0.605985	0.714850	-0.002251	-0.000952	0.699274	1.000000	0.000000	0.000000	2	0	4543.340332	10.741014	img__0_1546452969687103300.png
1546452969751	-127.142929	111.601051	-0.606065	0.715361	-0.001965	-0.000297	0.698752	1.000000	-0.500000	0.000000	2	0	4564.694336	10.919269	img__0_1546452969749036900.png
1546452969820	-127.115479	112.273766	-0.606109	0.718764	-0.001167	0.000669	0.695252	1.000000	-0.500000	0.000000	2	0	4592.693848	11.086357	img__0_1546452969817762700.png
1546452969883	-127.070206	112.955902	-0.606540	0.725795	0.000014	0.002170	0.687907	1.000000	-0.500000	0.000000	2	0	4627.437500	11.238366	img__0_1546452969880794200.png
1546452969954	-127.002213	113.645355	-0.606342	0.736086	0.001678	0.003583	0.676876	1.000000	-0.500000	0.000000	2	0	4663.705078	11.389194	img__0_1546452969951490100.png
1546452970021	-126.910019	114.341812	-0.606223	0.748049	0.003225	0.004923	0.663617	1.000000	-0.500000	0.000000	2	0	4696.769043	11.546314	img__0_1546452970018920700.png
1546452970085	-126.792465	115.044334	-0.606572	0.760394	0.004878	0.006057	0.649416	1.000000	-0.500000	0.000000	2	0	4730.611328	11.702998	img__0_1546452970082866600.png
1546452970150	-126.648796	115.752197	-0.606708	0.772641	0.006356	0.007143	0.634771	1.000000	-0.500000	0.000000	2	0	4766.074219	11.857042	img__0_1546452970148136900.png
1546452970223	-126.478180	116.464355	-0.606548	0.784646	0.007310	0.008097	0.619849	1.000000	-0.500000	0.000000	2	0	4801.497559	12.010271	img__0_1546452970220891900.png
1546452970289	-126.279762	117.178467	-0.606209	0.796157	0.008391	0.008432	0.604973	1.000000	-0.500000	0.000000	2	0	4839.062988	12.161391	img__0_1546452970285891700.png
1546452970362	-126.052498	117.894615	-0.606287	0.807324	0.009183	0.008817	0.589971	1.000000	-0.500000	0.000000	2	0	4876.876465	12.311030	img__0_1546452970358000200.png
