TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799195327	88.466064	-0.486284	-0.600113	0.123758	-0.000766	0.002911	-0.992308	0.000000	0.500000	0.000000	1	0	1224.576294	10.173780	img__0_1545799195324380500.png
1545799195479	87.818810	-0.685909	-0.600144	0.138947	-0.000998	0.004936	-0.990287	0.000000	0.500000	0.000000	1	0	1175.328125	9.945513	img__0_1545799195476011400.png
1545799195625	87.193581	-0.902653	-0.600254	0.156925	-0.001346	0.006540	-0.987588	0.000000	0.500000	0.000000	1	0	1141.948242	9.705416	img__0_1545799195620803800.png
1545799195778	86.595268	-1.135526	-0.606239	0.176080	-0.004173	0.006764	-0.984344	0.000000	0.500000	0.000000	1	0	1102.479858	9.510741	img__0_1545799195775098200.png
1545799195920	86.015747	-1.387970	-0.605580	0.196162	-0.004306	0.008132	-0.980528	0.000000	0.500000	0.000000	1	0	1080.499023	9.239866	img__0_1545799195917663400.png
1545799196061	85.463280	-1.658419	-0.605457	0.215628	-0.004540	0.009180	-0.976422	0.000000	0.500000	0.000000	1	0	1046.161011	9.019258	img__0_1545799196059001500.png
1545799196206	84.935524	-1.945026	-0.605684	0.234757	-0.004663	0.009897	-0.971992	0.000000	0.500000	0.000000	1	0	1022.357239	8.789039	img__0_1545799196203420500.png
1545799196342	84.433228	-2.246249	-0.606294	0.253863	-0.004688	0.010552	-0.967171	0.000000	0.500000	0.000000	1	0	992.718628	8.578362	img__0_1545799196337201800.png
1545799196485	83.955612	-2.560413	-0.606978	0.272825	-0.004638	0.010824	-0.961992	0.000000	0.500000	0.000000	1	0	966.446228	8.367042	img__0_1545799196481856300.png
1545799196603	83.503136	-2.886074	-0.607008	0.291616	-0.004755	0.010693	-0.956464	0.000000	0.500000	0.000000	1	0	943.931824	8.157880	img__0_1545799196601393000.png
