TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461754164	-1.714351	125.649818	-0.602699	0.395770	-0.001531	-0.004643	0.918337	0.000000	0.500000	0.000000	0	0	2582.071289	3.769277	img__0_1546461754159923600.png
1546461754233	-1.910749	125.808739	-0.602722	0.382197	-0.001446	-0.004635	0.924068	0.000000	0.500000	0.000000	0	0	2522.755615	3.763884	img__0_1546461754230217000.png
1546461754303	-2.110506	125.960854	-0.602840	0.368618	-0.001381	-0.004621	0.929568	0.000000	0.500000	0.000000	1	0	2312.157715	3.789028	img__0_1546461754300211700.png
1546461754341	-2.317177	126.108223	-0.603021	0.354639	-0.001528	-0.004606	0.934991	0.000000	0.500000	0.000000	1	0	1978.850342	3.882331	img__0_1546461754338324600.png
1546461754412	-2.532603	126.252319	-0.603190	0.340255	-0.001634	-0.004636	0.940320	0.000000	0.500000	0.000000	1	0	1715.309082	3.923698	img__0_1546461754407516500.png
1546461754449	-2.641233	126.321716	-0.603362	0.333076	-0.001637	-0.004666	0.942887	0.000000	0.500000	0.000000	1	0	1606.363159	3.934209	img__0_1546461754446164800.png
1546461754519	-2.860309	126.455505	-0.603246	0.319019	-0.001380	-0.004664	0.947736	0.000000	0.500000	0.000000	1	0	1425.191895	3.910292	img__0_1546461754516847500.png
1546461754589	-3.080244	126.581520	-0.603080	0.305261	-0.001055	-0.004620	0.952257	0.000000	0.500000	0.000000	1	0	1281.898804	3.855393	img__0_1546461754587125400.png
1546461754663	-3.299540	126.699097	-0.602886	0.291787	-0.000699	-0.004550	0.956472	0.000000	0.500000	0.000000	1	0	1167.142822	3.777831	img__0_1546461754657259200.png
1546461754731	-3.520773	126.809532	-0.602396	0.278311	-0.000408	-0.004486	0.960480	0.000000	0.500000	0.000000	1	0	1071.758667	3.684697	img__0_1546461754728407100.png
1546461754803	-3.739356	126.910828	-0.602206	0.265060	-0.000141	-0.004427	0.964222	0.000000	0.500000	0.000000	1	0	992.706116	3.582221	img__0_1546461754800383000.png
1546461754880	-3.954509	127.003090	-0.602122	0.252033	0.000100	-0.004362	0.967709	0.000000	0.500000	0.000000	1	0	926.080994	3.474030	img__0_1546461754872255500.png
1546461754948	-4.165599	127.086533	-0.602077	0.239228	0.000314	-0.004285	0.970954	0.000000	0.500000	0.000000	1	0	869.118774	3.362720	img__0_1546461754942370100.png
1546461755016	-4.372108	127.161446	-0.602051	0.226645	0.000501	-0.004192	0.973968	0.000000	0.500000	0.000000	1	0	819.828491	3.250012	img__0_1546461755013598000.png
1546461755088	-4.573614	127.228203	-0.602035	0.214290	0.000665	-0.004085	0.976761	0.000000	0.500000	0.000000	1	0	776.662537	3.137163	img__0_1546461755085430300.png
1546461755164	-4.769825	127.287254	-0.602025	0.202169	0.000806	-0.003962	0.979342	0.000000	0.500000	0.000000	1	0	738.352539	3.024914	img__0_1546461755157359500.png
1546461755234	-4.960837	127.339119	-0.601996	0.190269	0.000925	-0.003828	0.981724	0.000000	0.500000	0.000000	1	0	704.080872	2.914197	img__0_1546461755232016000.png
1546461755309	-5.145824	127.384102	-0.602009	0.178636	0.001027	-0.003685	0.983908	0.000000	0.500000	0.000000	1	0	673.027527	2.805521	img__0_1546461755306899000.png
1546461755384	-5.325037	127.422768	-0.602011	0.167254	0.001112	-0.003536	0.985907	0.000000	0.500000	0.000000	1	0	644.608154	2.699284	img__0_1546461755381998900.png
1546461755472	-5.498392	127.455582	-0.602014	0.156130	0.001181	-0.003384	0.987730	0.000000	0.500000	0.000000	1	0	618.352417	2.595788	img__0_1546461755467615500.png
1546461755551	-5.665896	127.482994	-0.602016	0.145249	0.001236	-0.003230	0.989389	0.000000	0.500000	0.000000	1	0	593.586975	2.496193	img__0_1546461755548078800.png
1546461755639	-5.827905	127.505562	-0.601934	0.134394	0.001242	-0.003033	0.990923	0.000000	0.500000	0.000000	1	0	568.554688	2.403572	img__0_1546461755634269200.png
1546461755718	-5.986505	127.523689	-0.601707	0.123445	0.001234	-0.002833	0.992346	0.000000	0.500000	0.000000	1	0	545.474182	2.316270	img__0_1546461755715013900.png
1546461755796	-6.138064	127.537354	-0.601777	0.112839	0.001228	-0.002650	0.993609	0.000000	0.500000	0.000000	1	0	524.058228	2.231684	img__0_1546461755791942000.png
1546461755875	-6.284424	127.547134	-0.601782	0.102500	0.001221	-0.002480	0.994729	0.000000	0.500000	0.000000	1	0	504.086243	2.149429	img__0_1546461755872099200.png
1546461755952	-6.425658	127.553383	-0.601769	0.092436	0.001214	-0.002325	0.995715	0.000000	0.500000	0.000000	1	0	485.385284	2.069875	img__0_1546461755950385700.png
1546461756032	-6.561884	127.556511	-0.601577	0.082659	0.001134	-0.002089	0.996575	0.000000	0.500000	0.000000	1	0	467.803650	1.992777	img__0_1546461756029983400.png
1546461756121	-6.693133	127.556717	-0.601394	0.073160	0.001059	-0.001833	0.997318	0.000000	0.500000	0.000000	1	0	451.176453	1.918077	img__0_1546461756118098300.png
1546461756220	-6.819502	127.554306	-0.601225	0.063940	0.000987	-0.001573	0.997952	0.000000	0.500000	0.000000	1	0	435.358063	1.845589	img__0_1546461756214318300.png
1546461756305	-6.941220	127.549538	-0.601058	0.054991	0.000917	-0.001322	0.998486	0.000000	0.500000	0.000000	1	0	420.244781	1.775330	img__0_1546461756302069800.png
1546461756388	-7.058342	127.542694	-0.600908	0.046313	0.000849	-0.001086	0.998926	0.000000	0.500000	0.000000	1	0	405.740021	1.706893	img__0_1546461756386643500.png
1546461756473	-7.170878	127.533875	-0.600876	0.037943	0.000826	-0.000919	0.999279	0.000000	0.500000	0.000000	1	0	391.763184	1.640544	img__0_1546461756471491100.png
1546461756566	-7.278912	127.523460	-0.600877	0.029852	0.000807	-0.000799	0.999554	0.000000	0.500000	0.000000	1	0	378.250946	1.576338	img__0_1546461756563910900.png
1546461756661	-7.382596	127.511658	-0.600885	0.022031	0.000787	-0.000707	0.999757	0.000000	0.500000	0.000000	1	0	365.052094	1.513768	img__0_1546461756656090300.png
1546461756750	-7.482909	127.498520	-0.600775	0.014418	0.000766	-0.000632	0.999896	0.000000	0.500000	0.000000	1	0	352.238525	1.453334	img__0_1546461756747095600.png
1546461756835	-7.578654	127.484497	-0.600752	0.007066	0.000751	-0.000557	0.999974	1.000000	0.500000	0.000000	1	0	438.591461	1.386935	img__0_1546461756834182500.png
1546461756937	-7.669768	127.469673	-0.600872	0.000433	0.000684	-0.000514	1.000000	1.000000	0.500000	0.000000	1	0	641.762268	1.349697	img__0_1546461756933204500.png
1546461757034	-7.759600	127.455826	-0.600933	0.005631	-0.000577	0.000354	-0.999984	1.000000	0.000000	0.000000	1	0	945.468201	1.363833	img__0_1546461757030951600.png
1546461757128	-7.851393	127.451218	-0.600973	0.007178	-0.000369	-0.000231	-0.999974	1.000000	0.000000	0.000000	1	0	1204.343506	1.434970	img__0_1546461757124232400.png
1546461757221	-7.948975	127.449615	-0.601039	0.007158	-0.000089	-0.000615	-0.999974	1.000000	0.000000	0.000000	1	0	1425.903198	1.568837	img__0_1546461757218823400.png
1546461757323	-8.056790	127.447945	-0.601119	0.007140	0.000306	-0.000732	-0.999974	1.000000	0.000000	0.000000	1	0	1627.707397	1.732759	img__0_1546461757320334800.png
1546461757413	-8.175496	127.446159	-0.601216	0.007144	0.000642	-0.000704	-0.999974	1.000000	0.000000	0.000000	1	0	1825.311890	1.900512	img__0_1546461757408147500.png
1546461757500	-8.305374	127.444275	-0.601297	0.007147	0.000913	-0.000610	-0.999974	1.000000	0.000000	0.000000	1	0	2019.446411	2.070767	img__0_1546461757499125600.png
1546461757599	-8.446844	127.442467	-0.601992	0.007136	0.001412	-0.000693	-0.999973	1.000000	0.500000	0.000000	1	0	2211.208252	2.234172	img__0_1546461757596439000.png
1546461757696	-8.598903	127.434593	-0.602689	0.009533	0.001839	-0.000661	-0.999953	1.000000	0.500000	0.000000	1	0	2401.089355	2.392078	img__0_1546461757691115200.png
1546461757784	-8.760554	127.416550	-0.602694	0.015869	0.001909	-0.000101	-0.999872	1.000000	0.500000	0.000000	1	0	2588.639893	2.540772	img__0_1546461757782437100.png
1546461757876	-8.931121	127.386490	-0.602682	0.026398	0.001923	0.000698	-0.999649	1.000000	0.500000	0.000000	1	0	2773.629639	2.693968	img__0_1546461757873895400.png
1546461757980	-9.111267	127.347061	-0.602676	0.039205	0.001931	0.001367	-0.999228	1.000000	0.500000	0.000000	1	0	2955.778809	2.867729	img__0_1546461757975135200.png
1546461758080	-9.302505	127.303406	-0.602679	0.051453	0.001970	0.001611	-0.998672	1.000000	0.000000	0.000000	1	0	3139.806152	3.060278	img__0_1546461758075003300.png
