TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461782854	-128.339691	12.732836	-0.605582	0.740818	-0.005521	0.002599	-0.671678	1.000000	0.500000	0.000000	2	0	2465.555420	11.871670	img__0_1546461782848794100.png
1546461782942	-128.251663	11.943217	-0.605332	0.744851	-0.005474	0.003035	-0.667201	1.000000	0.500000	0.000000	2	0	2727.987793	11.859101	img__0_1546461782940559200.png
1546461783043	-128.142044	11.157123	-0.605979	0.752445	-0.005717	0.003438	-0.658621	1.000000	0.500000	0.000000	2	0	2959.368896	11.866965	img__0_1546461783040040800.png
1546461783145	-128.004532	10.374136	-0.605841	0.763357	-0.006203	0.004400	-0.645932	1.000000	0.500000	0.000000	2	0	3156.377441	11.909383	img__0_1546461783142325600.png
1546461783246	-127.838470	9.593677	-0.605663	0.775531	-0.007099	0.005510	-0.631246	1.000000	0.500000	0.000000	2	0	3324.234375	11.976942	img__0_1546461783243138900.png
1546461783350	-127.643272	8.815525	-0.605747	0.788004	-0.007961	0.006381	-0.615586	1.000000	0.500000	0.000000	2	0	3474.949707	12.058034	img__0_1546461783347186600.png
1546461783455	-127.417252	8.040289	-0.605826	0.800320	-0.008795	0.007087	-0.599466	1.000000	0.500000	0.000000	2	0	3612.857910	12.147160	img__0_1546461783452465800.png
1546461783565	-127.159363	7.268896	-0.605892	0.812351	-0.009578	0.007645	-0.583040	1.000000	0.500000	0.000000	0	0	3707.740234	12.121277	img__0_1546461783561617200.png
1546461783675	-126.872719	6.510246	-0.605883	0.823955	-0.010363	0.007844	-0.566507	1.000000	0.500000	0.000000	0	0	3622.717773	12.090281	img__0_1546461783671504100.png
1546461783788	-126.557205	5.765549	-0.605864	0.835172	-0.011055	0.007904	-0.549820	1.000000	0.500000	0.000000	1	0	3389.992676	12.056273	img__0_1546461783785635900.png
1546461783899	-126.215309	5.040224	-0.605843	0.845951	-0.011943	0.007520	-0.533073	1.000000	0.500000	0.000000	1	0	3728.800049	11.910794	img__0_1546461783895682400.png
1546461784014	-125.848190	4.337173	-0.605980	0.856457	-0.012487	0.007373	-0.516014	1.000000	0.500000	0.000000	1	0	4046.905518	11.790784	img__0_1546461784011325300.png
1546461784131	-125.454742	3.655937	-0.607517	0.866823	-0.012774	0.007904	-0.498390	1.000000	0.500000	0.000000	1	0	4345.086914	11.702193	img__0_1546461784128622200.png
1546461784247	-125.037178	2.996229	-0.608266	0.876777	-0.012960	0.007833	-0.480659	1.000000	0.500000	0.000000	1	0	4624.328613	11.644379	img__0_1546461784244780300.png
1546461784366	-124.594032	2.357939	-0.608290	0.886459	-0.013194	0.007545	-0.462557	1.000000	0.500000	0.000000	1	0	4889.250488	11.603486	img__0_1546461784363144400.png
1546461784486	-124.125740	1.741786	-0.609984	0.895781	-0.013873	0.006783	-0.444228	1.000000	0.500000	0.000000	1	0	5143.532715	11.580590	img__0_1546461784481922800.png
1546461784598	-123.633522	1.145260	-0.610485	0.904871	-0.013842	0.006353	-0.425413	1.000000	0.500000	0.000000	1	0	5388.552246	11.571709	img__0_1546461784596392600.png
1546461784722	-123.116425	0.570399	-0.610360	0.913539	-0.013899	0.006100	-0.406468	1.000000	0.500000	0.000000	1	0	5623.184570	11.575850	img__0_1546461784717822100.png
1546461784853	-122.576668	0.017300	-0.608490	0.921654	-0.014041	0.004994	-0.387727	1.000000	0.500000	0.000000	1	0	5844.461914	11.599833	img__0_1546461784846691200.png
1546461784972	-122.010963	-0.514263	-0.608995	0.929525	-0.013752	0.004998	-0.368468	1.000000	0.500000	0.000000	1	0	6055.149902	11.642079	img__0_1546461784968261800.png
1546461785097	-121.421722	-1.022971	-0.607709	0.936989	-0.014182	0.004469	-0.349043	1.000000	0.500000	0.000000	1	0	6250.254883	11.707426	img__0_1546461785094253400.png
1546461785220	-120.807846	-1.511913	-0.606320	0.944281	-0.013787	0.005176	-0.328812	1.000000	0.500000	0.000000	1	0	6437.345703	11.787830	img__0_1546461785216616200.png
1546461785346	-120.170792	-1.976742	-0.606702	0.950999	-0.013619	0.004755	-0.308858	1.000000	0.500000	0.000000	1	0	6618.048340	11.870029	img__0_1546461785343230500.png
1546461785480	-119.509178	-2.417471	-0.605781	0.957222	-0.014074	0.005050	-0.288968	1.000000	0.500000	0.000000	0	0	6663.382324	11.836550	img__0_1546461785475849300.png
1546461785621	-118.833008	-2.830381	-0.606012	0.962952	-0.014339	0.004924	-0.269245	1.000000	0.500000	0.000000	0	0	6510.584473	11.798911	img__0_1546461785615647300.png
1546461785755	-118.141411	-3.214618	-0.608516	0.968320	-0.014404	0.005676	-0.249232	1.000000	0.500000	0.000000	2	0	5930.820313	11.777427	img__0_1546461785752356700.png
