TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461643187	0.072899	14.551174	-0.605772	0.730413	-0.001232	0.001569	-0.683003	0.000000	0.000000	0.000000	2	0	2615.003418	9.140361	img__0_1546461643184735900.png
1546461643301	0.113563	13.945858	-0.605808	0.730500	-0.000830	0.001290	-0.682911	0.000000	0.000000	0.000000	2	0	2206.477051	9.228620	img__0_1546461643296693000.png
1546461643413	0.154695	13.335344	-0.605812	0.730455	-0.000555	0.000985	-0.682960	1.000000	0.000000	0.000000	2	0	2048.780762	9.272335	img__0_1546461643410060900.png
1546461643525	0.196047	12.722775	-0.605781	0.730500	-0.000417	0.000652	-0.682912	1.000000	0.000000	0.000000	2	0	2125.636719	9.297175	img__0_1546461643522525100.png
1546461643638	0.237538	12.107883	-0.605777	0.730464	-0.000266	0.000454	-0.682951	1.000000	0.000000	0.000000	2	0	2343.340576	9.348410	img__0_1546461643635981600.png
1546461643750	0.281575	11.489507	-0.605782	0.731138	-0.000270	0.000453	-0.682229	1.000000	0.500000	0.000000	2	0	2532.519531	9.411957	img__0_1546461643745543200.png
1546461643858	0.341184	10.867632	-0.605798	0.735712	-0.000919	0.001113	-0.677293	1.000000	0.500000	0.000000	2	0	2701.353271	9.483771	img__0_1546461643856228000.png
1546461643969	0.423906	10.243480	-0.605805	0.744818	-0.002156	0.002223	-0.667261	1.000000	0.500000	0.000000	2	0	2855.061279	9.551085	img__0_1546461643966121900.png
1546461644080	0.535776	9.618469	-0.605829	0.757748	-0.003747	0.003623	-0.652526	1.000000	0.500000	0.000000	2	0	2990.988525	9.648917	img__0_1546461644076966800.png
1546461644192	0.674755	8.992103	-0.605853	0.771760	-0.005216	0.004811	-0.635875	1.000000	0.500000	0.000000	2	0	3114.065918	9.758916	img__0_1546461644189901100.png
1546461644303	0.841717	8.364811	-0.605880	0.785747	-0.006498	0.005762	-0.618487	1.000000	0.500000	0.000000	2	0	3227.860352	9.878508	img__0_1546461644300476700.png
1546461644416	1.037671	7.737677	-0.605900	0.799432	-0.007612	0.006464	-0.600673	1.000000	0.500000	0.000000	0	0	3329.107910	9.835284	img__0_1546461644412229100.png
1546461644515	1.258870	7.121580	-0.605873	0.812459	-0.008590	0.006778	-0.582915	1.000000	0.500000	0.000000	0	0	3252.767822	9.809968	img__0_1546461644511753800.png
1546461644621	1.506125	6.517624	-0.605819	0.825007	-0.009463	0.006864	-0.565001	1.000000	0.500000	0.000000	1	0	3054.947021	9.782554	img__0_1546461644618748800.png
1546461644723	1.777133	5.930302	-0.607854	0.837128	-0.009750	0.007228	-0.546873	1.000000	0.500000	0.000000	1	0	3377.273926	9.675424	img__0_1546461644720716100.png
1546461644823	2.070564	5.362484	-0.607570	0.848807	-0.010539	0.006823	-0.528553	1.000000	0.500000	0.000000	1	0	3676.001465	9.605723	img__0_1546461644820917600.png
1546461644929	2.387583	4.811881	-0.607335	0.860291	-0.011068	0.006567	-0.509641	1.000000	0.500000	0.000000	1	0	3959.630127	9.558619	img__0_1546461644926651900.png
1546461645035	2.727247	4.278042	-0.607640	0.871317	-0.011291	0.006477	-0.490548	1.000000	0.500000	0.000000	1	0	4239.250000	9.517408	img__0_1546461645032720600.png
1546461645137	3.087809	3.763384	-0.610242	0.881739	-0.011802	0.005268	-0.471560	1.000000	0.500000	0.000000	1	0	4511.384277	9.475572	img__0_1546461645135041500.png
1546461645239	3.469710	3.264590	-0.609880	0.891892	-0.011908	0.005278	-0.452060	1.000000	0.500000	0.000000	1	0	4772.003418	9.464726	img__0_1546461645236907100.png
1546461645341	3.872700	2.784829	-0.609805	0.901578	-0.012074	0.005033	-0.432419	1.000000	0.500000	0.000000	1	0	5022.422852	9.454476	img__0_1546461645338589700.png
1546461645438	4.296638	2.323530	-0.610112	0.910816	-0.012192	0.004745	-0.412605	1.000000	0.500000	0.000000	1	0	5262.514648	9.466363	img__0_1546461645434354300.png
1546461645537	4.741155	1.880815	-0.610208	0.919672	-0.012236	0.004492	-0.392472	1.000000	0.500000	0.000000	1	0	5491.464355	9.489402	img__0_1546461645532008100.png
1546461645630	5.206445	1.456833	-0.610213	0.928106	-0.012264	0.004333	-0.372088	1.000000	0.500000	0.000000	1	0	5709.708984	9.532802	img__0_1546461645627414200.png
1546461645732	5.691262	1.051610	-0.608754	0.936038	-0.012112	0.003404	-0.351673	1.000000	0.500000	0.000000	1	0	5910.714844	9.599038	img__0_1546461645727297800.png
1546461645826	6.197918	0.665670	-0.608090	0.943531	-0.012181	0.002918	-0.331048	1.000000	0.500000	0.000000	1	0	6099.524414	9.685598	img__0_1546461645824278000.png
1546461645927	6.726833	0.298507	-0.607780	0.950668	-0.012523	0.002868	-0.309945	1.000000	0.500000	0.000000	1	0	6268.738770	9.803779	img__0_1546461645924181400.png
1546461646029	7.278141	-0.050093	-0.607938	0.957352	-0.012704	0.002924	-0.288631	1.000000	0.500000	0.000000	0	0	6319.819336	9.772061	img__0_1546461646025834800.png
1546461646125	7.839986	-0.377776	-0.604219	0.963407	-0.011007	0.001720	-0.267813	1.000000	0.500000	0.000000	0	0	6174.899414	9.754379	img__0_1546461646123126000.png
1546461646226	8.416212	-0.675806	-0.600239	0.968880	-0.012414	0.001196	-0.247217	1.000000	0.500000	0.000000	2	0	5637.893066	9.727129	img__0_1546461646223242200.png
1546461646328	9.003474	-0.949919	-0.600197	0.973934	-0.012987	0.000852	-0.226458	1.000000	0.500000	0.000000	2	0	5606.313477	9.958241	img__0_1546461646324531800.png
1546461646428	9.618382	-1.207909	-0.596910	0.978809	-0.011694	0.002447	-0.204426	1.000000	0.500000	0.000000	2	0	5581.768555	10.181259	img__0_1546461646425476800.png
1546461646522	10.258475	-1.441138	-0.594373	0.983304	-0.011623	0.003837	-0.181558	1.000000	0.500000	0.000000	2	0	5557.296875	10.403133	img__0_1546461646520172300.png
1546461646625	10.919413	-1.649495	-0.595188	0.987128	-0.012630	0.003365	-0.159400	1.000000	0.500000	0.000000	2	0	5535.655273	10.621300	img__0_1546461646621833900.png
1546461646726	11.602771	-1.834143	-0.595371	0.990408	-0.013172	0.003172	-0.137505	1.000000	0.500000	0.000000	2	0	5521.095703	10.833056	img__0_1546461646723203100.png
1546461646824	12.307095	-1.993201	-0.595505	0.993176	-0.013517	0.003009	-0.115797	1.000000	0.500000	0.000000	2	0	5511.576172	11.040232	img__0_1546461646822281700.png
1546461646925	13.030995	-2.125482	-0.595612	0.995447	-0.013761	0.002820	-0.094272	1.000000	0.500000	0.000000	2	0	5505.497070	11.243868	img__0_1546461646922325800.png
1546461647026	13.773163	-2.229907	-0.595694	0.997236	-0.013952	0.002604	-0.072926	1.000000	0.500000	0.000000	2	0	5502.285156	11.444321	img__0_1546461647023746200.png
1546461647119	14.532276	-2.305502	-0.595756	0.998556	-0.014115	0.002365	-0.051772	1.000000	0.500000	0.000000	2	0	5501.730957	11.641768	img__0_1546461647116660000.png
1546461647219	15.306990	-2.351381	-0.595803	0.999421	-0.014261	0.002111	-0.030831	1.000000	0.500000	0.000000	2	0	5503.713867	11.836306	img__0_1546461647216933300.png
1546461647317	16.095930	-2.366750	-0.595839	0.999843	-0.014393	0.001845	-0.010125	1.000000	0.000000	0.000000	2	0	5503.722656	12.041968	img__0_1546461647314870700.png
1546461647422	16.899403	-2.362684	-0.595874	0.999889	-0.013695	0.001723	0.005569	1.000000	0.000000	0.000000	2	0	5503.888672	12.255530	img__0_1546461647419336000.png
1546461647520	17.717333	-2.354047	-0.595906	0.999862	-0.011834	0.001718	0.011535	1.000000	0.000000	0.000000	2	0	5501.531738	12.472402	img__0_1546461647517252000.png
1546461647613	18.549520	-2.338372	-0.595935	0.999861	-0.009845	0.001746	0.013313	1.000000	0.000000	0.000000	0	0	5565.232422	12.552535	img__0_1546461647610799300.png
1546461647715	19.383348	-2.318364	-0.595813	0.999873	-0.007866	0.001249	0.013829	1.000000	-0.500000	0.000000	0	0	5437.615723	12.533718	img__0_1546461647710602400.png
1546461647812	20.216547	-2.303356	-0.595728	0.999922	-0.005538	0.000933	0.011149	1.000000	0.000000	0.000000	3	0	4881.019531	12.513804	img__0_1546461647809204000.png
1546461647910	21.052118	-2.287089	-0.595770	0.999948	-0.003880	0.001040	0.009416	1.000000	0.000000	0.000000	3	0	4780.129883	12.749607	img__0_1546461647907454800.png
1546461648003	21.903236	-2.270602	-0.595830	0.999956	-0.002601	0.001245	0.008888	1.000000	0.000000	0.000000	3	0	4688.398926	12.974402	img__0_1546461648000493200.png
1546461648094	22.769314	-2.254388	-0.595887	0.999959	-0.001657	0.001442	0.008750	1.000000	0.000000	0.000000	3	0	4606.613281	13.192224	img__0_1546461648092911800.png
1546461648194	23.649887	-2.238277	-0.595931	0.999960	-0.001006	0.001596	0.008736	1.000000	0.000000	0.000000	3	0	4533.744141	13.404024	img__0_1546461648191136800.png
1546461648289	24.544559	-2.222128	-0.595962	0.999960	-0.000582	0.001707	0.008757	1.000000	0.000000	0.000000	3	0	4469.247070	13.610157	img__0_1546461648287628700.png
1546461648387	25.452967	-2.205858	-0.595984	0.999960	-0.000317	0.001782	0.008785	1.000000	0.000000	0.000000	3	0	4412.716797	13.810867	img__0_1546461648383746700.png
1546461648474	25.452967	-2.205858	-0.595984	0.999960	-0.000317	0.001782	0.008785	1.000000	0.000000	0.000000	3	0	4412.716797	13.810867	img__0_1546461648472137300.png
