TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546453051599	0.574977	65.348770	-0.606545	0.698075	0.001110	0.001558	-0.716022	1.000000	0.000000	0.000000	3	0	4088.231201	14.104183	img__0_1546453051595278000.png
1546453051728	0.550653	64.405807	-0.606491	0.698072	0.001188	0.001525	-0.716025	1.000000	0.000000	0.000000	3	0	4070.637939	14.281023	img__0_1546453051724435400.png
1546453051862	0.526091	63.451130	-0.606447	0.698069	0.001248	0.001483	-0.716028	1.000000	0.000000	0.000000	3	0	4058.064209	14.454285	img__0_1546453051858142700.png
1546453052004	0.501272	62.484989	-0.606412	0.698067	0.001291	0.001442	-0.716030	1.000000	0.000000	0.000000	3	0	4050.044678	14.624239	img__0_1546453052001411000.png
1546453052133	0.478023	61.507607	-0.606380	0.698607	0.001213	0.001502	-0.715503	1.000000	0.500000	0.000000	3	0	4049.942871	14.784842	img__0_1546453052129400100.png
1546453052269	0.461596	60.519348	-0.606355	0.700885	0.000915	0.001784	-0.713272	1.000000	0.000000	0.000000	3	0	4049.516602	14.949439	img__0_1546453052264225700.png
1546453052405	0.444481	59.519299	-0.607732	0.701719	0.001076	0.002547	-0.712449	1.000000	0.000000	0.000000	3	0	4054.343262	15.108298	img__0_1546453052402069500.png
1546453052535	0.428133	58.509655	-0.607553	0.702042	0.000754	0.002698	-0.712130	1.000000	0.000000	0.000000	3	0	4059.499023	15.268465	img__0_1546453052532210800.png
1546453052662	0.412295	57.490845	-0.606921	0.702187	-0.000047	0.001921	-0.711990	1.000000	0.000000	0.000000	3	0	4068.266113	15.426397	img__0_1546453052659427000.png
1546453052794	0.397326	56.460014	-0.607459	0.702233	-0.000175	0.002033	-0.711945	1.000000	0.000000	0.000000	3	0	4079.175293	15.581155	img__0_1546453052790681300.png
1546453052933	0.383886	55.418301	-0.606758	0.702762	0.000148	0.002228	-0.711422	1.000000	0.500000	0.000000	3	0	4096.067383	15.729973	img__0_1546453052929797000.png
1546453053056	0.377497	54.366962	-0.606234	0.705003	0.000363	0.002142	-0.709201	1.000000	0.000000	0.000000	3	0	4110.125977	15.883384	img__0_1546453053053394600.png
1546453053187	0.370685	53.304535	-0.607741	0.705896	0.001317	0.002262	-0.708310	1.000000	0.000000	0.000000	3	0	4128.500488	16.031559	img__0_1546453053183528200.png
1546453053321	0.365850	52.233444	-0.607463	0.706227	0.001493	0.001827	-0.707982	1.000000	0.000000	0.000000	3	0	4145.474609	16.182159	img__0_1546453053316060300.png
1546453053446	0.362361	51.154255	-0.607444	0.706361	0.000576	0.000526	-0.707851	1.000000	0.000000	0.000000	3	0	4162.459473	16.333544	img__0_1546453053444524500.png
1546453053571	0.359495	50.062569	-0.607392	0.706433	0.001003	0.000555	-0.707779	1.000000	0.000000	0.000000	3	0	4182.854492	16.480734	img__0_1546453053567588100.png
1546453053694	0.355823	48.960609	-0.606220	0.705935	0.001466	0.001067	-0.708274	1.000000	-0.500000	0.000000	3	0	4207.850098	16.620293	img__0_1546453053691072500.png
1546453053823	0.344893	47.850307	-0.606171	0.703672	0.001497	0.000954	-0.710523	1.000000	0.000000	0.000000	3	0	4229.110840	16.766243	img__0_1546453053819444800.png
1546453053943	0.333813	46.730232	-0.606182	0.702708	0.001517	0.000907	-0.711476	1.000000	0.000000	0.000000	3	0	4250.665527	16.911360	img__0_1546453053940850500.png
1546453054070	0.320955	45.600491	-0.606193	0.702318	0.001576	0.000833	-0.711861	1.000000	0.000000	0.000000	3	0	4273.000488	17.055672	img__0_1546453054067456600.png
1546453054198	0.306676	44.461163	-0.606202	0.702172	0.001613	0.000785	-0.712005	1.000000	0.000000	0.000000	3	0	4296.010742	17.199223	img__0_1546453054195396500.png
1546453054315	0.291471	43.312279	-0.606209	0.702126	0.001606	0.000783	-0.712051	1.000000	0.000000	0.000000	3	0	4319.601074	17.342054	img__0_1546453054311659500.png
1546453054441	0.277497	42.153923	-0.606210	0.702650	0.001459	0.000913	-0.711534	1.000000	0.500000	0.000000	3	0	4347.364746	17.478123	img__0_1546453054438800200.png
1546453054566	0.270546	40.986378	-0.606211	0.704983	0.001067	0.001297	-0.709222	1.000000	0.000000	0.000000	3	0	4372.118652	17.619837	img__0_1546453054561495700.png
1546453054688	0.263345	39.809387	-0.606213	0.706024	0.000903	0.001454	-0.708186	1.000000	0.000000	0.000000	3	0	4396.577637	17.760996	img__0_1546453054684612200.png
1546453054802	0.258001	38.622993	-0.606215	0.706466	0.000776	0.001577	-0.707745	1.000000	0.000000	0.000000	3	0	4421.412598	17.901604	img__0_1546453054799580200.png
1546453054915	0.254236	37.427235	-0.606215	0.706643	0.000706	0.001642	-0.707568	1.000000	0.000000	0.000000	3	0	4446.571289	18.041677	img__0_1546453054912306000.png
1546453055028	0.251506	36.222141	-0.606215	0.706707	0.000699	0.001643	-0.707504	1.000000	0.000000	0.000000	3	0	4472.002441	18.181238	img__0_1546453055026248800.png
1546453055140	0.249401	35.007751	-0.606216	0.706727	0.000739	0.001598	-0.707484	1.000000	0.000000	0.000000	3	0	4497.666504	18.320303	img__0_1546453055137730700.png
1546453055256	0.247660	33.784096	-0.606216	0.706732	0.000804	0.001527	-0.707480	1.000000	0.000000	0.000000	3	0	4523.533203	18.458895	img__0_1546453055254062700.png
1546453055375	0.246125	32.551208	-0.606216	0.706732	0.000877	0.001450	-0.707479	1.000000	0.000000	0.000000	3	0	4549.571289	18.597027	img__0_1546453055371794600.png
1546453055488	0.244706	31.309126	-0.606216	0.706733	0.000945	0.001376	-0.707478	1.000000	0.000000	0.000000	3	0	4575.752930	18.734724	img__0_1546453055485599400.png
1546453055601	0.243349	30.057865	-0.606216	0.706736	0.001003	0.001313	-0.707476	1.000000	0.000000	0.000000	3	0	4602.053711	18.872004	img__0_1546453055597746500.png
1546453055711	0.242027	28.797459	-0.606215	0.706740	0.001050	0.001262	-0.707472	1.000000	0.000000	0.000000	3	0	4628.450684	19.008881	img__0_1546453055708383300.png
1546453055821	0.240780	27.527733	-0.606520	0.706735	0.001147	0.001377	-0.707476	1.000000	0.000000	0.000000	3	0	4654.143555	19.145227	img__0_1546453055819215400.png
1546453055932	0.239828	26.248692	-0.607464	0.706703	0.001101	0.001928	-0.707507	1.000000	0.000000	0.000000	3	0	4682.838867	19.279902	img__0_1546453055928762700.png
1546453056043	0.238155	24.962612	-0.606788	0.706741	0.000325	0.001157	-0.707472	1.000000	0.000000	0.000000	3	0	4708.248047	19.416321	img__0_1546453056041193200.png
1546453056161	0.236893	23.666018	-0.607419	0.706794	0.000105	0.001364	-0.707418	0.000000	0.000000	0.000000	3	0	4340.484863	19.547503	img__0_1546453056157722500.png
1546453056271	0.234745	22.360378	-0.606099	0.706808	0.000812	0.001346	-0.707403	0.000000	0.000000	0.000000	3	0	3689.882568	19.646711	img__0_1546453056268276200.png
1546453056384	0.232944	21.048775	-0.607668	0.706811	0.001701	0.001374	-0.707399	0.000000	0.000000	0.000000	0	0	3605.270020	19.648066	img__0_1546453056382161800.png
1546453056498	0.231739	19.739536	-0.607266	0.706805	0.001634	0.000691	-0.707406	0.000000	0.000000	0.000000	0	0	3522.597412	19.627840	img__0_1546453056494109800.png
1546453056605	0.230708	18.432804	-0.607090	0.706763	0.001018	-0.000492	-0.707450	0.000000	0.000000	0.000000	2	0	3290.175537	19.608898	img__0_1546453056602585400.png
1546453056709	0.229967	17.127527	-0.607009	0.706741	0.000767	-0.000813	-0.707471	0.000000	0.000000	0.000000	2	0	2981.053467	19.513817	img__0_1546453056707033600.png
1546453056811	0.229769	15.828470	-0.605711	0.706718	0.000330	-0.000309	-0.707495	0.000000	0.000000	0.000000	2	0	2735.204102	19.392656	img__0_1546453056809476400.png
1546453056916	0.228535	14.538304	-0.605626	0.706707	-0.000055	-0.000309	-0.707506	0.000000	0.000000	0.000000	2	0	2538.696045	19.250620	img__0_1546453056911801100.png
1546453057032	0.227024	13.257897	-0.605561	0.706699	-0.000331	-0.000431	-0.707514	0.000000	0.000000	0.000000	2	0	2381.062012	19.092953	img__0_1546453057028286900.png
1546453057142	0.225472	11.988178	-0.605501	0.706692	-0.000545	-0.000581	-0.707521	0.000000	0.000000	0.000000	2	0	2254.035156	18.923418	img__0_1546453057139795200.png
1546453057253	0.223932	10.729876	-0.605448	0.706684	-0.000716	-0.000728	-0.707528	0.000000	0.000000	0.000000	2	0	2151.169922	18.744860	img__0_1546453057250343800.png
1546453057365	0.222409	9.483553	-0.605401	0.706677	-0.000854	-0.000861	-0.707536	0.000000	0.000000	0.000000	2	0	2067.416504	18.559504	img__0_1546453057361463500.png
1546453057477	0.221652	8.865021	-0.605380	0.706673	-0.000914	-0.000922	-0.707539	0.000000	0.000000	0.000000	2	0	2031.428833	18.464800	img__0_1546453057474109400.png
