TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932080703	-114.917847	-1.353290	-0.603844	0.097809	0.001464	-0.001438	0.995203	1.000000	0.000000	0.000000	1	0	2800.347656	-0.004182	img__0_1545932080698553100.png
1545932080776	-114.918198	-1.353158	-0.602603	0.097810	0.001010	-0.001321	0.995204	1.000000	0.000000	0.000000	1	0	2893.608643	-0.003284	img__0_1545932080771319300.png
1545932080850	-114.919930	-1.352795	-0.602344	0.097797	0.000537	-0.001214	0.995205	1.000000	0.000000	0.000000	1	0	3045.438477	0.141296	img__0_1545932080847252800.png
1545932080925	-114.932930	-1.350200	-0.602457	0.097788	-0.000058	-0.001109	0.995207	1.000000	0.000000	0.000000	1	0	3184.995605	0.362933	img__0_1545932080920051100.png
1545932081005	-114.976151	-1.341609	-0.603656	0.097770	-0.000905	-0.000990	0.995208	1.000000	0.000000	0.000000	1	0	3399.563721	0.671761	img__0_1545932080995276800.png
1545932081103	-115.021347	-1.332629	-0.603862	0.097757	-0.001318	-0.000947	0.995209	1.000000	0.000000	0.000000	1	0	3531.062256	0.871222	img__0_1545932081098314600.png
1545932081177	-115.079536	-1.321074	-0.603438	0.097742	-0.001657	-0.000929	0.995210	1.000000	0.000000	0.000000	1	0	3671.458252	1.077946	img__0_1545932081173230600.png
1545932081263	-115.187401	-1.299657	-0.604262	0.097716	-0.001945	-0.000946	0.995212	1.000000	0.000000	0.000000	1	0	3886.225098	1.407835	img__0_1545932081260564200.png
1545932081357	-115.276665	-1.281924	-0.604312	0.097695	-0.002088	-0.000966	0.995214	1.000000	0.000000	0.000000	1	0	4017.825195	1.594119	img__0_1545932081352907500.png
1545932081430	-115.377769	-1.261849	-0.603804	0.097674	-0.002142	-0.000998	0.995216	1.000000	0.000000	0.000000	1	0	4157.551758	1.794153	img__0_1545932081427920400.png
1545932081506	-115.491219	-1.239303	-0.603643	0.097652	-0.002213	-0.001008	0.995218	1.000000	0.000000	0.000000	1	0	4296.945313	1.992599	img__0_1545932081500300200.png
1545932081578	-115.616882	-1.214338	-0.603601	0.097629	-0.002277	-0.001002	0.995220	1.000000	0.000000	0.000000	1	0	4435.942383	2.189392	img__0_1545932081573775000.png
1545932081656	-115.822449	-1.168562	-0.604449	0.099628	-0.002374	-0.000707	0.995022	1.000000	-0.500000	0.000000	1	0	4649.783691	2.453683	img__0_1545932081651116400.png
1545932081725	-115.901268	-1.146676	-0.603666	0.102130	-0.002257	-0.000464	0.994768	1.000000	-0.500000	0.000000	1	0	4715.181152	2.550449	img__0_1545932081720718000.png
1545932081798	-116.056587	-1.096341	-0.603838	0.109616	-0.002105	0.000114	0.993972	1.000000	-0.500000	0.000000	1	0	4854.316406	2.714200	img__0_1545932081793824000.png
1545932081872	-116.220741	-1.036719	-0.603946	0.119112	-0.001925	0.000564	0.992879	1.000000	0.000000	0.000000	0	0	5044.800781	2.906163	img__0_1545932081866829400.png
1545932081945	-116.394470	-0.984738	-0.603612	0.123200	-0.001470	0.000121	0.992381	1.000000	0.000000	0.000000	0	0	4935.149414	2.906296	img__0_1545932081941384800.png
