TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461666440	128.078354	101.008842	-0.594498	0.708825	0.002542	-0.002500	0.705375	0.000000	0.000000	0.000000	1	0	1200.201050	8.739331	img__0_1546461666437271600.png
1546461666519	128.080994	101.582947	-0.594506	0.708501	0.002521	-0.002493	0.705701	0.000000	0.000000	0.000000	1	0	1185.919434	8.479645	img__0_1546461666515805500.png
1546461666598	128.082214	102.141342	-0.594563	0.706647	0.002336	-0.002387	0.707558	0.000000	0.000000	0.000000	1	0	1143.244141	8.279882	img__0_1546461666594642400.png
1546461666682	128.083038	102.687195	-0.594633	0.706632	0.002108	-0.002259	0.707574	0.000000	0.000000	0.000000	1	0	1094.755371	8.102383	img__0_1546461666678539200.png
1546461666756	128.083664	103.220634	-0.594669	0.706548	0.002005	-0.002183	0.707659	0.000000	0.000000	0.000000	1	0	1055.301392	7.916864	img__0_1546461666753638700.png
1546461666833	128.084366	103.742104	-0.594713	0.706711	0.001906	-0.002062	0.707497	1.000000	0.000000	0.000000	1	0	1138.576538	7.744008	img__0_1546461666830054900.png
1546461666917	128.085083	104.251579	-0.594733	0.706705	0.001880	-0.001989	0.707503	1.000000	0.000000	0.000000	1	0	1389.210693	7.570333	img__0_1546461666913892500.png
1546461666998	128.085999	104.750008	-0.594771	0.706836	0.001813	-0.001866	0.707372	1.000000	0.000000	0.000000	1	0	1763.598755	7.424853	img__0_1546461666995196400.png
1546461667077	128.087021	105.238190	-0.594789	0.706895	0.001791	-0.001796	0.707314	1.000000	0.000000	0.000000	1	0	2129.684082	7.279088	img__0_1546461667073235400.png
1546461667156	128.088272	105.717545	-0.594838	0.706964	0.001693	-0.001646	0.707245	1.000000	0.000000	0.000000	1	0	2479.673096	7.168917	img__0_1546461667153881700.png
1546461667237	128.089630	106.188309	-0.594844	0.707111	0.001692	-0.001619	0.707098	1.000000	0.000000	0.000000	1	0	2824.560059	7.039161	img__0_1546461667234475500.png
1546461667319	128.091293	106.652641	-0.594924	0.707064	0.001511	-0.001393	0.707147	1.000000	0.500000	0.000000	1	0	3153.553711	6.965734	img__0_1546461667316303700.png
1546461667394	128.084579	107.108849	-0.594886	0.705054	0.001199	-0.001897	0.709150	1.000000	0.500000	0.000000	1	0	3473.756104	6.828543	img__0_1546461667391362600.png
1546461667480	128.060333	107.561989	-0.595058	0.698062	-0.000143	-0.002375	0.716033	1.000000	0.500000	0.000000	1	0	3760.048584	6.746735	img__0_1546461667477230200.png
1546461667563	128.012543	108.008354	-0.595132	0.686207	-0.001559	-0.003508	0.727397	1.000000	0.500000	0.000000	1	0	4040.862061	6.633996	img__0_1546461667559406800.png
1546461667644	127.944473	108.447342	-0.595226	0.672303	-0.002809	-0.004449	0.740257	1.000000	0.000000	0.000000	1	0	4319.983398	6.705201	img__0_1546461667640052200.png
1546461667727	127.874512	108.886620	-0.595216	0.662247	-0.002694	-0.004421	0.749268	1.000000	0.000000	0.000000	1	0	4584.000977	6.619756	img__0_1546461667723347400.png
1546461667804	127.817711	109.328842	-0.595421	0.661160	-0.002210	-0.002795	0.750237	1.000000	0.000000	0.000000	1	0	4835.664551	6.622899	img__0_1546461667800607500.png
1546461667889	127.761108	109.772354	-0.595549	0.661048	-0.001780	-0.001652	0.750340	1.000000	0.000000	0.000000	0	0	5088.789063	6.549649	img__0_1546461667885143000.png
1546461667972	127.704773	110.212158	-0.595614	0.661000	-0.001417	-0.000904	0.750384	1.000000	0.000000	0.000000	0	0	4972.098145	6.742426	img__0_1546461667969633800.png
1546461668054	127.648033	110.653603	-0.595400	0.660377	-0.000446	-0.000985	0.750933	1.000000	0.000000	0.000000	0	0	4858.082520	6.696022	img__0_1546461668051742100.png
1546461668131	127.591530	111.096642	-0.595452	0.660529	-0.000312	-0.000561	0.750800	1.000000	0.000000	0.000000	2	0	4480.637695	6.755497	img__0_1546461668128936500.png
1546461668216	127.534752	111.548943	-0.595652	0.661210	-0.000644	0.000143	0.750201	1.000000	0.000000	0.000000	2	0	4443.901855	7.074816	img__0_1546461668213088300.png
1546461668294	127.477890	112.021461	-0.595796	0.661876	-0.000773	0.000776	0.749613	1.000000	-0.500000	0.000000	2	0	4412.473633	7.266694	img__0_1546461668291610700.png
1546461668376	127.435753	112.508827	-0.595900	0.667654	-0.000216	0.001918	0.744469	1.000000	-0.500000	0.000000	2	0	4389.663086	7.570252	img__0_1546461668371388400.png
1546461668454	127.406425	113.015503	-0.595944	0.675571	0.000483	0.002894	0.737289	1.000000	0.000000	0.000000	2	0	4371.738281	7.788782	img__0_1546461668451094800.png
1546461668533	127.365547	113.537300	-0.596026	0.677492	-0.000046	0.002759	0.735525	1.000000	0.000000	0.000000	2	0	4351.042969	8.003594	img__0_1546461668529962200.png
1546461668614	127.322594	114.073776	-0.596085	0.677994	-0.000532	0.002540	0.735063	1.000000	0.000000	0.000000	2	0	4332.769043	8.287608	img__0_1546461668611556100.png
1546461668692	127.278152	114.628082	-0.596109	0.677853	-0.000877	0.002305	0.735194	1.000000	0.000000	0.000000	2	0	4319.824219	8.491908	img__0_1546461668687893400.png
1546461668771	127.232758	115.196793	-0.596143	0.678042	-0.001175	0.002155	0.735019	1.000000	0.000000	0.000000	2	0	4311.666992	8.758391	img__0_1546461668767444700.png
