TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546453074682	-83.864639	-129.329971	-0.607108	0.002546	0.000423	0.000702	-0.999996	1.000000	0.000000	0.000000	2	0	3892.400879	17.753677	img__0_1546453074679799500.png
1546453074750	-85.020966	-129.335968	-0.607594	0.002545	-0.000505	0.001133	-0.999996	1.000000	0.000000	0.000000	2	0	4104.123047	17.780018	img__0_1546453074747577600.png
1546453074819	-86.180809	-129.341370	-0.607000	0.002528	-0.000365	0.001092	-0.999996	1.000000	0.000000	0.000000	2	0	4294.464355	17.821453	img__0_1546453074816684600.png
1546453074897	-87.343994	-129.346756	-0.606364	0.002509	0.000124	0.000875	-0.999996	1.000000	0.000000	0.000000	2	0	4467.131836	17.879303	img__0_1546453074894213700.png
1546453074968	-88.510605	-129.352005	-0.605812	0.002491	0.000407	0.000268	-0.999997	1.000000	0.000000	0.000000	2	0	4624.613281	17.947378	img__0_1546453074964357800.png
1546453075033	-89.681793	-129.357773	-0.606349	0.002527	0.000708	-0.000249	-0.999997	1.000000	0.000000	0.000000	2	0	4770.560059	18.024923	img__0_1546453075030741900.png
1546453075117	-91.433052	-129.367172	-0.606805	0.002576	0.000285	-0.000422	-0.999997	1.000000	0.000000	0.000000	2	0	4969.965332	18.157330	img__0_1546453075112890500.png
1546453075177	-92.038857	-129.370453	-0.606565	0.002547	0.000709	-0.000474	-0.999996	1.000000	0.000000	0.000000	2	0	5030.608398	18.202980	img__0_1546453075173098500.png
1546453075250	-93.209435	-129.377029	-0.605937	0.002500	0.000931	-0.000272	-0.999996	1.000000	0.000000	0.000000	2	0	5146.396973	18.300499	img__0_1546453075247786600.png
1546453075324	-94.402710	-129.383255	-0.606088	0.002497	0.000949	-0.000132	-0.999996	1.000000	0.000000	0.000000	2	0	5257.058105	18.404606	img__0_1546453075320119100.png
1546453075388	-95.602890	-129.389252	-0.606026	0.002507	0.001062	-0.000098	-0.999996	1.000000	0.000000	0.000000	0	0	5434.869141	18.513245	img__0_1546453075385223100.png
1546453075464	-96.797272	-129.395218	-0.605963	0.002513	0.000823	-0.000075	-0.999996	1.000000	0.000000	0.000000	0	0	5314.144531	18.491171	img__0_1546453075461255300.png
1546453075534	-97.999939	-129.401398	-0.606517	0.002493	0.000911	0.000114	-0.999996	1.000000	-0.500000	1.000000	0	0	5195.174316	18.470501	img__0_1546453075532065600.png
