TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932093437	-126.919815	117.662331	-0.607013	0.801618	0.006815	0.006968	0.597758	1.000000	-0.500000	0.000000	2	0	4477.900879	9.857581	img__0_1545932093432675300.png
1545932093508	-126.702545	118.246872	-0.605952	0.814142	0.007714	0.007873	0.580561	1.000000	-0.500000	0.000000	2	0	4494.708008	10.025779	img__0_1545932093504220600.png
1545932093580	-126.469841	118.806114	-0.606162	0.825641	0.008653	0.008208	0.564070	1.000000	-0.500000	0.000000	2	0	4514.023438	10.200872	img__0_1545932093576921700.png
1545932093650	-126.211845	119.366051	-0.606188	0.836801	0.009340	0.008336	0.547364	1.000000	-0.500000	0.000000	2	0	4534.896484	10.371552	img__0_1545932093645523800.png
1545932093727	-125.927734	119.925835	-0.607065	0.847623	0.009507	0.008633	0.530443	1.000000	-0.500000	0.000000	2	0	4556.742676	10.537573	img__0_1545932093723188100.png
1545932093806	-125.616600	120.483650	-0.608969	0.858072	0.009558	0.009285	0.513357	1.000000	-0.500000	0.000000	2	0	4583.671387	10.702689	img__0_1545932093801418200.png
1545932093887	-125.280281	121.037613	-0.608682	0.868025	0.010117	0.009091	0.496334	1.000000	-0.500000	0.000000	2	0	4608.403320	10.868604	img__0_1545932093882791200.png
1545932093968	-124.917236	121.587494	-0.608649	0.877650	0.010550	0.008978	0.479102	1.000000	-0.500000	0.000000	2	0	4635.386230	11.029745	img__0_1545932093962326700.png
1545932094054	-124.528618	122.131744	-0.609953	0.886908	0.010665	0.008064	0.461753	1.000000	-0.500000	0.000000	2	0	4662.813477	11.192266	img__0_1545932094050406200.png
1545932094144	-124.112175	122.668991	-0.611114	0.895799	0.011499	0.007703	0.444245	1.000000	-0.500000	0.000000	2	0	4692.261230	11.351810	img__0_1545932094139243000.png
1545932094235	-123.669281	123.199760	-0.611038	0.904298	0.011935	0.007567	0.426668	1.000000	-0.500000	0.000000	2	0	4723.052246	11.510175	img__0_1545932094227316400.png
1545932094321	-123.199722	123.721718	-0.610992	0.912372	0.012286	0.007420	0.409110	1.000000	-0.500000	0.000000	2	0	4755.062500	11.667207	img__0_1545932094318534700.png
1545932094415	-122.703629	124.233818	-0.610956	0.920040	0.012582	0.007245	0.391556	1.000000	-0.500000	0.000000	2	0	4787.979980	11.823068	img__0_1545932094409923300.png
1545932094515	-122.183357	124.734901	-0.609529	0.927183	0.012756	0.006232	0.374340	1.000000	-0.500000	0.000000	2	0	4832.950684	11.968562	img__0_1545932094508228000.png
1545932094602	-121.636375	125.223778	-0.608510	0.933929	0.013030	0.005600	0.357176	1.000000	-0.500000	0.000000	2	0	4869.172363	12.131163	img__0_1545932094599834800.png
1545932094701	-121.045341	125.713501	-0.608396	0.940607	0.013468	0.005512	0.339185	1.000000	-0.500000	0.000000	0	0	5000.328125	12.283552	img__0_1545932094697613600.png
1545932094805	-120.449219	126.172920	-0.608322	0.946710	0.013840	0.004965	0.321752	1.000000	-0.500000	0.000000	0	0	4894.085449	12.251444	img__0_1545932094801391900.png
1545932094905	-119.835899	126.612450	-0.605519	0.952709	0.013470	0.005494	0.303535	1.000000	-0.500000	0.000000	0	0	4787.067871	12.227868	img__0_1545932094901394700.png
1545932095001	-119.189529	127.036835	-0.605714	0.958367	0.014063	0.004872	0.285150	1.000000	-0.500000	0.000000	3	0	4312.702148	12.293353	img__0_1545932094998336500.png
1545932095111	-118.513939	127.444542	-0.605878	0.963763	0.014261	0.004978	0.266332	1.000000	-0.500000	0.000000	3	0	4260.270996	12.477818	img__0_1545932095108802400.png
1545932095233	-117.791550	127.842842	-0.605991	0.968919	0.014429	0.004861	0.246911	1.000000	-0.500000	0.000000	3	0	4216.958008	12.649279	img__0_1545932095219313800.png
1545932095329	-117.054550	128.212357	-0.606041	0.973643	0.014641	0.004741	0.227556	1.000000	-0.500000	0.000000	3	0	4180.689941	12.804023	img__0_1545932095326905100.png
1545932095453	-116.325249	128.544418	-0.606902	0.977846	0.014528	0.004932	0.208764	1.000000	-0.500000	0.000000	3	0	4149.244629	12.970736	img__0_1545932095448919700.png
1545932095569	-115.523308	128.871674	-0.608655	0.981959	0.014363	0.005417	0.188469	1.000000	-0.500000	0.000000	3	0	4122.088867	13.123005	img__0_1545932095565979800.png
1545932095703	-114.732353	129.161545	-0.609929	0.985404	0.013677	0.005185	0.169601	1.000000	-0.500000	0.000000	3	0	4129.270020	13.250829	img__0_1545932095696221600.png
1545932095816	-113.937889	129.418381	-0.609379	0.988455	0.013491	0.003959	0.150858	1.000000	-0.500000	0.000000	3	0	4112.843750	13.396763	img__0_1545932095811942900.png
1545932095951	-113.110817	129.649414	-0.611201	0.991266	0.013829	0.001671	0.131141	1.000000	-0.500000	0.000000	3	0	4093.426758	13.546799	img__0_1545932095944940900.png
1545932096088	-112.231346	129.859299	-0.609623	0.993933	0.013875	0.001752	0.109091	1.000000	-0.500000	0.000000	3	0	4082.371582	13.688956	img__0_1545932096084922700.png
1545932096220	-111.341919	130.031250	-0.609744	0.996085	0.014126	0.003211	0.087201	1.000000	-0.500000	0.000000	3	0	4076.327148	13.827032	img__0_1545932096217135800.png
1545932096357	-110.428169	130.167511	-0.611170	0.997726	0.014793	0.004115	0.065633	1.000000	-0.500000	0.000000	3	0	4083.950684	13.957467	img__0_1545932096353458100.png
1545932096502	-109.503433	130.266861	-0.610258	0.998879	0.015720	0.003095	0.044545	1.000000	-0.500000	0.000000	3	0	4083.710938	14.088976	img__0_1545932096499495300.png
