TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461618766	22.370905	127.533691	-0.607065	0.011235	0.001305	0.000751	0.999936	1.000000	0.000000	0.000000	1	0	997.791382	6.515532	img__0_1546461618763317600.png
1546461618875	21.934399	127.542816	-0.606897	0.012313	0.001081	0.000916	0.999923	1.000000	0.000000	0.000000	1	0	1157.569092	6.529887	img__0_1546461618871214700.png
1546461618984	21.503044	127.553429	-0.606716	0.012107	0.001346	0.001064	0.999925	1.000000	0.000000	0.000000	1	0	1494.116577	6.350147	img__0_1546461618980886200.png
1546461619086	21.085104	127.563438	-0.607273	0.011537	0.001911	0.001251	0.999931	1.000000	0.000000	0.000000	1	0	1867.213501	6.126396	img__0_1546461619082974600.png
1546461619195	20.674717	127.573387	-0.607942	0.012779	0.001445	0.001771	0.999916	1.000000	0.000000	0.000000	1	0	2227.971680	5.999988	img__0_1546461619188439700.png
1546461619295	20.274336	127.582642	-0.607608	0.012344	0.001506	0.001865	0.999921	1.000000	0.500000	0.000000	1	0	2581.405518	5.937703	img__0_1546461619292285600.png
1546461619408	19.878750	127.584030	-0.607204	0.008686	0.001574	0.001141	0.999960	1.000000	0.000000	0.000000	1	0	2919.799561	5.764529	img__0_1546461619403800800.png
1546461619517	19.497932	127.585312	-0.606655	0.006320	0.002083	0.000743	0.999978	1.000000	0.500000	0.000000	1	0	3265.075195	5.760777	img__0_1546461619514330600.png
1546461619629	19.121899	127.581802	-0.606402	0.003836	0.002515	0.000277	0.999989	1.000000	0.500000	0.000000	1	0	3599.936523	5.613522	img__0_1546461619626249900.png
1546461619726	18.751930	127.573982	-0.606446	0.002250	-0.002286	0.000111	-0.999995	1.000000	0.500000	0.000000	1	0	3905.977295	5.394985	img__0_1546461619724772700.png
1546461619838	18.387470	127.549911	-0.606688	0.010111	-0.001359	0.001233	-0.999947	1.000000	0.500000	0.000000	1	0	4203.185059	5.355959	img__0_1546461619834940200.png
1546461619948	18.034510	127.506882	-0.606219	0.025490	-0.001658	0.002744	-0.999670	1.000000	0.500000	0.000000	1	0	4477.580078	5.429886	img__0_1546461619946304900.png
1546461620062	17.681133	127.447243	-0.605841	0.044571	-0.001743	0.004014	-0.998997	1.000000	0.500000	0.000000	1	0	4727.666016	5.351785	img__0_1546461620059443500.png
1546461620171	17.324917	127.373016	-0.605667	0.061126	-0.000626	0.005115	-0.998117	1.000000	0.000000	0.000000	1	0	4964.189941	5.228396	img__0_1546461620169003000.png
1546461620291	16.974430	127.305992	-0.605720	0.071099	-0.000069	0.004391	-0.997460	1.000000	0.000000	0.000000	0	0	5036.729980	5.577033	img__0_1546461620286980100.png
1546461620407	16.619640	127.251579	-0.605348	0.072558	-0.001389	0.002592	-0.997360	1.000000	0.000000	0.000000	0	0	4921.232910	5.383141	img__0_1546461620403530100.png
1546461620528	16.258631	127.196381	-0.605733	0.073271	-0.000021	0.001654	-0.997311	1.000000	0.000000	0.000000	2	0	4385.783203	5.333570	img__0_1546461620525221300.png
1546461620643	15.894618	127.141815	-0.606044	0.073051	0.001089	0.000989	-0.997327	1.000000	0.000000	0.000000	2	0	4333.859375	5.917863	img__0_1546461620640756200.png
1546461620760	15.510566	127.088257	-0.605802	0.071735	0.000250	0.000192	-0.997424	1.000000	-0.500000	0.000000	2	0	4275.352051	6.068964	img__0_1546461620757370900.png
1546461620869	15.098225	127.046127	-0.606239	0.064614	0.001852	-0.000989	-0.997908	1.000000	-0.500000	0.000000	2	0	4255.121582	6.137836	img__0_1546461620867359900.png
1546461620986	14.678260	127.015533	-0.606431	0.054342	0.002523	-0.002020	-0.998517	1.000000	0.000000	0.000000	2	0	4230.785645	6.661604	img__0_1546461620983272300.png
1546461621101	14.240788	126.973717	-0.606144	0.051487	0.001505	-0.001661	-0.998671	1.000000	0.000000	0.000000	2	0	4187.810059	6.871502	img__0_1546461621098535200.png
1546461621216	13.780018	126.926346	-0.606346	0.051508	0.002202	-0.001076	-0.998669	1.000000	0.000000	0.000000	2	0	4163.991699	7.108148	img__0_1546461621213353400.png
1546461621330	13.304458	126.877495	-0.606404	0.052006	0.002369	-0.000692	-0.998644	1.000000	0.000000	0.000000	2	0	4138.170410	7.318484	img__0_1546461621327147600.png
1546461621446	12.814660	126.827309	-0.606432	0.051697	0.002440	-0.000420	-0.998660	1.000000	0.000000	0.000000	2	0	4117.180664	7.634897	img__0_1546461621443589500.png
