TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452982158	-31.910833	127.120125	-0.595614	0.999998	0.000263	0.001509	-0.000846	1.000000	0.000000	0.000000	4	0	3763.132568	21.652870	img__0_1546452982154084000.png
1546452982269	-30.465450	127.117691	-0.595679	0.999999	0.000202	0.001482	-0.000833	1.000000	0.000000	0.000000	4	0	3756.025391	21.766350	img__0_1546452982267038400.png
1546452982386	-29.012533	127.115242	-0.595727	0.999999	0.000151	0.001460	-0.000821	1.000000	0.000000	0.000000	4	0	3752.190674	21.877914	img__0_1546452982382802600.png
1546452982486	-27.552204	127.112801	-0.595763	0.999999	0.000112	0.001439	-0.000811	1.000000	0.000000	0.000000	4	0	3751.131104	21.987873	img__0_1546452982484315000.png
1546452982591	-26.084568	127.110367	-0.595789	0.999999	0.000083	0.001421	-0.000803	1.000000	0.000000	0.000000	4	0	3752.422607	22.096420	img__0_1546452982589127000.png
1546452982695	-24.609716	127.107948	-0.595808	0.999999	0.000062	0.001404	-0.000794	1.000000	0.000000	0.000000	4	0	3752.517578	22.207058	img__0_1546452982692908400.png
1546452982810	-23.125906	127.105545	-0.600875	0.999995	0.000049	0.003082	-0.000787	1.000000	-0.500000	1.000000	4	0	3749.336426	22.302149	img__0_1546452982807831700.png
1546452982919	-21.643232	127.096581	-0.608000	0.999994	0.000487	-0.000228	-0.003387	1.000000	-0.500000	1.000000	0	0	3841.962158	22.206894	img__0_1546452982917351400.png
1546452983029	-20.168329	127.070984	-0.606426	0.999929	0.001718	-0.000239	-0.011773	1.000000	-0.500000	1.000000	0	0	3753.862305	21.855148	img__0_1546452983027011000.png
1546452983135	-18.721653	127.017303	-0.605964	0.999621	0.003909	-0.001221	-0.027221	1.000000	-0.500000	0.000000	3	0	3439.949463	21.456421	img__0_1546452983133051700.png
1546452983250	-17.296005	126.925407	-0.605884	0.998785	0.006903	-0.001364	-0.048768	1.000000	-0.500000	1.000000	3	0	3515.572754	21.292677	img__0_1546452983248268300.png
1546452983360	-15.887192	126.788780	-0.605755	0.997226	0.010244	-0.001998	-0.073691	1.000000	-0.500000	1.000000	3	0	3503.343262	21.005861	img__0_1546452983358027600.png
1546452983475	-14.503937	126.603607	-0.605618	0.994771	0.013606	-0.002943	-0.101177	1.000000	-0.500000	1.000000	3	0	3479.820557	20.660295	img__0_1546452983471966600.png
1546452983590	-13.151093	126.366325	-0.605518	0.991275	0.016847	-0.004014	-0.130663	1.000000	-0.500000	1.000000	3	0	3451.832520	20.291311	img__0_1546452983588349100.png
1546452983716	-11.832912	126.074409	-0.605444	0.986636	0.019866	-0.005229	-0.161637	1.000000	-0.500000	1.000000	3	0	3419.644531	19.898970	img__0_1546452983713489000.png
1546452983835	-10.553928	125.726547	-0.605387	0.980758	0.022593	-0.006583	-0.193806	1.000000	-0.500000	1.000000	3	0	3383.485352	19.483822	img__0_1546452983833119500.png
1546452983965	-9.318853	125.322556	-0.605344	0.973542	0.024994	-0.008065	-0.226993	0.000000	-0.500000	1.000000	3	0	3026.293701	19.040928	img__0_1546452983962579300.png
1546452984096	-8.133286	124.863716	-0.605290	0.964897	0.027035	-0.009729	-0.261051	0.000000	-0.500000	1.000000	3	0	2457.343018	18.537872	img__0_1546452984093570300.png
1546452984232	-7.004250	124.353607	-0.605212	0.954697	0.028679	-0.011591	-0.295968	0.000000	-0.500000	1.000000	3	0	2010.704224	17.965263	img__0_1546452984229015000.png
1546452984361	-5.937822	123.795387	-0.607834	0.942721	0.030153	-0.012431	-0.331985	0.000000	-0.500000	1.000000	3	0	1652.239990	17.348984	img__0_1546452984358575300.png
1546452984490	-4.939645	123.197845	-0.607474	0.929389	0.031063	-0.014561	-0.367505	0.000000	-0.500000	1.000000	3	0	1371.627930	16.677462	img__0_1546452984485901400.png
1546452984626	-4.018396	122.563553	-0.610008	0.914380	0.031315	-0.017755	-0.403254	1.000000	-0.500000	1.000000	3	0	1186.351685	15.974702	img__0_1546452984623292300.png
1546452984763	-3.172770	121.898857	-0.609341	0.897504	0.031856	-0.019923	-0.439402	1.000000	-0.500000	1.000000	3	0	1189.827637	15.256799	img__0_1546452984760599600.png
1546452984912	-2.406810	121.210052	-0.607844	0.879334	0.031494	-0.022295	-0.474640	1.000000	-0.500000	1.000000	0	0	1292.152588	14.523495	img__0_1546452984910256000.png
