TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799535133	-9.778717	-0.704022	-0.591335	0.994591	0.000502	0.001817	-0.103848	1.000000	0.000000	0.000000	0	0	5015.708496	4.487686	img__0_1545799535130075500.png
1545799535234	-9.486141	-0.766029	-0.591263	0.994588	0.000240	0.001589	-0.103885	1.000000	0.000000	0.000000	0	0	4900.253906	4.483658	img__0_1545799535232195600.png
1545799535335	-9.193889	-0.827886	-0.591175	0.994588	0.000084	0.001287	-0.103893	1.000000	0.000000	0.000000	0	0	4787.456055	4.479680	img__0_1545799535332969100.png
1545799535450	-8.900217	-0.889995	-0.591128	0.994587	0.000015	0.001123	-0.103898	1.000000	0.000000	0.000000	2	0	4309.079102	4.633792	img__0_1545799535446510300.png
1545799535559	-8.594155	-0.955638	-0.592387	0.994521	-0.000402	0.001780	-0.104526	1.000000	-0.500000	0.000000	2	0	4344.083496	4.827260	img__0_1545799535553804900.png
1545799535666	-8.277091	-1.034830	-0.595486	0.994030	0.000555	0.003088	-0.109064	1.000000	-0.500000	0.000000	2	0	4382.981445	5.004713	img__0_1545799535663058200.png
1545799535777	-7.952430	-1.136892	-0.609026	0.992635	0.002512	0.004279	-0.121040	1.000000	-0.500000	0.000000	2	0	4388.633789	5.192752	img__0_1545799535771534400.png
1545799535880	-7.624863	-1.259530	-0.605277	0.990215	0.004177	0.003632	-0.139443	1.000000	-0.500000	0.000000	2	0	4325.677734	5.346231	img__0_1545799535877489100.png
1545799535992	-7.286352	-1.402860	-0.604357	0.987590	0.005548	0.003960	-0.156905	1.000000	-0.500000	0.000000	2	0	4273.898926	5.684020	img__0_1545799535988189600.png
1545799536120	-6.939183	-1.565347	-0.604074	0.984254	0.006275	0.003616	-0.176613	1.000000	-0.500000	0.000000	2	0	4221.691895	6.049476	img__0_1545799536109874100.png
1545799536205	-6.579971	-1.747729	-0.607510	0.980206	0.005216	0.001982	-0.197899	1.000000	0.000000	0.000000	2	0	4184.219727	6.219562	img__0_1545799536203428400.png
1545799536314	-6.197547	-1.937357	-0.608292	0.977478	0.004114	0.004321	-0.210955	1.000000	0.000000	0.000000	2	0	4175.952148	6.392942	img__0_1545799536310644700.png
1545799536431	-5.807677	-2.125925	-0.610377	0.976624	0.004039	0.003363	-0.214892	1.000000	-0.500000	0.000000	2	0	4151.526855	6.875483	img__0_1545799536414643700.png
1545799536519	-5.404343	-2.330957	-0.609733	0.975036	0.004000	0.001962	-0.222002	1.000000	-0.500000	0.000000	2	0	4123.941406	7.036319	img__0_1545799536517039500.png
