TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799492730	-127.414917	-112.726791	-0.604405	0.735901	-0.007458	-0.000176	-0.677048	0.000000	0.500000	1.000000	2	0	707.313416	11.203595	img__0_1545799492728207700.png
1545799492824	-127.298706	-113.625450	-0.604348	0.751728	-0.009240	0.001104	-0.659408	0.000000	0.500000	1.000000	2	0	676.178650	10.575073	img__0_1545799492821751700.png
1545799492889	-127.201279	-114.189110	-0.604318	0.762512	-0.010308	0.001786	-0.646890	0.000000	0.500000	1.000000	2	0	656.297241	10.158113	img__0_1545799492885945700.png
1545799492957	-127.075874	-114.775970	-0.604288	0.774378	-0.011373	0.002376	-0.632616	1.000000	0.500000	1.000000	2	0	659.662292	9.702986	img__0_1545799492955211600.png
1545799493024	-126.931030	-115.337059	-0.604264	0.786299	-0.012224	0.002757	-0.617719	1.000000	0.500000	1.000000	2	0	773.004883	9.252432	img__0_1545799493021546300.png
1545799493094	-126.769394	-115.865761	-0.604260	0.798082	-0.012832	0.002975	-0.602405	1.000000	0.500000	1.000000	2	0	983.712463	8.828740	img__0_1545799493091688600.png
1545799493166	-126.592133	-116.363197	-0.604281	0.809706	-0.013197	0.003084	-0.586679	1.000000	0.500000	0.000000	2	0	1245.428711	8.450221	img__0_1545799493163014500.png
1545799493247	-126.306114	-117.041908	-0.604495	0.825983	-0.013086	0.003553	-0.563532	1.000000	0.500000	0.000000	0	0	1691.126099	8.221212	img__0_1545799493243826300.png
1545799493316	-126.187645	-117.289818	-0.604642	0.832651	-0.012821	0.003844	-0.553636	1.000000	0.500000	0.000000	0	0	1675.016846	8.221783	img__0_1545799493314239300.png
1545799493393	-125.957626	-117.735298	-0.604893	0.843649	-0.012279	0.004273	-0.536738	1.000000	0.500000	0.000000	0	0	1639.904175	8.183139	img__0_1545799493389751400.png
1545799493469	-125.710640	-118.169258	-0.605062	0.854260	-0.011819	0.004403	-0.519693	1.000000	0.500000	0.000000	1	0	1565.383545	8.168605	img__0_1545799493467008800.png
1545799493545	-125.449471	-118.589050	-0.605063	0.864020	-0.011597	0.003992	-0.503308	1.000000	0.500000	0.000000	1	0	1931.011963	7.977699	img__0_1545799493543406600.png
1545799493625	-125.177368	-118.989227	-0.605090	0.874115	-0.011332	0.003662	-0.485574	1.000000	0.500000	0.000000	1	0	2271.771973	7.824861	img__0_1545799493620589700.png
1545799493707	-124.892868	-119.371246	-0.605144	0.883565	-0.011128	0.003505	-0.468163	1.000000	0.500000	0.000000	1	0	2586.664551	7.714749	img__0_1545799493701031800.png
1545799493785	-124.595963	-119.736450	-0.605200	0.892620	-0.010945	0.003387	-0.450664	1.000000	0.500000	0.000000	1	0	2879.043457	7.636357	img__0_1545799493780824600.png
1545799493874	-124.264473	-120.098038	-0.639324	0.901136	-0.009999	0.021811	-0.432872	1.000000	0.500000	0.000000	1	0	3150.055908	7.583797	img__0_1545799493864518400.png
1545799493966	-123.805733	-120.591568	-0.631056	0.910753	-0.018516	0.019042	-0.412096	1.000000	-0.500000	0.000000	1	0	3525.493896	7.676433	img__0_1545799493950807600.png
1545799494081	-123.495728	-120.943970	-0.628735	0.912455	-0.017038	0.017889	-0.408430	1.000000	-0.500000	0.000000	1	0	3785.429688	7.606224	img__0_1545799494078368000.png
1545799494157	-123.194878	-121.302139	-0.628672	0.910690	-0.014528	0.016806	-0.412493	1.000000	0.000000	0.000000	1	0	4009.383301	7.645818	img__0_1545799494151345500.png
1545799494233	-122.893517	-121.675850	-0.649900	0.908347	-0.000760	0.019873	-0.417744	1.000000	0.000000	0.000000	1	0	4237.846191	7.624686	img__0_1545799494229121100.png
1545799494321	-122.563271	-122.030098	-0.676716	0.907456	-0.012725	0.016908	-0.419614	1.000000	0.000000	0.000000	1	0	4430.947754	7.753037	img__0_1545799494317589000.png
1545799494401	-122.253006	-122.393517	-0.675849	0.907225	-0.015590	0.016562	-0.420029	1.000000	0.000000	0.000000	1	0	4607.048828	7.825506	img__0_1545799494396313100.png
1545799494490	-121.938766	-122.768517	-0.673236	0.907114	-0.013984	0.016636	-0.420324	1.000000	0.500000	0.000000	1	0	4779.200195	7.933860	img__0_1545799494481977300.png
1545799494564	-121.611351	-123.142380	-0.672899	0.908485	-0.013379	0.016985	-0.417357	1.000000	0.500000	0.000000	1	0	4954.230957	7.980947	img__0_1545799494561094800.png
1545799494636	-121.288239	-123.494186	-0.673269	0.912039	-0.018323	0.001016	-0.409693	1.000000	0.500000	0.000000	0	0	5141.237305	8.243241	img__0_1545799494634495700.png
1545799494725	-120.933441	-123.848228	-0.671036	0.917471	-0.020172	-0.001871	-0.397286	1.000000	0.500000	0.000000	0	0	5031.555664	8.221210	img__0_1545799494718095600.png
1545799494808	-120.559784	-124.185326	-0.674541	0.924801	-0.021748	-0.000095	-0.379829	1.000000	0.500000	0.000000	0	0	4924.062988	8.160341	img__0_1545799494800339200.png
1545799494894	-120.180077	-124.510300	-0.669581	0.931495	-0.023323	-0.002130	-0.362999	1.000000	0.500000	0.000000	2	0	4526.520996	8.189310	img__0_1545799494886266500.png
1545799494968	-119.784744	-124.825401	-0.650978	0.938280	-0.020017	-0.007191	-0.345221	1.000000	0.500000	0.000000	2	0	4528.695313	8.248075	img__0_1545799494966675400.png
1545799495062	-119.347694	-125.130951	-0.634765	0.945061	-0.024030	-0.000720	-0.326009	1.000000	0.500000	0.000000	2	0	4555.003418	8.417858	img__0_1545799495057314100.png
1545799495158	-118.696655	-125.553749	-0.636104	0.954097	-0.029328	-0.001470	-0.298054	1.000000	0.500000	0.000000	2	0	4600.357910	8.756419	img__0_1545799495139867500.png
1545799495281	-118.225212	-125.834511	-0.634764	0.960012	-0.031314	-0.000556	-0.278203	1.000000	0.500000	0.000000	2	0	4633.446289	8.917953	img__0_1545799495278245500.png
1545799495369	-117.688446	-126.139877	-0.601428	0.966148	-0.019030	0.012592	-0.256976	1.000000	0.500000	0.000000	2	0	4677.285645	9.072978	img__0_1545799495366492700.png
1545799495473	-117.146782	-126.404472	-0.607176	0.971700	-0.012313	0.006281	-0.235815	1.000000	0.500000	0.000000	2	0	4698.926270	9.267910	img__0_1545799495466804400.png
1545799495574	-116.610909	-126.633865	-0.607056	0.976328	-0.009990	0.004304	-0.216020	1.000000	0.500000	0.000000	2	0	4692.520996	9.470118	img__0_1545799495568657900.png
1545799495676	-116.016342	-126.856880	-0.606867	0.980994	-0.009377	0.003831	-0.193773	1.000000	0.500000	0.000000	2	0	4688.746582	9.681954	img__0_1545799495671843300.png
1545799495777	-115.433594	-127.049217	-0.606756	0.984912	-0.009574	0.003734	-0.172751	1.000000	0.500000	0.000000	2	0	4690.908203	9.892346	img__0_1545799495774395900.png
1545799495875	-114.796150	-127.231186	-0.606645	0.988573	-0.010143	0.003575	-0.150358	1.000000	0.500000	0.000000	2	0	4696.914063	10.098027	img__0_1545799495869368500.png
1545799495975	-114.161324	-127.389145	-0.606583	0.991377	-0.010458	0.003513	-0.130578	1.000000	0.000000	0.000000	2	0	4703.245117	10.322711	img__0_1545799495972540500.png
1545799496090	-113.489746	-127.553711	-0.606513	0.992705	-0.009307	0.003277	-0.120167	1.000000	0.000000	0.000000	2	0	4715.068359	10.535814	img__0_1545799496084332300.png
1545799496201	-112.804001	-127.721558	-0.606489	0.993044	-0.007586	0.003095	-0.117462	1.000000	0.000000	0.000000	2	0	4722.571289	10.750119	img__0_1545799496198248900.png
1545799496322	-112.103310	-127.887856	-0.606472	0.993236	-0.006112	0.002936	-0.115912	1.000000	0.500000	0.000000	2	0	4737.323730	10.954581	img__0_1545799496315987000.png
1545799496432	-111.386414	-128.042755	-0.606445	0.993928	-0.005553	0.002807	-0.109858	1.000000	0.500000	0.000000	2	0	4760.327637	11.142103	img__0_1545799496428919000.png
1545799496555	-110.653252	-128.178558	-0.606409	0.995198	-0.005945	0.002707	-0.097668	1.000000	0.500000	0.000000	2	0	4790.477051	11.313206	img__0_1545799496545678600.png
1545799496661	-109.904205	-128.288620	-0.606377	0.996778	-0.007088	0.002631	-0.079846	1.000000	0.500000	0.000000	2	0	4818.049805	11.487431	img__0_1545799496658317200.png
1545799496789	-109.160759	-128.374710	-0.606371	0.998049	-0.008069	0.002613	-0.061849	1.000000	0.000000	0.000000	2	0	4838.445801	11.687057	img__0_1545799496786423300.png
1545799496905	-108.406677	-128.450775	-0.606364	0.998742	-0.008237	0.002542	-0.049391	1.000000	0.500000	0.000000	2	0	4864.623047	11.874093	img__0_1545799496900703000.png
1545799497023	-107.614380	-128.505295	-0.606340	0.999331	-0.008870	0.002373	-0.035385	1.000000	0.500000	0.000000	0	0	5006.335938	12.035670	img__0_1545799497017637800.png
1545799497145	-106.835014	-128.533371	-0.606184	0.999756	-0.009569	0.001741	-0.019848	1.000000	0.000000	0.000000	0	0	4894.126953	12.032619	img__0_1545799497142329400.png
1545799497275	-106.053719	-128.555237	-0.606049	0.999901	-0.008972	0.001219	-0.010786	1.000000	0.000000	0.000000	0	0	4781.899902	12.028924	img__0_1545799497269279400.png
1545799497409	-105.254845	-128.574524	-0.605939	0.999938	-0.007729	0.000779	-0.007966	1.000000	0.000000	0.000000	3	0	4331.551758	12.077288	img__0_1545799497405805200.png
1545799497530	-104.459145	-128.587494	-0.606098	0.999957	-0.006564	0.001302	-0.006494	1.000000	0.500000	0.000000	3	0	4263.468262	12.284891	img__0_1545799497527501400.png
1545799497664	-103.636620	-128.586670	-0.606173	0.999980	-0.006046	0.001513	-0.001118	1.000000	0.500000	0.000000	3	0	4209.150879	12.475121	img__0_1545799497659650600.png
1545799497795	-102.810699	-128.565033	-0.606210	0.999931	-0.006344	0.001567	0.009784	1.000000	0.000000	0.000000	3	0	4159.346191	12.667650	img__0_1545799497791532700.png
