TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461720535	-91.026787	-6.112256	-0.685563	0.986487	-0.012272	-0.004220	0.163322	1.000000	0.000000	0.000000	2	0	3399.499268	14.920507	img__0_1546461720532599800.png
1546461720697	-90.080986	-5.810652	-0.680561	0.985902	-0.007160	-0.005542	0.167080	1.000000	0.000000	0.000000	2	0	3606.841064	14.960292	img__0_1546461720692376400.png
1546461720860	-89.134293	-5.492681	-0.676114	0.985650	-0.002556	-0.004599	0.168721	1.000000	0.000000	0.000000	2	0	3792.262207	14.995450	img__0_1546461720853872700.png
1546461721022	-88.171471	-5.176819	-0.655128	0.985386	0.014860	0.006787	0.169550	1.000000	0.000000	0.000000	2	0	3963.353760	15.097854	img__0_1546461721018538400.png
1546461721179	-87.244606	-4.838154	-0.621939	0.985154	0.018555	-0.007840	0.170488	1.000000	0.000000	0.000000	2	0	4113.004395	15.198729	img__0_1546461721175931000.png
1546461721343	-86.287476	-4.491283	-0.627418	0.985256	0.015897	-0.004324	0.170291	1.000000	0.000000	0.000000	2	0	4259.111328	15.283779	img__0_1546461721340534300.png
1546461721495	-85.329781	-4.150546	-0.633723	0.985233	0.017436	-0.006110	0.170219	1.000000	0.000000	0.000000	2	0	4391.182617	15.358603	img__0_1546461721492674800.png
1546461721650	-84.358604	-3.786170	-0.606878	0.985335	0.001420	-0.000106	0.170628	1.000000	0.000000	0.000000	2	0	4516.035156	15.489922	img__0_1546461721646981800.png
1546461721810	-83.382553	-3.440560	-0.605991	0.985298	-0.003454	0.000924	0.170810	1.000000	-0.500000	0.000000	2	0	4635.556641	15.598333	img__0_1546461721806467100.png
1546461721967	-82.398315	-3.101315	-0.606067	0.985729	-0.004203	0.001129	0.168286	1.000000	-0.500000	0.000000	2	0	4745.037598	15.708689	img__0_1546461721965372400.png
1546461722119	-81.402481	-2.774823	-0.606098	0.987133	-0.002809	0.001337	0.159873	1.000000	-0.500000	0.000000	2	0	4852.079590	15.808342	img__0_1546461722116726000.png
1546461722277	-80.392632	-2.471506	-0.606112	0.989466	-0.000064	0.001650	0.144755	1.000000	-0.500000	0.000000	2	0	4957.195801	15.896262	img__0_1546461722273680500.png
1546461722429	-79.367973	-2.198105	-0.606140	0.992171	0.003264	0.001995	0.124825	1.000000	-0.500000	0.000000	2	0	5056.554199	15.984847	img__0_1546461722425955500.png
1546461722587	-78.328796	-1.956047	-0.606178	0.994584	0.006433	0.002265	0.103711	1.000000	0.000000	0.000000	0	0	5127.574219	16.002028	img__0_1546461722584410300.png
1546461722748	-77.285934	-1.732848	-0.606093	0.995921	0.008176	0.001992	0.089840	1.000000	0.000000	0.000000	0	0	5009.993652	15.978939	img__0_1546461722745512400.png
1546461722906	-76.241051	-1.525618	-0.606023	0.996465	0.008929	0.001722	0.083519	1.000000	0.000000	0.000000	3	0	4522.564453	15.960615	img__0_1546461722902883700.png
1546461723063	-75.190514	-1.335215	-0.607013	0.996760	0.008890	0.002257	0.079909	1.000000	-0.500000	0.000000	3	0	4514.162598	16.120012	img__0_1546461723060529000.png
1546461723223	-74.127556	-1.164512	-0.606455	0.997203	0.008849	0.001924	0.074189	1.000000	-0.500000	0.000000	3	0	4516.264160	16.262123	img__0_1546461723219755000.png
1546461723370	-73.051735	-1.020807	-0.606916	0.997988	0.009513	0.001446	0.062667	1.000000	-0.500000	0.000000	3	0	4524.966309	16.384420	img__0_1546461723367865200.png
1546461723519	-71.963264	-0.909504	-0.606857	0.998939	0.010242	0.001522	0.044873	1.000000	-0.500000	0.000000	3	0	4536.716797	16.504787	img__0_1546461723516624800.png
1546461723674	-70.863350	-0.833162	-0.606153	0.999618	0.011876	0.001651	0.024912	1.000000	0.000000	0.000000	3	0	4531.494141	16.654762	img__0_1546461723671567700.png
1546461723827	-69.751144	-0.776333	-0.607467	0.999854	0.012603	0.002232	0.011313	1.000000	0.000000	0.000000	3	0	4530.516602	16.805862	img__0_1546461723825511700.png
1546461723967	-68.629257	-0.733961	-0.606484	0.999912	0.012103	0.001802	0.005112	1.000000	0.000000	0.000000	3	0	4528.464355	16.962511	img__0_1546461723965201700.png
1546461724114	-67.496864	-0.707657	-0.607532	0.999929	0.011539	0.001109	0.002617	1.000000	0.000000	0.000000	3	0	4527.855469	17.120607	img__0_1546461724111837000.png
1546461724262	-67.496864	-0.707657	-0.607532	0.999929	0.011539	0.001109	0.002617	1.000000	0.000000	0.000000	3	0	4527.855469	17.120607	img__0_1546461724260116100.png
