TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799257802	80.389687	-109.270134	-0.594754	0.708556	-0.001860	-0.001833	-0.705650	-1.000000	0.500000	0.000000	-1	0	1198.097534	15.131600	img__0_1545799257798086900.png
1545799257898	80.406792	-110.509438	-0.594571	0.711947	-0.002875	-0.001758	-0.702225	-1.000000	0.500000	0.000000	-1	0	1172.830200	14.568049	img__0_1545799257894916300.png
1545799257965	80.432564	-111.321190	-0.594472	0.717236	-0.003898	-0.001266	-0.696818	-1.000000	0.500000	0.000000	-1	0	1223.181519	14.182995	img__0_1545799257961814700.png
1545799258031	80.478706	-112.175171	-0.594378	0.725365	-0.005332	-0.000401	-0.688344	-1.000000	0.500000	0.000000	-1	0	1278.157349	13.765447	img__0_1545799258028956400.png
1545799258099	80.544243	-113.006149	-0.594412	0.734168	-0.006532	0.000827	-0.678936	-1.000000	0.500000	0.000000	-1	0	1382.909302	13.437984	img__0_1545799258096418400.png
1545799258179	80.673759	-114.177322	-0.594530	0.747222	-0.007900	0.002517	-0.664523	0.000000	0.500000	0.000000	0	0	1508.395264	13.256400	img__0_1545799258164865100.png
1545799258264	80.798454	-115.000328	-0.594718	0.758828	-0.008715	0.003913	-0.651221	1.000000	0.500000	0.000000	0	0	1567.531372	13.226203	img__0_1545799258261571100.png
1545799258329	80.946053	-115.792480	-0.594888	0.770748	-0.009479	0.005121	-0.637048	1.000000	0.500000	0.000000	0	0	1739.212280	13.192490	img__0_1545799258326934600.png
1545799258406	81.120956	-116.576797	-0.595000	0.782788	-0.010313	0.006054	-0.622174	1.000000	0.500000	0.000000	0	0	2002.848633	13.157196	img__0_1545799258400512800.png
1545799258479	81.323944	-117.352013	-0.595084	0.794716	-0.011142	0.006793	-0.606841	1.000000	0.500000	0.000000	0	0	2270.056641	13.120842	img__0_1545799258476619800.png
1545799258552	81.555519	-118.117264	-0.595149	0.806423	-0.011928	0.007356	-0.591173	1.000000	0.500000	0.000000	0	0	2534.964844	13.083819	img__0_1545799258548051900.png
1545799258624	81.815727	-118.871300	-0.595197	0.817853	-0.012646	0.007754	-0.575236	1.000000	0.500000	0.000000	0	0	2797.819336	13.046445	img__0_1545799258621182100.png
1545799258699	82.104683	-119.613525	-0.595234	0.828985	-0.013281	0.008004	-0.559056	1.000000	0.500000	0.000000	0	0	3058.261230	13.009031	img__0_1545799258696301600.png
1545799258772	82.421776	-120.344261	-0.598764	0.839851	-0.012205	0.009190	-0.542602	1.000000	0.500000	0.000000	0	0	3316.457520	12.970954	img__0_1545799258769722200.png
1545799258848	82.765900	-121.059090	-0.600790	0.849839	-0.012598	0.009836	-0.526800	1.000000	0.500000	0.000000	0	0	3572.478760	12.936669	img__0_1545799258845917400.png
1545799258926	83.312370	-122.071587	-0.605848	0.864127	-0.012662	0.008960	-0.503035	1.000000	0.500000	0.000000	0	0	3782.218994	12.892665	img__0_1545799258922734500.png
1545799258996	83.529556	-122.442230	-0.605749	0.869774	-0.012034	0.008784	-0.493226	1.000000	0.500000	0.000000	0	0	3745.518799	12.858305	img__0_1545799258993924200.png
1545799259065	83.950516	-123.106277	-0.608669	0.879721	-0.013667	0.008187	-0.475224	1.000000	0.500000	0.000000	0	0	3666.338623	12.817162	img__0_1545799259063076900.png
1545799259136	84.395699	-123.752411	-0.609872	0.889114	-0.014424	0.007312	-0.457399	1.000000	0.500000	0.000000	1	0	3599.475586	12.728835	img__0_1545799259130856100.png
1545799259210	84.863106	-124.374130	-0.610541	0.897949	-0.015428	0.006840	-0.439776	1.000000	0.500000	0.000000	1	0	3908.542969	12.588250	img__0_1545799259208235300.png
1545799259286	85.350128	-124.971024	-0.610552	0.906300	-0.015952	0.006446	-0.422284	1.000000	0.500000	0.000000	1	0	4201.113770	12.472843	img__0_1545799259281222300.png
1545799259352	85.855400	-125.543861	-0.608845	0.914020	-0.016102	0.005293	-0.405314	1.000000	0.500000	0.000000	1	0	4477.153320	12.384475	img__0_1545799259348503400.png
1545799259425	86.381836	-126.092896	-0.609116	0.921459	-0.015841	0.005130	-0.388118	1.000000	0.500000	0.000000	1	0	4738.700684	12.320522	img__0_1545799259422352000.png
