TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452941031	-0.169223	12.091030	-0.605079	0.652883	0.000286	-0.004288	-0.757446	1.000000	-0.500000	0.000000	1	0	3217.527100	9.782254	img__0_1546452941028725100.png
1546452941144	-0.283405	11.454634	-0.605104	0.646318	0.000681	-0.004551	-0.763054	1.000000	-0.500000	0.000000	1	0	3545.186035	9.656852	img__0_1546452941141763200.png
1546452941261	-0.421253	10.830850	-0.605404	0.634861	0.001575	-0.005593	-0.772604	1.000000	-0.500000	0.000000	1	0	3839.435059	9.579159	img__0_1546452941257569200.png
1546452941363	-0.584490	10.217776	-0.605573	0.619416	0.002759	-0.006811	-0.785028	1.000000	-0.500000	0.000000	1	0	4123.770020	9.525392	img__0_1546452941361476300.png
1546452941471	-0.771516	9.614929	-0.605606	0.602581	0.003810	-0.007657	-0.798012	1.000000	-0.500000	0.000000	1	0	4400.190430	9.484636	img__0_1546452941467281100.png
1546452941576	-0.983198	9.023396	-0.605783	0.585177	0.004556	-0.008567	-0.810848	1.000000	-0.500000	0.000000	1	0	4666.375977	9.456782	img__0_1546452941573105600.png
1546452941680	-1.219387	8.443272	-0.605463	0.567390	0.004882	-0.009302	-0.823382	1.000000	-0.500000	0.000000	1	0	4922.063965	9.443604	img__0_1546452941678403000.png
1546452941791	-1.480776	7.874781	-0.605485	0.549274	0.005176	-0.009909	-0.835568	1.000000	-0.500000	0.000000	0	0	5178.035156	9.445124	img__0_1546452941788195100.png
1546452941896	-1.766666	7.318942	-0.605812	0.530955	0.005242	-0.010593	-0.847317	1.000000	-0.500000	0.000000	0	0	5059.297852	9.414040	img__0_1546452941894372900.png
1546452942005	-2.075201	6.777442	-0.605973	0.512473	0.005286	-0.011123	-0.858615	1.000000	-0.500000	0.000000	0	0	4943.282715	9.388924	img__0_1546452942003159500.png
1546452942117	-2.406260	6.249693	-0.607106	0.493473	0.005779	-0.010507	-0.869678	1.000000	-0.500000	0.000000	2	0	4617.837891	9.416669	img__0_1546452942114616900.png
1546452942229	-2.765486	5.733684	-0.608506	0.474500	0.006678	-0.010301	-0.880170	1.000000	-0.500000	0.000000	2	0	4627.251465	9.625612	img__0_1546452942225722600.png
1546452942339	-3.154189	5.223603	-0.608255	0.454771	0.006775	-0.010642	-0.890519	1.000000	-0.500000	0.000000	2	0	4631.921387	9.832892	img__0_1546452942336103500.png
1546452942447	-3.562967	4.719021	-0.601253	0.436957	0.002787	-0.010591	-0.899416	1.000000	-0.500000	0.000000	2	0	4641.998047	10.007111	img__0_1546452942443866900.png
1546452942555	-3.973387	4.213277	-0.584423	0.427438	-0.009250	-0.008567	-0.903957	1.000000	-0.500000	0.000000	2	0	4696.549316	10.119873	img__0_1546452942553646700.png
1546452942649	-4.432867	3.710536	-0.595715	0.411786	-0.005943	-0.003778	-0.911253	1.000000	-0.500000	0.000000	2	0	4744.366211	10.270506	img__0_1546452942647502800.png
1546452942755	-4.902870	3.234181	-0.618838	0.387696	-0.011110	-0.012049	-0.921642	1.000000	-0.500000	0.000000	2	0	4776.076660	10.245588	img__0_1546452942752764600.png
1546452942861	-5.402366	2.760833	-0.619571	0.360900	-0.005402	-0.018932	-0.932397	1.000000	-0.500000	0.000000	2	0	4811.849609	10.398282	img__0_1546452942857876400.png
1546452942968	-5.938046	2.288668	-0.593027	0.336331	0.007599	-0.011604	-0.941642	1.000000	-0.500000	0.000000	2	0	4868.674316	10.520964	img__0_1546452942963775300.png
1546452943064	-6.494274	1.863254	-0.600632	0.313652	0.003831	-0.009678	-0.949481	1.000000	-0.500000	0.000000	2	0	4903.675293	10.674618	img__0_1546452943061901300.png
1546452943172	-7.084045	1.462827	-0.600133	0.292469	0.002060	-0.009228	-0.956228	1.000000	-0.500000	0.000000	2	0	4946.966309	10.832246	img__0_1546452943169126900.png
1546452943278	-7.703260	1.085177	-0.596600	0.272460	0.002167	-0.010541	-0.962107	1.000000	-0.500000	0.000000	2	0	4970.956543	11.011268	img__0_1546452943274749600.png
1546452943381	-8.348423	0.729464	-0.597484	0.252395	0.002203	-0.011954	-0.967548	1.000000	-0.500000	0.000000	2	0	4988.953125	11.209907	img__0_1546452943379372500.png
1546452943477	-9.018723	0.391995	-0.595612	0.231653	0.002643	-0.011012	-0.972732	1.000000	-0.500000	0.000000	0	0	5130.059082	11.375215	img__0_1546452943475514200.png
1546452943581	-9.710151	0.082229	-0.593409	0.210294	0.003461	-0.012373	-0.977554	1.000000	-0.500000	0.000000	0	0	5012.421387	11.361159	img__0_1546452943578477500.png
1546452943679	-10.410297	-0.197831	-0.593800	0.189171	0.003168	-0.013302	-0.981849	1.000000	-0.500000	0.000000	0	0	4897.481445	11.335253	img__0_1546452943677021200.png
1546452943783	-11.119695	-0.446442	-0.594174	0.168351	0.002701	-0.013997	-0.985624	1.000000	-0.500000	0.000000	3	0	4429.194336	11.358888	img__0_1546452943780924200.png
1546452943882	-11.847630	-0.666436	-0.594694	0.147295	0.003053	-0.014378	-0.988983	1.000000	-0.500000	0.000000	3	0	4356.053223	11.555918	img__0_1546452943880503300.png
1546452943988	-12.596570	-0.858970	-0.595053	0.126428	0.003111	-0.014629	-0.991863	1.000000	-0.500000	0.000000	3	0	4288.397461	11.751523	img__0_1546452943982349600.png
1546452944080	-13.365241	-1.023639	-0.595314	0.105781	0.003026	-0.014767	-0.994275	1.000000	-0.500000	0.000000	3	0	4227.798828	11.942867	img__0_1546452944078734600.png
1546452944187	-14.152267	-1.159735	-0.595506	0.085354	0.002865	-0.014838	-0.996236	1.000000	-0.500000	0.000000	3	0	4174.160156	12.129573	img__0_1546452944181436200.png
1546452944292	-14.956224	-1.266490	-0.595648	0.065136	0.002657	-0.014882	-0.997762	1.000000	-0.500000	0.000000	3	0	4127.672852	12.310709	img__0_1546452944288913200.png
1546452944389	-15.775616	-1.342728	-0.595753	0.044955	0.002413	-0.014947	-0.998874	1.000000	-0.500000	0.000000	3	0	4088.435303	12.485652	img__0_1546452944386655700.png
1546452944487	-16.608883	-1.387220	-0.595829	0.024646	0.002141	-0.015055	-0.999581	1.000000	-0.500000	0.000000	3	0	4055.863770	12.654979	img__0_1546452944484856500.png
1546452944594	-17.454416	-1.398831	-0.595884	0.004160	0.001845	-0.015210	-0.999874	1.000000	0.000000	0.000000	3	0	4023.777832	12.832285	img__0_1546452944591243100.png
1546452944691	-18.312525	-1.387974	-0.595927	0.011810	-0.001703	0.014591	0.999822	1.000000	0.500000	0.000000	3	0	3991.544922	13.019862	img__0_1546452944689318700.png
1546452944797	-19.183228	-1.372930	-0.595943	0.016878	-0.001690	0.012561	0.999777	1.000000	0.500000	0.000000	3	0	3971.504639	13.190358	img__0_1546452944794541000.png
1546452944901	-20.065645	-1.366100	-0.595959	0.011176	-0.001794	0.009413	0.999892	1.000000	0.000000	0.000000	3	0	3952.196533	13.365211	img__0_1546452944898036000.png
1546452944996	-20.959789	-1.360488	-0.596000	0.004825	-0.001900	0.006719	0.999964	1.000000	0.000000	0.000000	3	0	3935.084473	13.543484	img__0_1546452944994242100.png
1546452945102	-21.865604	-1.354299	-0.596013	0.001775	-0.001940	0.004537	0.999986	1.000000	0.500000	0.000000	3	0	3922.975098	13.714028	img__0_1546452945097516100.png
1546452945199	-22.782804	-1.356624	-0.596024	0.002162	0.001959	-0.002446	-0.999993	1.000000	0.000000	0.000000	3	0	3913.303711	13.886994	img__0_1546452945196601800.png
1546452945299	-22.782804	-1.356624	-0.596024	0.002162	0.001959	-0.002446	-0.999993	1.000000	0.000000	0.000000	3	0	3913.303711	13.886994	img__0_1546452945296034100.png
