TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932133363	-101.507233	-130.363144	-0.607355	0.006134	0.002017	-0.000313	0.999979	0.000000	0.000000	0.000000	4	0	1588.934814	20.600815	img__0_1545932133356333700.png
1545932133431	-103.503593	-130.338516	-0.606881	0.006115	0.001138	-0.000166	0.999981	0.000000	0.000000	0.000000	0	0	1541.715698	20.502226	img__0_1545932133426893500.png
1545932133496	-104.767120	-130.322845	-0.605730	0.006119	0.000406	0.000004	0.999981	0.000000	0.000000	0.000000	0	0	1508.236572	20.480034	img__0_1545932133493541300.png
1545932133562	-106.055191	-130.307007	-0.605521	0.006123	0.000361	0.000115	0.999981	0.000000	0.000000	0.000000	3	0	1500.718140	20.459562	img__0_1545932133560150800.png
1545932133637	-107.299370	-130.292130	-0.606377	0.006125	0.000417	-0.000110	0.999981	0.000000	0.000000	0.000000	3	0	1554.643433	20.276091	img__0_1545932133631713000.png
1545932133706	-108.537773	-130.277298	-0.606933	0.006147	0.000216	-0.000505	0.999981	0.000000	0.000000	0.000000	3	0	1591.407593	20.106272	img__0_1545932133701964000.png
1545932133779	-110.415688	-130.254013	-0.606597	0.006168	0.001681	-0.000696	0.999979	1.000000	-0.500000	0.000000	3	0	1754.336792	19.844822	img__0_1545932133775124500.png
1545932133862	-111.676117	-130.232437	-0.605674	0.008431	0.001325	-0.000221	0.999964	1.000000	-0.500000	0.000000	3	0	2014.729614	19.702930	img__0_1545932133860288200.png
1545932133934	-112.865654	-130.198196	-0.605965	0.015260	0.000981	0.001131	0.999882	1.000000	-0.500000	0.000000	3	0	2367.486084	19.584475	img__0_1545932133930400200.png
1545932133994	-114.107079	-130.139328	-0.606563	0.028416	0.000795	0.002813	0.999592	1.000000	-0.500000	0.000000	3	0	2694.864990	19.486361	img__0_1545932133992087900.png
1545932134063	-115.278877	-130.054367	-0.607391	0.045866	0.001182	0.004846	0.998935	1.000000	-0.500000	0.000000	3	0	2958.335693	19.414425	img__0_1545932134060832500.png
1545932134132	-116.504356	-129.929077	-0.607880	0.067818	0.001365	0.007128	0.997671	1.000000	-0.500000	0.000000	3	0	3194.253174	19.356510	img__0_1545932134129326700.png
1545932134196	-117.720543	-129.761551	-0.606738	0.091631	0.002093	0.010371	0.995737	1.000000	-0.500000	0.000000	3	0	3396.134277	19.301575	img__0_1545932134194046600.png
1545932134264	-118.927025	-129.548309	-0.607016	0.116450	0.002618	0.013549	0.993101	1.000000	-0.500000	0.000000	3	0	3572.954834	19.250038	img__0_1545932134260697600.png
1545932134329	-120.121910	-129.287308	-0.605624	0.141752	0.002731	0.016972	0.989753	1.000000	-0.500000	0.000000	3	0	3729.984863	19.202227	img__0_1545932134326765700.png
1545932134399	-121.301430	-128.976425	-0.605922	0.167066	0.003291	0.019798	0.985741	1.000000	-0.500000	0.000000	3	0	3868.846680	19.150948	img__0_1545932134394485000.png
1545932134470	-122.463432	-128.613403	-0.607276	0.192650	0.003689	0.022546	0.981002	1.000000	-0.500000	0.000000	3	0	3999.450684	19.106592	img__0_1545932134465774300.png
1545932134538	-123.604431	-128.199722	-0.607900	0.217038	0.005063	0.024722	0.975837	1.000000	-0.500000	0.000000	3	0	4115.530762	19.066381	img__0_1545932134531634800.png
1545932134613	-124.722816	-127.734039	-0.608398	0.241068	0.006279	0.026805	0.970118	1.000000	-0.500000	0.000000	3	0	4222.539551	19.028973	img__0_1545932134609738100.png
1545932134685	-125.816978	-127.218506	-0.608369	0.264848	0.007279	0.028153	0.963852	1.000000	-0.500000	0.000000	3	0	4323.197266	18.996399	img__0_1545932134680820200.png
1545932134763	-126.884712	-126.653999	-0.607574	0.287597	0.008456	0.028695	0.957284	1.000000	-0.500000	0.000000	3	0	4415.511230	18.970539	img__0_1545932134760514900.png
1545932134849	-127.923531	-126.039940	-0.606822	0.309954	0.009239	0.028869	0.950268	1.000000	-0.500000	0.000000	3	0	4499.224121	18.948351	img__0_1545932134844122900.png
1545932134903	-128.413681	-125.726585	-0.606471	0.320888	0.009399	0.028858	0.946631	1.000000	-0.500000	0.000000	3	0	4540.277344	18.938839	img__0_1545932134892664900.png
1545932134991	-129.452667	-125.004890	-0.605897	0.344563	0.009852	0.028702	0.938273	1.000000	-0.500000	0.000000	3	0	4613.683105	18.924904	img__0_1545932134983741300.png
1545932135081	-130.408401	-124.267235	-0.605985	0.366745	0.010581	0.028650	0.929820	1.000000	-0.500000	0.000000	3	0	4681.834961	18.916487	img__0_1545932135078672800.png
1545932135159	-131.342056	-123.477318	-0.626310	0.389094	0.000041	0.028402	0.920760	1.000000	-0.500000	0.000000	3	0	4757.545898	18.909986	img__0_1545932135157118300.png
1545932135244	-131.775116	-123.090248	-0.633263	0.397659	-0.003005	0.024172	0.917210	1.000000	-0.500000	0.000000	3	0	4790.202148	18.936474	img__0_1545932135241708100.png
