TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799215565	112.139832	-128.827698	-0.606330	0.999978	-0.000610	0.001719	-0.006354	1.000000	0.000000	0.000000	3	0	4174.409180	13.816476	img__0_1545799215561953400.png
1545799215638	113.012253	-128.838760	-0.606319	0.999978	-0.000436	0.001763	-0.006348	1.000000	0.000000	0.000000	3	0	4145.590820	13.989038	img__0_1545799215635300200.png
1545799215712	113.883911	-128.848007	-0.606314	0.999983	-0.000441	0.001801	-0.005609	0.000000	0.500000	0.000000	3	0	4030.384766	14.152405	img__0_1545799215708662200.png
1545799215775	114.765877	-128.847061	-0.606296	0.999997	-0.001082	0.001785	-0.001011	0.000000	0.500000	0.000000	3	0	3532.952393	14.290737	img__0_1545799215772342100.png
1545799215839	115.656746	-128.827286	-0.607734	0.999952	-0.002882	0.002335	0.009048	0.000000	0.500000	0.000000	3	0	2993.108643	14.378459	img__0_1545799215836388400.png
1545799215906	116.550034	-128.783752	-0.607444	0.999695	-0.005104	0.001891	0.024107	0.000000	0.500000	0.000000	3	0	2567.165527	14.417431	img__0_1545799215902754200.png
1545799215973	117.443100	-128.712326	-0.607543	0.999064	-0.007484	0.001308	0.042573	0.000000	0.500000	0.000000	3	0	2242.149414	14.415300	img__0_1545799215970236000.png
1545799216040	118.331650	-128.612534	-0.607342	0.998027	-0.009724	-0.000143	0.062021	0.000000	0.500000	0.000000	3	0	1999.277588	14.369477	img__0_1545799216037129900.png
1545799216117	119.213936	-128.481308	-0.607158	0.996519	-0.011815	-0.000885	0.082518	-1.000000	0.500000	0.000000	-1	0	1726.238892	14.129840	img__0_1545799216112043500.png
1545799216188	120.461189	-128.247070	-0.605429	0.993966	-0.013296	-0.002116	0.108861	-1.000000	0.500000	0.000000	-1	0	1675.042480	13.540853	img__0_1545799216185401300.png
1545799216289	121.276314	-128.057571	-0.605192	0.992183	-0.013710	-0.003500	0.123986	-1.000000	0.500000	0.000000	-1	0	1761.740967	13.165710	img__0_1545799216286581100.png
1545799216364	122.066963	-127.844490	-0.607502	0.990472	-0.014156	-0.003122	0.136946	-1.000000	0.500000	0.000000	-1	0	1842.265503	12.826549	img__0_1545799216360631500.png
1545799216436	122.827293	-127.614418	-0.607428	0.988382	-0.014089	-0.003551	0.151295	-1.000000	0.500000	0.000000	-1	0	1947.647461	12.496922	img__0_1545799216433685700.png
