TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799320002	-113.516670	-131.627411	-0.603734	0.996100	0.001194	-0.003844	-0.088137	1.000000	0.500000	0.000000	0	0	3095.447510	-0.006727	img__0_1545799320000131800.png
1545799320152	-113.516006	-131.627472	-0.602812	0.996103	0.001184	-0.003034	-0.088135	1.000000	0.000000	0.000000	0	0	3376.706055	-0.005108	img__0_1545799320136690400.png
1545799320256	-113.515503	-131.627502	-0.602839	0.996105	0.001115	-0.002418	-0.088132	1.000000	0.000000	0.000000	0	0	3655.120117	-0.003894	img__0_1545799320252210200.png
1545799320374	-113.515137	-131.627533	-0.603121	0.996107	0.001032	-0.001952	-0.088130	1.000000	0.000000	0.000000	0	0	3930.719238	-0.002942	img__0_1545799320372259800.png
1545799320486	-113.514839	-131.627487	-0.603426	0.996107	0.000949	-0.001600	-0.088130	1.000000	0.500000	0.000000	0	0	4203.532715	-0.002209	img__0_1545799320482707700.png
1545799320601	-113.514626	-131.627441	-0.603689	0.996108	0.000882	-0.001335	-0.088129	1.000000	0.500000	0.000000	0	0	4473.586914	0.000000	img__0_1545799320598006800.png
1545799320708	-113.514542	-131.627457	-0.603803	0.996108	0.000875	-0.001231	-0.088129	1.000000	0.500000	0.000000	0	0	4740.911133	-0.001527	img__0_1545799320706052100.png
1545799320822	-113.514404	-131.627441	-0.603990	0.996108	0.000853	-0.001052	-0.088130	1.000000	0.500000	0.000000	0	0	4992.135742	-0.001173	img__0_1545799320819113400.png
1545799320939	-113.514282	-131.627426	-0.604760	0.996108	0.000829	-0.000928	-0.088131	1.000000	0.500000	0.000000	0	0	4877.223145	-0.000800	img__0_1545799320935509500.png
1545799321056	-113.514206	-131.627411	-0.604352	0.996108	0.000806	-0.000832	-0.088132	1.000000	0.500000	0.000000	0	0	4764.956055	-0.000596	img__0_1545799321052241300.png
1545799321186	-113.514168	-131.627396	-0.604258	0.996108	0.000788	-0.000798	-0.088132	1.000000	0.500000	0.000000	1	0	4457.608887	0.112002	img__0_1545799321170445000.png
1545799321289	-113.514168	-131.627396	-0.604258	0.996108	0.000788	-0.000798	-0.088132	1.000000	0.500000	0.000000	1	0	4457.608887	0.112002	img__0_1545799321286161000.png
