TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461828740	1.335659	109.625298	-0.606363	0.682817	0.002116	-0.001021	0.730586	1.000000	0.000000	0.000000	1	0	4772.450195	6.038268	img__0_1546461828737064400.png
1546461828814	1.309938	110.025261	-0.606061	0.683704	0.001566	-0.000514	0.729757	1.000000	0.000000	0.000000	0	0	5037.514160	6.002433	img__0_1546461828811208500.png
1546461828856	1.296478	110.226128	-0.606040	0.683164	0.000807	0.000025	0.730264	1.000000	0.000000	0.000000	0	0	4979.421387	6.027225	img__0_1546461828851522800.png
1546461828896	1.282711	110.426460	-0.605767	0.682782	0.000730	-0.000168	0.730622	1.000000	0.000000	0.000000	0	0	4921.998535	5.954821	img__0_1546461828894265000.png
1546461828972	1.256314	110.823524	-0.605514	0.683633	0.000309	-0.000235	0.729825	1.000000	0.000000	0.000000	0	0	4809.132324	6.000957	img__0_1546461828970213400.png
1546461829012	1.242988	111.023224	-0.605572	0.682892	0.000205	-0.000224	0.730519	1.000000	0.000000	0.000000	2	0	4440.072266	5.928267	img__0_1546461829009804400.png
1546461829051	1.229821	111.220024	-0.605507	0.682988	0.000354	-0.000457	0.730429	1.000000	0.000000	0.000000	2	0	4439.312012	6.130713	img__0_1546461829049307300.png
1546461829091	1.215980	111.425339	-0.605815	0.682738	-0.000442	0.000242	0.730663	1.000000	0.500000	0.000000	2	0	4423.577637	6.181898	img__0_1546461829088097900.png
1546461829172	1.177932	111.842865	-0.606038	0.679661	-0.001344	0.000121	0.733525	1.000000	0.500000	0.000000	2	0	4380.841797	6.471581	img__0_1546461829169925200.png
1546461829215	1.151864	112.057068	-0.606199	0.677107	-0.001689	-0.000367	0.735883	1.000000	0.500000	0.000000	2	0	4362.876465	6.541755	img__0_1546461829213463800.png
1546461829259	1.119684	112.273239	-0.606245	0.671297	-0.002277	-0.000787	0.741185	1.000000	0.500000	0.000000	2	0	4344.135254	6.659628	img__0_1546461829256630600.png
1546461829330	1.034810	112.718246	-0.606457	0.658943	-0.004020	-0.001708	0.752181	1.000000	0.500000	0.000000	2	0	4322.060547	6.840208	img__0_1546461829327145100.png
1546461829370	0.983707	112.940018	-0.606220	0.651095	-0.003987	-0.002887	0.758981	1.000000	0.500000	0.000000	2	0	4301.176758	7.119923	img__0_1546461829365206300.png
1546461829414	0.925689	113.172256	-0.606364	0.642866	-0.005337	-0.002803	0.765955	1.000000	0.500000	0.000000	2	0	4298.233398	7.098053	img__0_1546461829412623400.png
1546461829445	0.863558	113.399559	-0.605991	0.635018	-0.004900	-0.004095	0.772471	1.000000	0.500000	0.000000	2	0	4278.890137	7.368507	img__0_1546461829442761300.png
1546461829520	0.720779	113.869118	-0.606034	0.617716	-0.005514	-0.004972	0.786366	1.000000	0.500000	0.000000	2	0	4264.603027	7.594426	img__0_1546461829516215700.png
1546461829557	0.639393	114.111130	-0.606442	0.608821	-0.006803	-0.004535	0.793266	1.000000	0.500000	0.000000	2	0	4270.218750	7.611831	img__0_1546461829554922200.png
1546461829594	0.553716	114.348846	-0.606131	0.600960	-0.006142	-0.005556	0.799236	1.000000	0.000000	0.000000	2	0	4256.668457	7.824413	img__0_1546461829592143600.png
1546461829676	0.376647	114.843346	-0.606252	0.588852	-0.006110	-0.004991	0.808202	1.000000	0.000000	0.000000	2	0	4261.357422	8.050433	img__0_1546461829674303700.png
1546461829715	0.290974	115.098251	-0.606389	0.586229	-0.005895	-0.003947	0.810114	1.000000	0.000000	0.000000	2	0	4259.392578	8.129013	img__0_1546461829713721200.png
1546461829753	0.205563	115.354889	-0.606293	0.586214	-0.005064	-0.003420	0.810133	1.000000	0.000000	0.000000	2	0	4250.680664	8.233665	img__0_1546461829749879100.png
1546461829828	0.030540	115.880913	-0.606397	0.585336	-0.004354	-0.001938	0.810777	1.000000	0.000000	0.000000	2	0	4242.777832	8.518603	img__0_1546461829825961700.png
1546461829864	-0.059248	116.150375	-0.606419	0.584729	-0.004003	-0.001357	0.811218	1.000000	0.000000	0.000000	2	0	4240.425293	8.605066	img__0_1546461829861906000.png
1546461829901	-0.149689	116.422379	-0.606383	0.585571	-0.003560	-0.000985	0.810612	1.000000	0.000000	0.000000	2	0	4237.885254	8.709588	img__0_1546461829898386000.png
1546461829971	-0.334798	116.977943	-0.606439	0.585265	-0.003152	-0.000137	0.810836	1.000000	0.000000	0.000000	2	0	4238.678223	8.972163	img__0_1546461829967616100.png
1546461830010	-0.429364	117.261658	-0.606436	0.584676	-0.002921	0.000158	0.811262	1.000000	0.000000	0.000000	2	0	4240.430176	9.064859	img__0_1546461830006252100.png
1546461830046	-0.524683	117.548279	-0.606415	0.585465	-0.002687	0.000343	0.810693	1.000000	0.000000	0.000000	2	0	4242.662598	9.170366	img__0_1546461830043907900.png
1546461830124	-0.721606	118.131561	-0.606439	0.584427	-0.002589	0.000599	0.811442	1.000000	0.500000	0.000000	2	0	4256.408203	9.399786	img__0_1546461830121603100.png
1546461830167	-0.826559	118.426735	-0.606424	0.581783	-0.002674	0.000384	0.813339	1.000000	0.500000	0.000000	2	0	4265.976074	9.487219	img__0_1546461830164163600.png
1546461830242	-1.053655	119.020241	-0.606393	0.573579	-0.003239	-0.000640	0.819143	1.000000	0.500000	0.000000	2	0	4292.337891	9.673115	img__0_1546461830238875100.png
1546461830284	-1.177727	119.317978	-0.606386	0.567901	-0.003710	-0.001399	0.823087	1.000000	0.500000	0.000000	2	0	4309.346680	9.757573	img__0_1546461830281353000.png
1546461830350	-1.449970	119.913612	-0.608329	0.551607	-0.005461	-0.002552	0.834083	1.000000	0.500000	0.000000	2	0	4338.513672	9.933989	img__0_1546461830347773600.png
1546461830388	-1.596539	120.210556	-0.608651	0.542239	-0.005914	-0.003491	0.840196	1.000000	0.500000	0.000000	2	0	4352.518555	10.030782	img__0_1546461830386433800.png
1546461830462	-1.911825	120.803764	-0.608373	0.523743	-0.006719	-0.005225	0.851834	1.000000	0.500000	0.000000	2	0	4381.124512	10.216648	img__0_1546461830459468200.png
1546461830506	-2.257640	121.394112	-0.608548	0.504646	-0.007439	-0.006655	0.863268	1.000000	0.500000	0.000000	2	0	4411.631348	10.400669	img__0_1546461830501228200.png
1546461830579	-2.633390	121.979156	-0.610019	0.485362	-0.007115	-0.007854	0.874249	1.000000	0.500000	0.000000	2	0	4443.588867	10.583625	img__0_1546461830576480800.png
1546461830655	-3.041194	122.557800	-0.610780	0.465771	-0.007356	-0.009218	0.884827	1.000000	0.500000	0.000000	2	0	4478.437012	10.761322	img__0_1546461830651397000.png
1546461830722	-3.479802	123.128471	-0.610757	0.446141	-0.007456	-0.010215	0.894873	1.000000	0.500000	0.000000	2	0	4513.930176	10.936311	img__0_1546461830718138000.png
1546461830797	-3.949402	123.689041	-0.611001	0.426477	-0.007356	-0.011004	0.904402	1.000000	0.500000	0.000000	2	0	4550.636719	11.110508	img__0_1546461830795020600.png
1546461830872	-4.449832	124.238213	-0.610952	0.406744	-0.007276	-0.011574	0.913440	1.000000	0.500000	0.000000	2	0	4589.908203	11.282741	img__0_1546461830869676200.png
1546461830947	-4.978943	124.774384	-0.609381	0.387319	-0.006289	-0.011916	0.921847	1.000000	0.500000	0.000000	2	0	4630.875977	11.452050	img__0_1546461830943192300.png
1546461831023	-5.538915	125.295593	-0.608540	0.367883	-0.005727	-0.012403	0.929772	1.000000	0.500000	0.000000	2	0	4670.241211	11.622053	img__0_1546461831018015300.png
1546461831096	-6.128793	125.801216	-0.608342	0.348161	-0.005636	-0.012993	0.937328	1.000000	0.500000	0.000000	2	0	4709.771484	11.790709	img__0_1546461831093272100.png
1546461831162	-6.746904	126.292175	-0.606882	0.328120	-0.006083	-0.012571	0.944533	1.000000	0.500000	0.000000	2	0	4751.362305	11.955194	img__0_1546461831159793100.png
1546461831241	-7.393558	126.762672	-0.605957	0.308245	-0.006302	-0.012712	0.951201	1.000000	0.500000	0.000000	2	0	4792.668945	12.122602	img__0_1546461831234847500.png
1546461831307	-8.067288	127.212227	-0.606020	0.288728	-0.006040	-0.013394	0.957298	1.000000	0.500000	0.000000	2	0	4833.883789	12.284805	img__0_1546461831304614200.png
1546461831386	-8.768696	127.640503	-0.607433	0.268949	-0.006538	-0.013957	0.963031	1.000000	0.500000	0.000000	2	0	4876.810547	12.441966	img__0_1546461831382354600.png
1546461831461	-9.494383	128.047104	-0.608658	0.249444	-0.006628	-0.013951	0.968266	1.000000	0.500000	0.000000	0	0	4950.794434	12.475343	img__0_1546461831458143900.png
1546461831540	-10.234695	128.423828	-0.608443	0.229905	-0.005837	-0.014203	0.973092	1.000000	0.500000	0.000000	0	0	4837.268066	12.438042	img__0_1546461831535486700.png
1546461831614	-10.987488	128.767517	-0.609796	0.210157	-0.004634	-0.015196	0.977539	1.000000	0.500000	0.000000	3	0	4354.998047	12.401098	img__0_1546461831611196300.png
1546461831690	-11.753734	129.083694	-0.610751	0.189700	-0.004059	-0.015016	0.981719	1.000000	0.500000	0.000000	3	0	4304.097656	12.583540	img__0_1546461831687670300.png
1546461831767	-12.544081	129.371490	-0.610637	0.169321	-0.003760	-0.015028	0.985439	1.000000	0.500000	0.000000	3	0	4259.757324	12.757317	img__0_1546461831763896000.png
1546461831846	-13.356634	129.630814	-0.611131	0.149110	-0.003691	-0.014440	0.988708	1.000000	0.500000	0.000000	3	0	4230.695313	12.922270	img__0_1546461831842316600.png
1546461831921	-14.188841	129.858856	-0.609750	0.129017	-0.002922	-0.014502	0.991532	1.000000	0.500000	0.000000	3	0	4195.827148	13.088989	img__0_1546461831916498500.png
1546461832002	-15.040397	130.055130	-0.608919	0.108299	-0.002150	-0.014787	0.994006	1.000000	0.500000	0.000000	3	0	4163.770508	13.249693	img__0_1546461831996838200.png
1546461832076	-15.911883	130.219681	-0.610114	0.086572	-0.003079	-0.014158	0.996140	1.000000	0.500000	0.000000	3	0	4139.824219	13.404977	img__0_1546461832073526400.png
