TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932221006	80.203499	-111.939217	-0.594271	0.682520	-0.000062	-0.006424	-0.730838	0.000000	-0.500000	1.000000	2	0	1015.459351	14.502826	img__0_1545932221001565700.png
1545932221073	80.121735	-112.805283	-0.594221	0.669667	0.001013	-0.008074	-0.742617	0.000000	-0.500000	1.000000	0	0	969.972351	14.040512	img__0_1545932221068825800.png
1545932221146	80.015884	-113.641914	-0.594229	0.655356	0.002166	-0.009599	-0.755256	0.000000	-0.500000	1.000000	0	0	949.709839	13.624263	img__0_1545932221143085100.png
1545932221219	79.884567	-114.449341	-0.594228	0.640227	0.003165	-0.011119	-0.768098	0.000000	-0.500000	1.000000	0	0	929.855652	13.203103	img__0_1545932221216648400.png
1545932221294	79.727783	-115.226646	-0.594226	0.624650	0.003985	-0.012522	-0.780795	0.000000	-0.500000	1.000000	1	0	889.106018	12.780130	img__0_1545932221290368200.png
1545932221366	79.547462	-115.970703	-0.594157	0.609141	0.004373	-0.013846	-0.792929	1.000000	-0.500000	1.000000	1	0	961.176331	12.264465	img__0_1545932221362960000.png
1545932221441	79.347527	-116.676476	-0.594058	0.593961	0.004399	-0.014915	-0.804343	1.000000	-0.500000	1.000000	1	0	1253.391357	11.684358	img__0_1545932221436473800.png
1545932221514	79.130669	-117.340599	-0.593960	0.579470	0.004226	-0.015718	-0.814831	1.000000	-0.500000	0.000000	1	0	1666.065308	11.168209	img__0_1545932221510360100.png
1545932221591	78.895851	-117.968071	-0.593972	0.565386	0.004246	-0.016122	-0.824658	1.000000	-0.500000	0.000000	1	0	2081.119629	10.772776	img__0_1545932221586288200.png
1545932221658	78.641449	-118.566917	-0.594129	0.550950	0.004578	-0.016077	-0.834371	1.000000	-0.500000	0.000000	1	0	2439.569092	10.569514	img__0_1545932221653546400.png
1545932221733	78.365547	-119.143394	-0.594287	0.535202	0.004792	-0.015914	-0.844561	1.000000	-0.500000	0.000000	1	0	2779.951172	10.397262	img__0_1545932221729462100.png
1545932221813	78.069847	-119.698753	-0.594431	0.518839	0.004862	-0.015636	-0.854715	1.000000	-0.500000	0.000000	1	0	3101.587158	10.254690	img__0_1545932221810004000.png
1545932221889	77.756516	-120.237488	-0.597309	0.502919	0.005147	-0.013584	-0.864212	1.000000	-0.500000	0.000000	1	0	3400.507324	10.152629	img__0_1545932221884391600.png
