TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799450596	-4.173962	121.413719	-0.623457	0.407436	-0.009005	-0.011096	0.913122	1.000000	0.500000	0.000000	2	0	4282.336426	0.003578	img__0_1545799450586367400.png
1545799450665	-4.178432	121.416107	-0.623857	0.406672	-0.009490	-0.010366	0.913466	1.000000	0.500000	0.000000	2	0	4284.049316	0.223816	img__0_1545799450658095300.png
1545799450735	-4.196684	121.428047	-0.624524	0.404519	-0.010798	-0.009805	0.914413	1.000000	0.500000	0.000000	2	0	4286.965332	0.450561	img__0_1545799450729281300.png
1545799450807	-4.227405	121.448921	-0.624938	0.401098	-0.011931	-0.009477	0.915908	1.000000	0.500000	0.000000	2	0	4291.576172	0.684071	img__0_1545799450800032800.png
1545799450882	-4.270790	121.478607	-0.625254	0.396492	-0.012837	-0.009328	0.917901	1.000000	0.500000	0.000000	2	0	4297.743652	0.916680	img__0_1545799450874973300.png
1545799450956	-4.326892	121.516891	-0.625487	0.390779	-0.013528	-0.009301	0.920338	1.000000	0.500000	0.000000	2	0	4305.338867	1.147871	img__0_1545799450947223200.png
1545799451024	-4.395875	121.563416	-0.625652	0.384008	-0.014035	-0.009359	0.923176	1.000000	0.000000	0.000000	2	0	4317.883789	1.387412	img__0_1545799451017003600.png
1545799451095	-4.472587	121.624550	-0.625774	0.379608	-0.014298	-0.009041	0.924993	1.000000	0.000000	0.000000	2	0	4335.591309	1.207263	img__0_1545799451088635400.png
1545799451166	-4.533663	121.677612	-0.629375	0.375754	-0.012379	-0.010999	0.926572	1.000000	0.000000	0.000000	2	0	4353.858887	1.412895	img__0_1545799451159380000.png
1545799451233	-4.604542	121.744781	-0.632278	0.375697	-0.012351	-0.013015	0.926569	1.000000	0.000000	0.000000	2	0	4362.493652	1.641454	img__0_1545799451231200200.png
1545799451309	-4.685796	121.822830	-0.635431	0.375724	-0.012500	-0.015683	0.926515	1.000000	0.000000	0.000000	2	0	4372.458496	1.865520	img__0_1545799451304718900.png
1545799451388	-4.827011	121.959717	-0.639325	0.375771	-0.012777	-0.019605	0.926417	1.000000	0.000000	0.000000	2	0	4389.965820	2.218266	img__0_1545799451380653600.png
1545799451490	-4.934607	122.064430	-0.641334	0.375808	-0.013055	-0.021757	0.926350	1.000000	0.000000	0.000000	2	0	4403.376465	2.437681	img__0_1545799451484443800.png
1545799451573	-5.052850	122.179550	-0.642953	0.375838	-0.013394	-0.023502	0.926291	1.000000	0.000000	0.000000	2	0	4418.116699	2.656264	img__0_1545799451566050700.png
1545799451650	-5.177951	122.304359	-0.633729	0.375130	-0.008330	-0.022086	0.926672	1.000000	0.000000	0.000000	2	0	4335.973145	2.980144	img__0_1545799451647634600.png
1545799451726	-5.321223	122.441689	-0.625197	0.375109	-0.002817	-0.018995	0.926782	1.000000	0.000000	0.000000	2	0	4225.902344	3.304831	img__0_1545799451720379600.png
1545799451804	-5.481617	122.594559	-0.622928	0.375001	-0.000352	-0.017161	0.926866	1.000000	0.000000	0.000000	2	0	4226.143555	3.530002	img__0_1545799451799254900.png
1545799451878	-5.653170	122.757744	-0.621673	0.374826	0.001057	-0.016792	0.926943	1.000000	0.000000	0.000000	2	0	4251.633301	3.740005	img__0_1545799451874388400.png
1545799451949	-5.836075	122.930885	-0.621927	0.374113	0.001339	-0.016824	0.927230	1.000000	0.500000	0.000000	2	0	4280.774414	3.939071	img__0_1545799451946613500.png
1545799452028	-6.034719	123.106499	-0.622376	0.369822	0.001234	-0.017513	0.928937	1.000000	0.500000	0.000000	2	0	4313.649902	4.122109	img__0_1545799452024677500.png
1545799452106	-6.250986	123.280281	-0.622788	0.360923	0.001002	-0.018663	0.932408	1.000000	0.500000	0.000000	2	0	4348.769043	4.291519	img__0_1545799452099145000.png
