TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545932166513	-127.627998	-15.545993	-0.595290	0.714810	0.001343	0.000708	0.699317	1.000000	0.000000	0.000000	2	0	1813.268799	13.081319	img__0_1545932166509679100.png
1545932166622	-127.609840	-14.674184	-0.595274	0.714932	0.001332	0.000524	0.699193	1.000000	0.000000	0.000000	2	0	2052.424072	12.962138	img__0_1545932166620075300.png
1545932166731	-127.591103	-13.809450	-0.595289	0.714979	0.001190	0.000382	0.699144	1.000000	-0.500000	0.000000	2	0	2401.858154	12.885820	img__0_1545932166729188900.png
1545932166839	-127.565048	-12.948957	-0.595337	0.716976	0.001308	0.000667	0.697097	1.000000	-0.500000	0.000000	0	0	2516.762451	12.866007	img__0_1545932166837100200.png
1545932166961	-127.522285	-12.090622	-0.595382	0.722791	0.001983	0.001447	0.691062	1.000000	-0.500000	0.000000	0	0	2459.050537	12.837535	img__0_1545932166956892000.png
1545932167064	-127.454613	-11.236130	-0.595416	0.732716	0.003241	0.002652	0.680521	1.000000	-0.500000	0.000000	1	0	2306.426025	12.803082	img__0_1545932167062091500.png
1545932167178	-127.359772	-10.390803	-0.595326	0.744950	0.004993	0.003623	0.667092	1.000000	-0.500000	0.000000	1	0	2709.977051	12.564089	img__0_1545932167176655900.png
1545932167304	-127.237526	-9.560220	-0.602336	0.758078	0.004358	0.007199	0.652110	1.000000	-0.500000	0.000000	1	0	3079.449951	12.381493	img__0_1545932167300967200.png
1545932167419	-127.092026	-8.751174	-0.600845	0.769943	0.006227	0.007181	0.638042	1.000000	-0.500000	0.000000	1	0	3438.640137	12.198484	img__0_1545932167416465700.png
1545932167541	-126.916382	-7.958843	-0.600629	0.781980	0.007653	0.007745	0.623208	1.000000	-0.500000	0.000000	1	0	3777.462646	12.043764	img__0_1545932167537667600.png
1545932167671	-126.711784	-7.185789	-0.608745	0.794227	0.009670	0.006555	0.607509	1.000000	-0.500000	0.000000	1	0	4093.495117	11.935435	img__0_1545932167668475200.png
1545932167806	-126.479248	-6.424639	-0.608562	0.806723	0.010304	0.007437	0.590793	1.000000	-0.500000	0.000000	1	0	4390.817871	11.842975	img__0_1545932167802553000.png
1545932167937	-126.215172	-5.680554	-0.608714	0.818667	0.011165	0.007729	0.574107	1.000000	-0.500000	0.000000	1	0	4669.609375	11.774153	img__0_1545932167935006900.png
1545932168080	-125.921257	-4.952908	-0.610502	0.830452	0.012368	0.007542	0.556901	1.000000	-0.500000	0.000000	1	0	4932.017090	11.742590	img__0_1545932168077256700.png
1545932168229	-125.597870	-4.239254	-0.610281	0.841895	0.012959	0.007478	0.539434	1.000000	-0.500000	0.000000	1	0	5181.990723	11.721812	img__0_1545932168225412000.png
1545932168371	-125.244003	-3.541117	-0.609855	0.852940	0.013532	0.007488	0.521780	1.000000	-0.500000	0.000000	1	0	5421.146973	11.718733	img__0_1545932168368580200.png
1545932168514	-124.860931	-2.858459	-0.609210	0.863594	0.014021	0.007375	0.503939	1.000000	-0.500000	0.000000	1	0	5649.202637	11.733180	img__0_1545932168511743100.png
1545932168667	-124.448486	-2.191146	-0.608584	0.873875	0.014317	0.007484	0.485882	1.000000	-0.500000	0.000000	1	0	5864.758301	11.766822	img__0_1545932168662610200.png
1545932168819	-124.006851	-1.538926	-0.609069	0.883776	0.014178	0.007898	0.467629	1.000000	-0.500000	0.000000	1	0	6068.884766	11.817738	img__0_1545932168816786800.png
1545932168977	-123.536850	-0.902446	-0.609330	0.893197	0.013865	0.008159	0.449379	1.000000	-0.500000	0.000000	0	0	6123.252441	11.780257	img__0_1545932168972645900.png
1545932169127	-123.043213	-0.287932	-0.609073	0.902164	0.013912	0.007921	0.431096	1.000000	-0.500000	1.000000	0	0	5982.840332	11.744843	img__0_1545932169122103000.png
1545932169276	-122.529900	0.302148	-0.608676	0.910617	0.013954	0.006053	0.412971	1.000000	-0.500000	1.000000	2	0	5435.611816	11.512305	img__0_1545932169271896800.png
1545932169433	-122.000053	0.862413	-0.609224	0.918948	0.013397	0.005286	0.394117	1.000000	-0.500000	1.000000	2	0	5254.521973	11.529190	img__0_1545932169430438100.png
1545932169594	-121.452171	1.394160	-0.609084	0.927171	0.013633	0.004154	0.374367	1.000000	-0.500000	1.000000	2	0	5050.242188	11.316689	img__0_1545932169589784800.png
1545932169753	-120.891685	1.893306	-0.606871	0.935332	0.014049	0.003659	0.353474	1.000000	-0.500000	1.000000	2	0	4849.763184	11.115610	img__0_1545932169749984000.png
1545932169913	-120.320076	2.356688	-0.606430	0.943148	0.014175	0.002926	0.332058	1.000000	-0.500000	1.000000	2	0	4655.490723	10.902610	img__0_1545932169909809100.png
1545932170069	-119.738548	2.802837	-0.632139	0.950159	0.000541	0.008119	0.311661	1.000000	-0.500000	1.000000	2	0	4504.638672	10.672468	img__0_1545932170067565200.png
1545932170225	-119.557800	3.013856	-0.642440	0.959212	-0.002762	0.008696	0.282541	1.000000	-0.500000	1.000000	2	0	4325.848145	-2.528753	img__0_1545932170220884300.png
1545932170387	-119.763588	3.018599	-0.634263	0.967038	-0.003242	0.011718	0.254342	1.000000	-0.500000	1.000000	2	0	4001.956299	-2.007844	img__0_1545932170384461500.png
1545932170557	-119.904610	3.016927	-0.630718	0.970948	-0.003325	0.011369	0.238999	1.000000	-0.500000	1.000000	2	0	3703.466309	-1.481543	img__0_1545932170552586500.png
1545932170728	-119.998428	3.003014	-0.628932	0.971287	-0.003259	0.011910	0.237591	1.000000	-0.500000	0.000000	2	0	3555.761963	-0.977378	img__0_1545932170724703600.png
1545932170897	-119.998428	3.003014	-0.628932	0.971287	-0.003259	0.011910	0.237591	1.000000	-0.500000	0.000000	2	0	3555.761963	-0.977378	img__0_1545932170894034300.png
