TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546461791475	-114.034454	-7.095181	-0.641824	0.999020	-0.004423	0.001024	0.044034	1.000000	0.500000	0.000000	0	0	7500.002930	-6.331173	img__0_1546461791471213400.png
1546461791641	-114.448746	-7.144187	-0.641122	0.999203	-0.004070	0.000617	0.039706	1.000000	0.500000	0.000000	0	0	7500.002930	-6.249551	img__0_1546461791637884400.png
1546461791811	-114.859955	-7.200100	-0.640504	0.999551	-0.002190	0.000031	0.029888	1.000000	0.500000	0.000000	0	0	7500.002930	-6.320940	img__0_1546461791808076600.png
1546461791970	-115.269005	-7.261028	-0.639794	0.999925	-0.000366	0.000258	0.012204	1.000000	0.500000	0.000000	0	0	7500.002930	-6.227687	img__0_1546461791966470600.png
1546461792137	-115.692352	-7.320974	-0.651806	0.999937	0.004279	-0.007331	-0.007390	1.000000	0.500000	0.000000	0	0	7500.002930	-6.078681	img__0_1546461792132977500.png
1546461792295	-116.119812	-7.353711	-0.670081	0.999484	0.000992	-0.017996	-0.026594	1.000000	0.500000	0.000000	0	0	7413.513184	-6.085905	img__0_1546461792291715700.png
1546461792459	-116.527534	-7.380818	-0.665309	0.998682	-0.004298	-0.014039	-0.049170	1.000000	0.500000	0.000000	0	0	7243.513672	-6.165358	img__0_1546461792455074700.png
1546461792616	-116.939384	-7.391616	-0.664691	0.997468	-0.007240	-0.012212	-0.069689	1.000000	0.500000	0.000000	1	0	6641.112305	-6.008275	img__0_1546461792611529900.png
1546461792772	-117.341202	-7.384294	-0.664594	0.995899	-0.008689	-0.011142	-0.089357	1.000000	0.500000	0.000000	1	0	6626.784180	-5.702883	img__0_1546461792768554900.png
1546461792934	-117.701683	-7.366392	-0.683433	0.994402	-0.004391	-0.000278	-0.105571	1.000000	0.500000	0.000000	1	0	6699.632324	-5.264073	img__0_1546461792931064700.png
1546461793088	-118.049194	-7.328603	-0.679367	0.992242	-0.001146	-0.002423	-0.124296	1.000000	0.500000	0.000000	1	0	6731.347656	-5.119746	img__0_1546461793084742800.png
