TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799426448	-7.411029	0.586392	-0.601529	0.992692	-0.009873	0.003331	0.120227	1.000000	0.500000	0.000000	2	0	4210.608398	9.093874	img__0_1545799426442132100.png
1545799426567	-6.832296	0.777257	-0.601432	0.989725	-0.010824	0.002915	0.142545	1.000000	0.500000	0.000000	2	0	4222.524414	9.288264	img__0_1545799426564524900.png
1545799426690	-6.251689	0.995142	-0.606682	0.986246	-0.010368	0.001513	0.164952	1.000000	0.500000	0.000000	2	0	4266.741211	9.462961	img__0_1545799426687695300.png
1545799426811	-5.668229	1.243882	-0.608741	0.982066	-0.011439	0.000804	0.188189	1.000000	0.500000	0.000000	2	0	4294.124023	9.673269	img__0_1545799426808337100.png
1545799426922	-5.084204	1.523711	-0.608926	0.977545	-0.012296	0.000349	0.210370	1.000000	0.500000	0.000000	2	0	4319.235840	9.851683	img__0_1545799426920266000.png
1545799427039	-4.503790	1.833915	-0.611140	0.972570	-0.012507	-0.001117	0.232270	1.000000	0.500000	0.000000	2	0	4345.190918	10.039775	img__0_1545799427036339700.png
1545799427153	-3.924508	2.175431	-0.611028	0.967005	-0.012997	-0.001330	0.254422	1.000000	0.500000	0.000000	2	0	4375.719727	10.226132	img__0_1545799427150147600.png
1545799427267	-3.350715	2.548433	-0.610870	0.961042	-0.013334	-0.001721	0.276076	1.000000	0.500000	0.000000	2	0	4406.777344	10.409570	img__0_1545799427265441400.png
1545799427399	-2.783675	2.952665	-0.611084	0.954642	-0.013503	-0.002218	0.297441	1.000000	0.500000	0.000000	2	0	4439.378418	10.591330	img__0_1545799427394411500.png
1545799427531	-2.224614	3.387966	-0.611057	0.947802	-0.013580	-0.002583	0.318561	1.000000	0.500000	0.000000	2	0	4473.458496	10.770376	img__0_1545799427524165200.png
1545799427635	-1.675427	3.854271	-0.610991	0.940546	-0.013664	-0.002943	0.339378	1.000000	0.500000	0.000000	2	0	4518.693359	10.940304	img__0_1545799427633782300.png
1545799427762	-1.137297	4.349220	-0.609711	0.933051	-0.013030	-0.003528	0.359490	1.000000	0.500000	0.000000	2	0	4554.556152	11.114576	img__0_1545799427757902300.png
1545799427886	-0.612788	4.875288	-0.608977	0.925134	-0.012901	-0.004210	0.379399	1.000000	0.500000	0.000000	2	0	4591.447754	11.290104	img__0_1545799427880541000.png
1545799428002	-0.102524	5.431556	-0.608490	0.916731	-0.013216	-0.004815	0.399258	1.000000	0.500000	0.000000	2	0	4628.170410	11.465400	img__0_1545799428000100200.png
1545799428129	0.394268	6.016354	-0.607006	0.907879	-0.013066	-0.004368	0.419006	1.000000	0.500000	0.000000	2	0	4667.644531	11.635612	img__0_1545799428124275200.png
1545799428254	0.872161	6.630612	-0.606458	0.898759	-0.013170	-0.004452	0.438223	1.000000	0.500000	0.000000	2	0	4707.530273	11.802289	img__0_1545799428249302800.png
1545799428384	1.330675	7.272870	-0.606071	0.889421	-0.013619	-0.004936	0.456859	1.000000	0.500000	0.000000	2	0	4748.211914	11.969932	img__0_1545799428378873000.png
1545799428506	1.769894	7.941643	-0.606091	0.879799	-0.013740	-0.005338	0.475117	1.000000	0.500000	1.000000	2	0	4729.254395	12.095751	img__0_1545799428503884600.png
1545799428631	2.185700	8.632538	-0.606044	0.869909	-0.013613	-0.005938	0.492989	1.000000	0.500000	1.000000	2	0	4629.429199	12.127260	img__0_1545799428629662600.png
1545799428751	2.573704	9.339419	-0.605936	0.859487	-0.013326	-0.006688	0.510939	1.000000	0.500000	1.000000	2	0	4473.774902	12.083347	img__0_1545799428749164300.png
1545799428874	2.929441	10.055099	-0.605733	0.847991	-0.012830	-0.007704	0.529799	1.000000	0.500000	1.000000	2	0	4325.447266	11.819226	img__0_1545799428872351500.png
1545799429000	3.247288	10.769254	-0.605557	0.835867	-0.012417	-0.008669	0.548724	1.000000	0.500000	1.000000	2	0	4183.747559	11.550338	img__0_1545799428998404200.png
1545799429128	3.525561	11.480650	-0.605414	0.823088	-0.012145	-0.009582	0.567703	1.000000	0.500000	1.000000	2	0	4048.080811	11.278041	img__0_1545799429124526300.png
1545799429250	3.763780	12.187404	-0.605299	0.809679	-0.011938	-0.010418	0.586659	1.000000	0.500000	1.000000	2	0	3916.795166	11.015640	img__0_1545799429248180300.png
1545799429375	3.980779	12.895218	-0.631106	0.796792	-0.008710	0.003633	0.604180	1.000000	0.500000	1.000000	2	0	3812.438232	10.748736	img__0_1545799429373258400.png
1545799429500	3.955967	13.238743	-0.626585	0.799367	-0.005525	0.008164	0.600762	1.000000	0.500000	1.000000	2	0	3617.374268	-0.983761	img__0_1545799429498063100.png
1545799429622	3.792690	13.234546	-0.621880	0.814269	-0.000102	0.013500	0.580330	1.000000	0.500000	1.000000	0	0	3712.237549	-0.538387	img__0_1545799429620620500.png
1545799429753	3.722547	13.229200	-0.621483	0.823247	0.007697	0.020157	0.567273	1.000000	0.500000	1.000000	0	0	3626.786377	-0.147431	img__0_1545799429750979700.png
1545799429882	3.716802	13.225861	-0.622232	0.825230	0.013751	0.025406	0.564058	1.000000	0.500000	1.000000	1	0	3257.005371	-0.002473	img__0_1545799429878275900.png
1545799430011	3.717725	13.225138	-0.622831	0.825176	0.016315	0.026825	0.564002	1.000000	0.500000	1.000000	1	0	3334.523193	0.004851	img__0_1545799430007128300.png
1545799430147	3.717248	13.224849	-0.623298	0.825202	0.016412	0.026198	0.563991	1.000000	0.500000	1.000000	1	0	3406.706055	0.005181	img__0_1545799430140062700.png
1545799430264	3.716176	13.224902	-0.623695	0.825257	0.015265	0.024816	0.564005	1.000000	0.500000	1.000000	1	0	3473.922119	0.004513	img__0_1545799430262155700.png
1545799430386	3.716176	13.224902	-0.623695	0.825257	0.015265	0.024816	0.564005	1.000000	0.500000	1.000000	1	0	3473.922119	0.004513	img__0_1545799430384409500.png
