TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799579839	117.649696	-2.390713	-0.608088	0.998743	0.000778	0.001642	-0.050099	1.000000	-0.500000	0.000000	3	0	4597.055176	5.804692	img__0_1545799579836918400.png
1545799579908	118.012924	-2.435022	-0.607594	0.998532	0.001178	0.001529	-0.054125	1.000000	-0.500000	0.000000	3	0	4424.446777	6.036053	img__0_1545799579905384000.png
1545799579982	118.389297	-2.496938	-0.606938	0.998100	0.002155	0.001911	-0.061544	1.000000	-0.500000	0.000000	3	0	4272.498535	6.176061	img__0_1545799579979667400.png
1545799580055	118.777725	-2.582074	-0.606998	0.996974	0.003698	0.002505	-0.077613	1.000000	-0.500000	0.000000	3	0	4129.612305	6.427577	img__0_1545799580052820200.png
1545799580121	119.176704	-2.688349	-0.606946	0.995394	0.005192	0.002451	-0.095697	1.000000	-0.500000	0.000000	3	0	3991.353760	6.668859	img__0_1545799580119334900.png
1545799580189	119.586449	-2.814454	-0.606945	0.993224	0.006395	0.002315	-0.116015	1.000000	-0.500000	0.000000	3	0	3862.792480	6.921211	img__0_1545799580186576700.png
1545799580263	120.005753	-2.960402	-0.607187	0.990758	0.007440	0.001945	-0.135426	1.000000	-0.500000	0.000000	3	0	3746.427734	7.157112	img__0_1545799580260618800.png
1545799580337	120.432899	-3.127137	-0.607216	0.987683	0.008290	0.001609	-0.156240	1.000000	-0.500000	0.000000	3	0	3639.032227	7.424065	img__0_1545799580334802900.png
1545799580410	120.868248	-3.315736	-0.606675	0.984342	0.008842	0.001493	-0.176039	1.000000	-0.500000	0.000000	3	0	3539.682861	7.637465	img__0_1545799580404592000.png
1545799580479	121.309532	-3.527537	-0.608211	0.980408	0.009031	0.001964	-0.196761	1.000000	-0.500000	0.000000	3	0	3448.299316	7.849786	img__0_1545799580475298800.png
1545799580549	121.753387	-3.762855	-0.609118	0.976106	0.009712	0.001878	-0.217068	1.000000	-0.500000	0.000000	3	0	3372.440186	8.076834	img__0_1545799580546536900.png
1545799580621	122.199638	-4.021709	-0.609069	0.971280	0.010208	0.001529	-0.237715	1.000000	-0.500000	0.000000	3	0	3303.933838	8.280766	img__0_1545799580617341300.png
