TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546453110825	-29.677797	-0.873654	-0.595340	0.999999	0.000039	-0.000533	-0.001100	0.000000	0.000000	0.000000	0	0	2542.057861	15.699975	img__0_1546453110823042000.png
1546453110948	-28.629974	-0.875958	-0.595385	0.999999	0.000037	-0.000373	-0.001100	0.000000	0.000000	0.000000	0	0	2483.766113	15.684085	img__0_1546453110945239400.png
1546453111071	-27.583218	-0.878262	-0.595420	0.999999	0.000035	-0.000250	-0.001101	0.000000	0.000000	0.000000	0	0	2426.810791	15.668230	img__0_1546453111068805600.png
1546453111189	-26.537514	-0.880565	-0.595447	0.999999	0.000034	-0.000154	-0.001101	0.000000	0.000000	0.000000	0	0	2371.161621	15.652419	img__0_1546453111186776100.png
1546453111309	-25.492853	-0.882866	-0.595468	0.999999	0.000033	-0.000081	-0.001101	0.000000	0.000000	0.000000	0	0	2316.788574	15.636667	img__0_1546453111306747200.png
1546453111430	-24.449230	-0.885165	-0.595484	0.999999	0.000032	-0.000023	-0.001101	0.000000	0.000000	1.000000	0	0	2263.662354	15.621231	img__0_1546453111426630800.png
1546453111548	-23.409826	-0.887455	-0.595402	0.999999	0.000031	-0.000315	-0.001103	0.000000	-0.500000	1.000000	0	0	2211.754395	15.442843	img__0_1546453111545716500.png
1546453111667	-22.385719	-0.896556	-0.595225	0.999992	0.000518	-0.000959	-0.003854	1.000000	-0.500000	0.000000	0	0	2194.969727	15.098647	img__0_1546453111664313500.png
1546453111782	-21.379908	-0.917111	-0.595207	0.999948	0.001351	-0.001036	-0.010085	1.000000	0.000000	0.000000	0	0	2314.100830	15.025823	img__0_1546453111779762300.png
1546453111904	-20.376480	-0.937878	-0.595295	0.999915	0.001553	-0.000731	-0.012936	1.000000	0.000000	0.000000	0	0	2396.391357	15.009569	img__0_1546453111901392000.png
1546453112021	-19.374189	-0.961575	-0.595360	0.999901	0.001642	-0.000502	-0.013997	1.000000	0.000000	0.000000	0	0	2341.439453	14.993016	img__0_1546453112019483300.png
1546453112141	-18.373146	-0.989751	-0.595410	0.999882	0.001775	-0.000335	-0.015228	1.000000	-0.500000	0.000000	1	0	2215.407715	14.975848	img__0_1546453112138783000.png
1546453112263	-17.379995	-1.030884	-0.595265	0.999785	0.002440	-0.000891	-0.020553	1.000000	-0.500000	0.000000	1	0	2639.461670	14.704684	img__0_1546453112259272600.png
1546453112382	-16.405420	-1.092195	-0.595165	0.999496	0.003752	-0.001342	-0.031480	1.000000	-0.500000	0.000000	1	0	3038.545654	14.458859	img__0_1546453112380583100.png
1546453112498	-15.448588	-1.178387	-0.595108	0.998886	0.005420	-0.001702	-0.046836	1.000000	0.000000	0.000000	1	0	3425.794189	14.247312	img__0_1546453112494958300.png
1546453112615	-14.505960	-1.273326	-0.595078	0.998360	0.005959	-0.001868	-0.056912	1.000000	-0.500000	0.000000	1	0	3792.820068	14.066918	img__0_1546453112612113700.png
1546453112719	-13.576113	-1.380342	-0.595085	0.997965	0.006332	-0.001928	-0.063419	1.000000	-0.500000	0.000000	1	0	4137.126953	13.912074	img__0_1546453112717911100.png
1546453112829	-12.659058	-1.509745	-0.595111	0.997309	0.007156	-0.001978	-0.072934	1.000000	-0.500000	0.000000	1	0	4459.685059	13.778172	img__0_1546453112825300000.png
1546453112939	-11.755155	-1.667187	-0.595148	0.996111	0.008402	-0.002093	-0.087685	1.000000	-0.500000	0.000000	1	0	4763.572754	13.664721	img__0_1546453112937441700.png
1546453113050	-10.864385	-1.855065	-0.595195	0.994269	0.009793	-0.002252	-0.106431	1.000000	-0.500000	0.000000	1	0	5051.424805	13.579061	img__0_1546453113047412700.png
1546453113152	-9.986459	-2.074320	-0.595248	0.991847	0.011150	-0.002458	-0.126925	1.000000	-0.500000	0.000000	1	0	5323.226074	13.516353	img__0_1546453113150466000.png
1546453113259	-9.121667	-2.326798	-0.595304	0.988884	0.012443	-0.002710	-0.148145	1.000000	-0.500000	0.000000	1	0	5579.916016	13.473984	img__0_1546453113256925600.png
1546453113365	-8.267970	-2.613746	-0.598880	0.985405	0.013149	-0.001110	-0.169715	1.000000	-0.500000	0.000000	1	0	5823.486328	13.448851	img__0_1546453113363339600.png
1546453113469	-7.429997	-2.935222	-0.600780	0.981634	0.014543	-0.001017	-0.190217	1.000000	-0.500000	0.000000	1	0	6055.077637	13.442136	img__0_1546453113466431500.png
1546453113574	-6.606404	-3.291372	-0.602161	0.977338	0.015436	-0.000608	-0.211120	1.000000	-0.500000	0.000000	1	0	6275.880371	13.443095	img__0_1546453113571758400.png
1546453113672	-5.802445	-3.681260	-0.609384	0.972524	0.015270	-0.003191	-0.232281	1.000000	-0.500000	0.000000	0	0	6326.843262	13.402976	img__0_1546453113670342300.png
1546453113768	-5.014413	-4.103186	-0.608749	0.966944	0.016090	-0.003430	-0.254458	1.000000	-0.500000	0.000000	0	0	6181.762207	13.353838	img__0_1546453113765850900.png
1546453113869	-4.250644	-4.558171	-0.610467	0.961036	0.016142	-0.004608	-0.275914	1.000000	-0.500000	0.000000	2	0	5629.782715	13.306297	img__0_1546453113866302300.png
1546453113971	-3.507732	-5.048009	-0.610931	0.954666	0.016870	-0.005025	-0.297160	1.000000	-0.500000	0.000000	2	0	5656.581055	13.462090	img__0_1546453113968473500.png
1546453114073	-2.778537	-5.575788	-0.610552	0.948005	0.017259	-0.005364	-0.317742	1.000000	-0.500000	0.000000	2	0	5682.813477	13.617263	img__0_1546453114070690200.png
1546453114174	-2.065176	-6.141726	-0.610520	0.940938	0.017589	-0.005575	-0.338076	1.000000	-0.500000	0.000000	2	0	5726.942871	13.757713	img__0_1546453114171530900.png
1546453114278	-1.368539	-6.741946	-0.609340	0.933630	0.017072	-0.005770	-0.357786	1.000000	-0.500000	0.000000	2	0	5761.378906	13.906174	img__0_1546453114274049600.png
1546453114379	-0.691756	-7.378750	-0.608116	0.925962	0.017254	-0.006405	-0.377168	1.000000	-0.500000	0.000000	2	0	5790.075195	14.057695	img__0_1546453114373802900.png
1546453114472	-0.033527	-8.050007	-0.607086	0.917617	0.017092	-0.006178	-0.397049	1.000000	-0.500000	0.000000	2	0	5820.244141	14.207315	img__0_1546453114469186700.png
1546453114566	0.601748	-8.756506	-0.605856	0.908664	0.017201	-0.005949	-0.417131	1.000000	-0.500000	0.000000	2	0	5851.131836	14.354837	img__0_1546453114563316900.png
1546453114663	1.211184	-9.496728	-0.606120	0.899289	0.017353	-0.006600	-0.436961	1.000000	-0.500000	0.000000	2	0	5882.630371	14.500542	img__0_1546453114658342200.png
1546453114763	1.794550	-10.269843	-0.606168	0.889405	0.017440	-0.007114	-0.456732	1.000000	-0.500000	0.000000	2	0	5915.262695	14.643421	img__0_1546453114758668900.png
1546453114863	2.349431	-11.075090	-0.606200	0.879023	0.017510	-0.007615	-0.476396	1.000000	-0.500000	0.000000	2	0	5948.864746	14.783501	img__0_1546453114858452000.png
1546453114965	2.873827	-11.911394	-0.606225	0.868145	0.017566	-0.008129	-0.495934	1.000000	-0.500000	0.000000	2	0	5983.342773	14.920773	img__0_1546453114962567900.png
1546453115067	3.365820	-12.777554	-0.606243	0.856770	0.017609	-0.008658	-0.515326	1.000000	-0.500000	0.000000	2	0	6018.638672	15.055242	img__0_1546453115063585000.png
1546453115170	3.823534	-13.672263	-0.606255	0.844901	0.017637	-0.009201	-0.534553	1.000000	-0.500000	0.000000	2	0	6052.245605	15.202376	img__0_1546453115167599500.png
1546453115272	4.265789	-14.598996	-0.632414	0.833795	0.013703	0.004969	-0.551881	1.000000	-0.500000	0.000000	0	0	6106.886719	15.255958	img__0_1546453115269927800.png
1546453115375	4.653934	-15.537105	-0.631873	0.821655	0.009721	0.007536	-0.569853	1.000000	-0.500000	0.000000	0	0	5966.850098	-4.072391	img__0_1546453115371222300.png
1546453115481	4.592162	-15.223095	-0.626104	0.834592	-0.002258	0.017923	-0.550572	1.000000	-0.500000	0.000000	3	0	4992.700195	-3.693106	img__0_1546453115479173300.png
1546453115579	4.557474	-15.100552	-0.627790	0.838204	-0.007222	0.018624	-0.544991	1.000000	-0.500000	0.000000	3	0	4874.626465	-3.510661	img__0_1546453115574257700.png
