TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799512346	120.918968	-126.778862	-0.606029	0.994479	-0.004856	0.001266	0.104818	1.000000	0.500000	0.000000	2	0	4702.277344	11.601876	img__0_1545799512343875000.png
1545799512447	121.899048	-126.516426	-0.608616	0.991468	-0.007340	0.002161	0.130122	1.000000	0.500000	0.000000	2	0	4772.066895	11.762170	img__0_1545799512445080100.png
1545799512520	122.601212	-126.296631	-0.608612	0.988843	-0.009005	0.001789	0.148681	1.000000	0.500000	0.000000	2	0	4807.074219	11.915571	img__0_1545799512517482200.png
1545799512585	123.304047	-126.049370	-0.608745	0.985840	-0.010376	0.001295	0.167361	1.000000	0.500000	0.000000	2	0	4842.497559	12.065550	img__0_1545799512582736200.png
1545799512669	124.330818	-125.638687	-0.610971	0.980728	-0.011673	-0.000630	0.195028	1.000000	0.500000	0.000000	0	0	5011.432129	12.351529	img__0_1545799512657261300.png
1545799512763	125.027702	-125.322533	-0.610807	0.976842	-0.012522	-0.001421	0.213591	1.000000	0.500000	0.000000	0	0	4911.515625	12.310966	img__0_1545799512760871800.png
1545799512841	125.709511	-124.981689	-0.610632	0.972602	-0.013182	-0.002290	0.232090	1.000000	0.500000	0.000000	0	0	4806.177246	12.278649	img__0_1545799512838257200.png
1545799512926	126.376778	-124.615860	-0.610512	0.968007	-0.013681	-0.002992	0.250532	1.000000	0.500000	0.000000	3	0	4344.585449	12.316324	img__0_1545799512922650500.png
1545799513002	127.036591	-124.220596	-0.610127	0.963056	-0.014247	-0.003215	0.268906	1.000000	0.500000	0.000000	3	0	4302.675781	12.481316	img__0_1545799512998781300.png
1545799513081	127.689842	-123.795479	-0.608517	0.957816	-0.014458	-0.004004	0.286989	1.000000	0.500000	0.000000	3	0	4255.928223	12.646939	img__0_1545799513077613600.png
1545799513156	128.335922	-123.339325	-0.608261	0.952163	-0.014595	-0.004323	0.305211	1.000000	0.500000	0.000000	3	0	4216.365723	12.808025	img__0_1545799513153860900.png
1545799513238	128.973190	-122.852257	-0.607765	0.946092	-0.014969	-0.004359	0.323522	1.000000	0.500000	0.000000	3	0	4184.230469	12.962665	img__0_1545799513234460100.png
1545799513328	129.600266	-122.335381	-0.606108	0.939576	-0.015242	-0.004049	0.341978	1.000000	0.500000	0.000000	3	0	4157.092773	13.113851	img__0_1545799513321413000.png
1545799513414	130.214081	-121.788177	-0.605917	0.932681	-0.015328	-0.004234	0.360351	1.000000	0.500000	0.000000	3	0	4134.823242	13.260556	img__0_1545799513409294400.png
1545799513503	130.813568	-121.210815	-0.605982	0.925370	-0.015439	-0.004573	0.378722	1.000000	0.500000	0.000000	3	0	4117.050293	13.403212	img__0_1545799513500187800.png
1545799513600	131.397354	-120.603539	-0.606031	0.917624	-0.015560	-0.004958	0.397115	1.000000	0.500000	0.000000	3	0	4099.209473	13.544201	img__0_1545799513595224000.png
1545799513691	132.242676	-119.657295	-0.629672	0.906053	-0.010664	0.006676	0.422977	1.000000	0.500000	0.000000	3	0	4117.811035	13.725379	img__0_1545799513678237700.png
1545799513821	132.787003	-118.980545	-0.630211	0.897511	-0.007650	0.009101	0.440831	1.000000	0.500000	0.000000	3	0	4131.223145	13.844801	img__0_1545799513815942900.png
1545799513935	133.283432	-118.298561	-0.633398	0.891269	0.002442	-0.007877	0.453400	1.000000	0.500000	0.000000	3	0	4125.766602	13.728796	img__0_1545799513931525600.png
1545799514029	133.777679	-117.572739	-0.642994	0.885122	0.001603	-0.000276	0.465356	1.000000	0.500000	0.000000	3	0	4147.845703	13.852726	img__0_1545799514026626500.png
1545799514125	134.259964	-116.816185	-0.648948	0.876699	0.001051	0.002278	0.481033	1.000000	0.500000	0.000000	3	0	4174.610840	13.954260	img__0_1545799514123421100.png
1545799514234	134.703445	-116.044258	-0.632893	0.866911	-0.011441	-0.003148	0.498321	1.000000	0.500000	0.000000	3	0	4164.287598	14.106888	img__0_1545799514227539900.png
1545799514339	135.133041	-115.264542	-0.632705	0.856065	-0.014028	-0.011410	0.516552	1.000000	0.500000	0.000000	3	0	4167.570801	14.227783	img__0_1545799514336437900.png
1545799514456	135.558105	-114.421402	-0.623988	0.844199	-0.018072	-0.017704	0.535432	1.000000	0.500000	0.000000	3	0	4196.987305	14.324673	img__0_1545799514452045500.png
1545799514565	135.949066	-113.550323	-0.620033	0.832327	-0.025431	-0.023043	0.553222	1.000000	0.500000	0.000000	3	0	4232.470703	14.417129	img__0_1545799514560268200.png
1545799514676	135.949066	-113.550323	-0.620033	0.832327	-0.025431	-0.023043	0.553222	1.000000	0.500000	0.000000	3	0	4232.470703	14.417129	img__0_1545799514673888100.png
