TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545799557919	-133.738785	-106.937614	-0.667102	0.722298	0.009672	0.024737	0.691072	1.000000	0.000000	0.000000	3	0	3465.964844	16.121773	img__0_1545799557914536100.png
1545799558081	-133.786057	-105.861298	-0.673889	0.733337	0.007126	0.018501	0.679577	1.000000	-0.500000	0.000000	3	0	3582.585449	16.130331	img__0_1545799558078580100.png
1545799558256	-133.791046	-104.836563	-0.682213	0.737909	0.021448	0.012909	0.674436	1.000000	0.000000	0.000000	3	0	3656.973145	14.189281	img__0_1545799558252872800.png
1545799558435	-133.800385	-103.881180	-0.684828	0.735291	0.021562	0.014802	0.677247	1.000000	0.500000	0.000000	3	0	3710.179688	14.338516	img__0_1545799558429079400.png
1545799558601	-133.864868	-103.250114	-0.644665	0.765125	0.014481	0.029585	0.643038	1.000000	0.500000	0.000000	3	0	3665.216797	0.998985	img__0_1545799558597397900.png
1545799558780	-134.132843	-103.176079	-0.644248	0.798528	0.027960	0.030232	0.600548	1.000000	-0.500000	0.000000	0	0	3759.287109	0.773163	img__0_1545799558777664800.png
1545799558972	-134.281433	-103.074867	-0.647227	0.825122	0.037132	0.029376	0.562966	1.000000	-0.500000	0.000000	0	0	3672.752686	0.674434	img__0_1545799558968355000.png
1545799559167	-134.364944	-103.001060	-0.655593	0.841076	0.039248	0.026394	0.538845	1.000000	-0.500000	0.000000	2	0	3208.379395	0.352475	img__0_1545799559162479100.png
1545799559359	-134.395355	-102.966118	-0.657525	0.847331	0.040153	0.025594	0.528925	1.000000	0.500000	0.000000	2	0	3222.555176	0.254145	img__0_1545799559356146100.png
1545799559561	-134.390854	-102.945206	-0.662963	0.847264	0.036965	0.024881	0.529300	1.000000	0.000000	0.000000	2	0	3238.109619	0.327449	img__0_1545799559555945300.png
1545799559763	-134.385422	-102.922028	-0.669216	0.846937	0.030993	0.023336	0.530276	1.000000	0.000000	1.000000	2	0	3198.072510	0.075900	img__0_1545799559759237700.png
1545799559963	-134.390274	-102.915337	-0.674651	0.846751	0.025599	0.021257	0.530947	1.000000	0.000000	0.000000	2	0	3209.978760	-0.024060	img__0_1545799559957756500.png
1545799560156	-134.393600	-102.913788	-0.678384	0.846277	0.021078	0.019582	0.531965	1.000000	0.000000	0.000000	2	0	3229.828369	-0.020381	img__0_1545799560153218800.png
1545799560359	-134.396683	-102.912254	-0.681448	0.845892	0.017205	0.018188	0.532766	1.000000	0.000000	0.000000	2	0	3247.869873	-0.016380	img__0_1545799560356313600.png
1545799560552	-134.396683	-102.912254	-0.681448	0.845892	0.017205	0.018188	0.532766	1.000000	0.000000	0.000000	2	0	3247.869873	-0.016380	img__0_1545799560549535500.png
