TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452958408	-131.840317	19.020668	-0.608841	0.706974	-0.001072	-0.000493	0.707238	1.000000	-0.500000	0.000000	2	0	4284.083008	0.331039	img__0_1546452958405705600.png
1546452958499	-131.833557	19.047329	-0.608771	0.708984	-0.001086	-0.000546	0.705223	1.000000	-0.500000	0.000000	2	0	4287.583984	0.566042	img__0_1546452958494491400.png
1546452958597	-131.823212	19.089790	-0.608716	0.711947	-0.001150	-0.000392	0.702233	1.000000	-0.500000	0.000000	2	0	4292.947266	0.800498	img__0_1546452958592131300.png
1546452958693	-131.809235	19.147732	-0.608636	0.715782	-0.001212	-0.000169	0.698323	1.000000	-0.500000	0.000000	2	0	4299.831055	1.033655	img__0_1546452958689585700.png
1546452958784	-131.791367	19.220909	-0.608513	0.720425	-0.001256	0.000076	0.693532	1.000000	-0.500000	0.000000	2	0	4308.198730	1.265575	img__0_1546452958782140500.png
1546452958886	-131.769211	19.309063	-0.608367	0.725815	-0.001262	0.000324	0.687888	1.000000	-0.500000	0.000000	2	0	4318.018066	1.495701	img__0_1546452958883370700.png
1546452958987	-131.742310	19.411921	-0.608218	0.731888	-0.001206	0.000588	0.681424	1.000000	-0.500000	0.000000	2	0	4329.239746	1.724717	img__0_1546452958984451300.png
1546452959090	-131.710144	19.529240	-0.608030	0.738570	-0.001103	0.000880	0.674175	1.000000	-0.500000	0.000000	2	0	4341.811035	1.952611	img__0_1546452959086966800.png
1546452959187	-131.672073	19.660736	-0.607797	0.745800	-0.000956	0.001204	0.666168	1.000000	-0.500000	0.000000	2	0	4355.694824	2.179373	img__0_1546452959185339800.png
1546452959298	-131.627472	19.806086	-0.607512	0.753512	-0.000765	0.001569	0.657432	1.000000	-0.500000	0.000000	2	0	4370.856445	2.405001	img__0_1546452959293099100.png
1546452959394	-131.575607	19.964916	-0.607168	0.761642	-0.000528	0.001977	0.647995	1.000000	-0.500000	0.000000	2	0	4387.266113	2.629414	img__0_1546452959392388700.png
1546452959509	-131.515854	20.136761	-0.606833	0.770140	-0.000243	0.002388	0.637870	1.000000	-0.500000	0.000000	2	0	4404.882324	2.851512	img__0_1546452959504813100.png
